DateNumber,FullDate,Year,MonthNumber,Day,MonthName,MonthShortName,DayOfWeek,DayNumberInYear
20100215,15/02/2010,2010,2,15,February,Feb,2,46
20110215,15/02/2011,2011,2,15,February,Feb,3,46
20120215,15/02/2012,2012,2,15,February,Feb,4,46
20130215,15/02/2013,2013,2,15,February,Feb,6,46
20140215,15/02/2014,2014,2,15,February,Feb,7,46
20150215,15/02/2015,2015,2,15,February,Feb,1,46
20160215,15/02/2016,2016,2,15,February,Feb,2,46
20170215,15/02/2017,2017,2,15,February,Feb,4,46
20180215,15/02/2018,2018,2,15,February,Feb,5,46
20190215,15/02/2019,2019,2,15,February,Feb,6,46
20090216,16/02/2009,2009,2,16,February,Feb,2,47
20100216,16/02/2010,2010,2,16,February,Feb,3,47
20110216,16/02/2011,2011,2,16,February,Feb,4,47
20120216,16/02/2012,2012,2,16,February,Feb,5,47
20130216,16/02/2013,2013,2,16,February,Feb,7,47
20140216,16/02/2014,2014,2,16,February,Feb,1,47
20150216,16/02/2015,2015,2,16,February,Feb,2,47
20160216,16/02/2016,2016,2,16,February,Feb,3,47
20170216,16/02/2017,2017,2,16,February,Feb,5,47
20180216,16/02/2018,2018,2,16,February,Feb,6,47
20190216,16/02/2019,2019,2,16,February,Feb,7,47
20090217,17/02/2009,2009,2,17,February,Feb,3,48
20100217,17/02/2010,2010,2,17,February,Feb,4,48
20110217,17/02/2011,2011,2,17,February,Feb,5,48
20120217,17/02/2012,2012,2,17,February,Feb,6,48
20130217,17/02/2013,2013,2,17,February,Feb,1,48
20140217,17/02/2014,2014,2,17,February,Feb,2,48
20150217,17/02/2015,2015,2,17,February,Feb,3,48
20160217,17/02/2016,2016,2,17,February,Feb,4,48
20170217,17/02/2017,2017,2,17,February,Feb,6,48
20180217,17/02/2018,2018,2,17,February,Feb,7,48
20190217,17/02/2019,2019,2,17,February,Feb,1,48
20090218,18/02/2009,2009,2,18,February,Feb,4,49
20100218,18/02/2010,2010,2,18,February,Feb,5,49
20110218,18/02/2011,2011,2,18,February,Feb,6,49
20120218,18/02/2012,2012,2,18,February,Feb,7,49
20130218,18/02/2013,2013,2,18,February,Feb,2,49
20140218,18/02/2014,2014,2,18,February,Feb,3,49
20150218,18/02/2015,2015,2,18,February,Feb,4,49
20160218,18/02/2016,2016,2,18,February,Feb,5,49
20170218,18/02/2017,2017,2,18,February,Feb,7,49
20180218,18/02/2018,2018,2,18,February,Feb,1,49
20190218,18/02/2019,2019,2,18,February,Feb,2,49
20090219,19/02/2009,2009,2,19,February,Feb,5,50
20100219,19/02/2010,2010,2,19,February,Feb,6,50
20110219,19/02/2011,2011,2,19,February,Feb,7,50
20120219,19/02/2012,2012,2,19,February,Feb,1,50
20130219,19/02/2013,2013,2,19,February,Feb,3,50
20140219,19/02/2014,2014,2,19,February,Feb,4,50
20150219,19/02/2015,2015,2,19,February,Feb,5,50
20160219,19/02/2016,2016,2,19,February,Feb,6,50
20170219,19/02/2017,2017,2,19,February,Feb,1,50
20180219,19/02/2018,2018,2,19,February,Feb,2,50
20190219,19/02/2019,2019,2,19,February,Feb,3,50
20090220,20/02/2009,2009,2,20,February,Feb,6,51
20100220,20/02/2010,2010,2,20,February,Feb,7,51
20110220,20/02/2011,2011,2,20,February,Feb,1,51
20120220,20/02/2012,2012,2,20,February,Feb,2,51
20130220,20/02/2013,2013,2,20,February,Feb,4,51
20140220,20/02/2014,2014,2,20,February,Feb,5,51
20150220,20/02/2015,2015,2,20,February,Feb,6,51
20160220,20/02/2016,2016,2,20,February,Feb,7,51
20170220,20/02/2017,2017,2,20,February,Feb,2,51
20180220,20/02/2018,2018,2,20,February,Feb,3,51
20190220,20/02/2019,2019,2,20,February,Feb,4,51
20090221,21/02/2009,2009,2,21,February,Feb,7,52
20100221,21/02/2010,2010,2,21,February,Feb,1,52
20110221,21/02/2011,2011,2,21,February,Feb,2,52
20120221,21/02/2012,2012,2,21,February,Feb,3,52
20130221,21/02/2013,2013,2,21,February,Feb,5,52
20140221,21/02/2014,2014,2,21,February,Feb,6,52
20150221,21/02/2015,2015,2,21,February,Feb,7,52
20160221,21/02/2016,2016,2,21,February,Feb,1,52
20170221,21/02/2017,2017,2,21,February,Feb,3,52
20180221,21/02/2018,2018,2,21,February,Feb,4,52
20190221,21/02/2019,2019,2,21,February,Feb,5,52
20090222,22/02/2009,2009,2,22,February,Feb,1,53
20100222,22/02/2010,2010,2,22,February,Feb,2,53
20110222,22/02/2011,2011,2,22,February,Feb,3,53
20120222,22/02/2012,2012,2,22,February,Feb,4,53
20130222,22/02/2013,2013,2,22,February,Feb,6,53
20140222,22/02/2014,2014,2,22,February,Feb,7,53
20150222,22/02/2015,2015,2,22,February,Feb,1,53
20160222,22/02/2016,2016,2,22,February,Feb,2,53
20170222,22/02/2017,2017,2,22,February,Feb,4,53
20180222,22/02/2018,2018,2,22,February,Feb,5,53
20190222,22/02/2019,2019,2,22,February,Feb,6,53
20090223,23/02/2009,2009,2,23,February,Feb,2,54
20100223,23/02/2010,2010,2,23,February,Feb,3,54
20110223,23/02/2011,2011,2,23,February,Feb,4,54
20120223,23/02/2012,2012,2,23,February,Feb,5,54
20130223,23/02/2013,2013,2,23,February,Feb,7,54
20140223,23/02/2014,2014,2,23,February,Feb,1,54
20150223,23/02/2015,2015,2,23,February,Feb,2,54
20160223,23/02/2016,2016,2,23,February,Feb,3,54
20170223,23/02/2017,2017,2,23,February,Feb,5,54
20180223,23/02/2018,2018,2,23,February,Feb,6,54
20190223,23/02/2019,2019,2,23,February,Feb,7,54
20090224,24/02/2009,2009,2,24,February,Feb,3,55
20100224,24/02/2010,2010,2,24,February,Feb,4,55
20110224,24/02/2011,2011,2,24,February,Feb,5,55
20120224,24/02/2012,2012,2,24,February,Feb,6,55
20130224,24/02/2013,2013,2,24,February,Feb,1,55
20140224,24/02/2014,2014,2,24,February,Feb,2,55
20150224,24/02/2015,2015,2,24,February,Feb,3,55
20160224,24/02/2016,2016,2,24,February,Feb,4,55
20170224,24/02/2017,2017,2,24,February,Feb,6,55
20180224,24/02/2018,2018,2,24,February,Feb,7,55
20190224,24/02/2019,2019,2,24,February,Feb,1,55
20090225,25/02/2009,2009,2,25,February,Feb,4,56
20100225,25/02/2010,2010,2,25,February,Feb,5,56
20110225,25/02/2011,2011,2,25,February,Feb,6,56
20120225,25/02/2012,2012,2,25,February,Feb,7,56
20130225,25/02/2013,2013,2,25,February,Feb,2,56
20140225,25/02/2014,2014,2,25,February,Feb,3,56
20150225,25/02/2015,2015,2,25,February,Feb,4,56
20160225,25/02/2016,2016,2,25,February,Feb,5,56
20170225,25/02/2017,2017,2,25,February,Feb,7,56
20180225,25/02/2018,2018,2,25,February,Feb,1,56
20190225,25/02/2019,2019,2,25,February,Feb,2,56
20090226,26/02/2009,2009,2,26,February,Feb,5,57
20100226,26/02/2010,2010,2,26,February,Feb,6,57
20110226,26/02/2011,2011,2,26,February,Feb,7,57
20120226,26/02/2012,2012,2,26,February,Feb,1,57
20130226,26/02/2013,2013,2,26,February,Feb,3,57
20140226,26/02/2014,2014,2,26,February,Feb,4,57
20150226,26/02/2015,2015,2,26,February,Feb,5,57
20160226,26/02/2016,2016,2,26,February,Feb,6,57
20170226,26/02/2017,2017,2,26,February,Feb,1,57
20180226,26/02/2018,2018,2,26,February,Feb,2,57
20190226,26/02/2019,2019,2,26,February,Feb,3,57
20090227,27/02/2009,2009,2,27,February,Feb,6,58
20100227,27/02/2010,2010,2,27,February,Feb,7,58
20110227,27/02/2011,2011,2,27,February,Feb,1,58
20120227,27/02/2012,2012,2,27,February,Feb,2,58
20130227,27/02/2013,2013,2,27,February,Feb,4,58
20140227,27/02/2014,2014,2,27,February,Feb,5,58
20150227,27/02/2015,2015,2,27,February,Feb,6,58
20160227,27/02/2016,2016,2,27,February,Feb,7,58
20170227,27/02/2017,2017,2,27,February,Feb,2,58
20180227,27/02/2018,2018,2,27,February,Feb,3,58
20190227,27/02/2019,2019,2,27,February,Feb,4,58
20090228,28/02/2009,2009,2,28,February,Feb,7,59
20100228,28/02/2010,2010,2,28,February,Feb,1,59
20110228,28/02/2011,2011,2,28,February,Feb,2,59
20120228,28/02/2012,2012,2,28,February,Feb,3,59
20130228,28/02/2013,2013,2,28,February,Feb,5,59
20140228,28/02/2014,2014,2,28,February,Feb,6,59
20150228,28/02/2015,2015,2,28,February,Feb,7,59
20160228,28/02/2016,2016,2,28,February,Feb,1,59
20170228,28/02/2017,2017,2,28,February,Feb,3,59
20180228,28/02/2018,2018,2,28,February,Feb,4,59
20190228,28/02/2019,2019,2,28,February,Feb,5,59
20120229,29/02/2012,2012,2,29,February,Feb,4,60
20160229,29/02/2016,2016,2,29,February,Feb,2,60
20090301,1/03/2009,2009,3,1,March,Mar,1,60
20100301,1/03/2010,2010,3,1,March,Mar,2,60
20110301,1/03/2011,2011,3,1,March,Mar,3,60
20120301,1/03/2012,2012,3,1,March,Mar,5,61
20130301,1/03/2013,2013,3,1,March,Mar,6,60
20140301,1/03/2014,2014,3,1,March,Mar,7,60
20150301,1/03/2015,2015,3,1,March,Mar,1,60
20160301,1/03/2016,2016,3,1,March,Mar,3,61
20170301,1/03/2017,2017,3,1,March,Mar,4,60
20180301,1/03/2018,2018,3,1,March,Mar,5,60
20190301,1/03/2019,2019,3,1,March,Mar,6,60
20090302,2/03/2009,2009,3,2,March,Mar,2,61
20100302,2/03/2010,2010,3,2,March,Mar,3,61
20110302,2/03/2011,2011,3,2,March,Mar,4,61
20120302,2/03/2012,2012,3,2,March,Mar,6,62
20130302,2/03/2013,2013,3,2,March,Mar,7,61
20140302,2/03/2014,2014,3,2,March,Mar,1,61
20150302,2/03/2015,2015,3,2,March,Mar,2,61
20160302,2/03/2016,2016,3,2,March,Mar,4,62
20170302,2/03/2017,2017,3,2,March,Mar,5,61
20180302,2/03/2018,2018,3,2,March,Mar,6,61
20190302,2/03/2019,2019,3,2,March,Mar,7,61
20090303,3/03/2009,2009,3,3,March,Mar,3,62
20100303,3/03/2010,2010,3,3,March,Mar,4,62
20110303,3/03/2011,2011,3,3,March,Mar,5,62
20120303,3/03/2012,2012,3,3,March,Mar,7,63
20130303,3/03/2013,2013,3,3,March,Mar,1,62
20140303,3/03/2014,2014,3,3,March,Mar,2,62
20150303,3/03/2015,2015,3,3,March,Mar,3,62
20160303,3/03/2016,2016,3,3,March,Mar,5,63
20170303,3/03/2017,2017,3,3,March,Mar,6,62
20180303,3/03/2018,2018,3,3,March,Mar,7,62
20190303,3/03/2019,2019,3,3,March,Mar,1,62
20090304,4/03/2009,2009,3,4,March,Mar,4,63
20100304,4/03/2010,2010,3,4,March,Mar,5,63
20110304,4/03/2011,2011,3,4,March,Mar,6,63
20120304,4/03/2012,2012,3,4,March,Mar,1,64
20130304,4/03/2013,2013,3,4,March,Mar,2,63
20140304,4/03/2014,2014,3,4,March,Mar,3,63
20150304,4/03/2015,2015,3,4,March,Mar,4,63
20160304,4/03/2016,2016,3,4,March,Mar,6,64
20170304,4/03/2017,2017,3,4,March,Mar,7,63
20180304,4/03/2018,2018,3,4,March,Mar,1,63
20190304,4/03/2019,2019,3,4,March,Mar,2,63
20090305,5/03/2009,2009,3,5,March,Mar,5,64
20100305,5/03/2010,2010,3,5,March,Mar,6,64
20110305,5/03/2011,2011,3,5,March,Mar,7,64
20120305,5/03/2012,2012,3,5,March,Mar,2,65
20130305,5/03/2013,2013,3,5,March,Mar,3,64
20140305,5/03/2014,2014,3,5,March,Mar,4,64
20150305,5/03/2015,2015,3,5,March,Mar,5,64
20160305,5/03/2016,2016,3,5,March,Mar,7,65
20170305,5/03/2017,2017,3,5,March,Mar,1,64
20180305,5/03/2018,2018,3,5,March,Mar,2,64
20190305,5/03/2019,2019,3,5,March,Mar,3,64
20090306,6/03/2009,2009,3,6,March,Mar,6,65
20100306,6/03/2010,2010,3,6,March,Mar,7,65
20110306,6/03/2011,2011,3,6,March,Mar,1,65
20120306,6/03/2012,2012,3,6,March,Mar,3,66
20130306,6/03/2013,2013,3,6,March,Mar,4,65
20140306,6/03/2014,2014,3,6,March,Mar,5,65
20150306,6/03/2015,2015,3,6,March,Mar,6,65
20160306,6/03/2016,2016,3,6,March,Mar,1,66
20170306,6/03/2017,2017,3,6,March,Mar,2,65
20180306,6/03/2018,2018,3,6,March,Mar,3,65
20190306,6/03/2019,2019,3,6,March,Mar,4,65
20090307,7/03/2009,2009,3,7,March,Mar,7,66
20100307,7/03/2010,2010,3,7,March,Mar,1,66
20110307,7/03/2011,2011,3,7,March,Mar,2,66
20120307,7/03/2012,2012,3,7,March,Mar,4,67
20130307,7/03/2013,2013,3,7,March,Mar,5,66
20140307,7/03/2014,2014,3,7,March,Mar,6,66
20150307,7/03/2015,2015,3,7,March,Mar,7,66
20160307,7/03/2016,2016,3,7,March,Mar,2,67
20170307,7/03/2017,2017,3,7,March,Mar,3,66
20180307,7/03/2018,2018,3,7,March,Mar,4,66
20190307,7/03/2019,2019,3,7,March,Mar,5,66
20090308,8/03/2009,2009,3,8,March,Mar,1,67
20100308,8/03/2010,2010,3,8,March,Mar,2,67
20110308,8/03/2011,2011,3,8,March,Mar,3,67
20120308,8/03/2012,2012,3,8,March,Mar,5,68
20130308,8/03/2013,2013,3,8,March,Mar,6,67
20140308,8/03/2014,2014,3,8,March,Mar,7,67
20150308,8/03/2015,2015,3,8,March,Mar,1,67
20160308,8/03/2016,2016,3,8,March,Mar,3,68
20170308,8/03/2017,2017,3,8,March,Mar,4,67
20180308,8/03/2018,2018,3,8,March,Mar,5,67
20190308,8/03/2019,2019,3,8,March,Mar,6,67
20090309,9/03/2009,2009,3,9,March,Mar,2,68
20100309,9/03/2010,2010,3,9,March,Mar,3,68
20110309,9/03/2011,2011,3,9,March,Mar,4,68
20120309,9/03/2012,2012,3,9,March,Mar,6,69
20130309,9/03/2013,2013,3,9,March,Mar,7,68
20140309,9/03/2014,2014,3,9,March,Mar,1,68
20150309,9/03/2015,2015,3,9,March,Mar,2,68
20160309,9/03/2016,2016,3,9,March,Mar,4,69
20170309,9/03/2017,2017,3,9,March,Mar,5,68
20180309,9/03/2018,2018,3,9,March,Mar,6,68
20190309,9/03/2019,2019,3,9,March,Mar,7,68
20090310,10/03/2009,2009,3,10,March,Mar,3,69
20100310,10/03/2010,2010,3,10,March,Mar,4,69
20110310,10/03/2011,2011,3,10,March,Mar,5,69
20120310,10/03/2012,2012,3,10,March,Mar,7,70
20130310,10/03/2013,2013,3,10,March,Mar,1,69
20140310,10/03/2014,2014,3,10,March,Mar,2,69
20150310,10/03/2015,2015,3,10,March,Mar,3,69
20160310,10/03/2016,2016,3,10,March,Mar,5,70
20170310,10/03/2017,2017,3,10,March,Mar,6,69
20180310,10/03/2018,2018,3,10,March,Mar,7,69
20190310,10/03/2019,2019,3,10,March,Mar,1,69
20090311,11/03/2009,2009,3,11,March,Mar,4,70
20100311,11/03/2010,2010,3,11,March,Mar,5,70
20110311,11/03/2011,2011,3,11,March,Mar,6,70
20120311,11/03/2012,2012,3,11,March,Mar,1,71
20130311,11/03/2013,2013,3,11,March,Mar,2,70
20140311,11/03/2014,2014,3,11,March,Mar,3,70
20150311,11/03/2015,2015,3,11,March,Mar,4,70
20160311,11/03/2016,2016,3,11,March,Mar,6,71
20170311,11/03/2017,2017,3,11,March,Mar,7,70
20180311,11/03/2018,2018,3,11,March,Mar,1,70
20190311,11/03/2019,2019,3,11,March,Mar,2,70
20090312,12/03/2009,2009,3,12,March,Mar,5,71
20100312,12/03/2010,2010,3,12,March,Mar,6,71
20110312,12/03/2011,2011,3,12,March,Mar,7,71
20120312,12/03/2012,2012,3,12,March,Mar,2,72
20130312,12/03/2013,2013,3,12,March,Mar,3,71
20140312,12/03/2014,2014,3,12,March,Mar,4,71
20150312,12/03/2015,2015,3,12,March,Mar,5,71
20160312,12/03/2016,2016,3,12,March,Mar,7,72
20170312,12/03/2017,2017,3,12,March,Mar,1,71
20180312,12/03/2018,2018,3,12,March,Mar,2,71
20190312,12/03/2019,2019,3,12,March,Mar,3,71
20090313,13/03/2009,2009,3,13,March,Mar,6,72
20100313,13/03/2010,2010,3,13,March,Mar,7,72
20110313,13/03/2011,2011,3,13,March,Mar,1,72
20120313,13/03/2012,2012,3,13,March,Mar,3,73
20130313,13/03/2013,2013,3,13,March,Mar,4,72
20140313,13/03/2014,2014,3,13,March,Mar,5,72
20150313,13/03/2015,2015,3,13,March,Mar,6,72
20160313,13/03/2016,2016,3,13,March,Mar,1,73
20170313,13/03/2017,2017,3,13,March,Mar,2,72
20180313,13/03/2018,2018,3,13,March,Mar,3,72
20190313,13/03/2019,2019,3,13,March,Mar,4,72
20090314,14/03/2009,2009,3,14,March,Mar,7,73
20100314,14/03/2010,2010,3,14,March,Mar,1,73
20110314,14/03/2011,2011,3,14,March,Mar,2,73
20120314,14/03/2012,2012,3,14,March,Mar,4,74
20130314,14/03/2013,2013,3,14,March,Mar,5,73
20140314,14/03/2014,2014,3,14,March,Mar,6,73
20150314,14/03/2015,2015,3,14,March,Mar,7,73
20160314,14/03/2016,2016,3,14,March,Mar,2,74
20170314,14/03/2017,2017,3,14,March,Mar,3,73
20180314,14/03/2018,2018,3,14,March,Mar,4,73
20190314,14/03/2019,2019,3,14,March,Mar,5,73
20090315,15/03/2009,2009,3,15,March,Mar,1,74
20100315,15/03/2010,2010,3,15,March,Mar,2,74
20110315,15/03/2011,2011,3,15,March,Mar,3,74
20120315,15/03/2012,2012,3,15,March,Mar,5,75
20130315,15/03/2013,2013,3,15,March,Mar,6,74
20140315,15/03/2014,2014,3,15,March,Mar,7,74
20150315,15/03/2015,2015,3,15,March,Mar,1,74
20160315,15/03/2016,2016,3,15,March,Mar,3,75
20170315,15/03/2017,2017,3,15,March,Mar,4,74
20180315,15/03/2018,2018,3,15,March,Mar,5,74
20190315,15/03/2019,2019,3,15,March,Mar,6,74
20090316,16/03/2009,2009,3,16,March,Mar,2,75
20100316,16/03/2010,2010,3,16,March,Mar,3,75
20110316,16/03/2011,2011,3,16,March,Mar,4,75
20120316,16/03/2012,2012,3,16,March,Mar,6,76
20130316,16/03/2013,2013,3,16,March,Mar,7,75
20140316,16/03/2014,2014,3,16,March,Mar,1,75
20150316,16/03/2015,2015,3,16,March,Mar,2,75
20160316,16/03/2016,2016,3,16,March,Mar,4,76
20170316,16/03/2017,2017,3,16,March,Mar,5,75
20180316,16/03/2018,2018,3,16,March,Mar,6,75
20190316,16/03/2019,2019,3,16,March,Mar,7,75
20090317,17/03/2009,2009,3,17,March,Mar,3,76
20100317,17/03/2010,2010,3,17,March,Mar,4,76
20110317,17/03/2011,2011,3,17,March,Mar,5,76
20120317,17/03/2012,2012,3,17,March,Mar,7,77
20130317,17/03/2013,2013,3,17,March,Mar,1,76
20140317,17/03/2014,2014,3,17,March,Mar,2,76
20150317,17/03/2015,2015,3,17,March,Mar,3,76
20160317,17/03/2016,2016,3,17,March,Mar,5,77
20170317,17/03/2017,2017,3,17,March,Mar,6,76
20180317,17/03/2018,2018,3,17,March,Mar,7,76
20190317,17/03/2019,2019,3,17,March,Mar,1,76
20090318,18/03/2009,2009,3,18,March,Mar,4,77
20100318,18/03/2010,2010,3,18,March,Mar,5,77
20110318,18/03/2011,2011,3,18,March,Mar,6,77
20120318,18/03/2012,2012,3,18,March,Mar,1,78
20130318,18/03/2013,2013,3,18,March,Mar,2,77
20140318,18/03/2014,2014,3,18,March,Mar,3,77
20150318,18/03/2015,2015,3,18,March,Mar,4,77
20160318,18/03/2016,2016,3,18,March,Mar,6,78
20170318,18/03/2017,2017,3,18,March,Mar,7,77
20180318,18/03/2018,2018,3,18,March,Mar,1,77
20190318,18/03/2019,2019,3,18,March,Mar,2,77
20090319,19/03/2009,2009,3,19,March,Mar,5,78
20100319,19/03/2010,2010,3,19,March,Mar,6,78
20110319,19/03/2011,2011,3,19,March,Mar,7,78
20120319,19/03/2012,2012,3,19,March,Mar,2,79
20130319,19/03/2013,2013,3,19,March,Mar,3,78
20140319,19/03/2014,2014,3,19,March,Mar,4,78
20150319,19/03/2015,2015,3,19,March,Mar,5,78
20160319,19/03/2016,2016,3,19,March,Mar,7,79
20170319,19/03/2017,2017,3,19,March,Mar,1,78
20180319,19/03/2018,2018,3,19,March,Mar,2,78
20190319,19/03/2019,2019,3,19,March,Mar,3,78
20090320,20/03/2009,2009,3,20,March,Mar,6,79
20100320,20/03/2010,2010,3,20,March,Mar,7,79
20110320,20/03/2011,2011,3,20,March,Mar,1,79
20120320,20/03/2012,2012,3,20,March,Mar,3,80
20130320,20/03/2013,2013,3,20,March,Mar,4,79
20140320,20/03/2014,2014,3,20,March,Mar,5,79
20150320,20/03/2015,2015,3,20,March,Mar,6,79
20160320,20/03/2016,2016,3,20,March,Mar,1,80
20170320,20/03/2017,2017,3,20,March,Mar,2,79
20180320,20/03/2018,2018,3,20,March,Mar,3,79
20190320,20/03/2019,2019,3,20,March,Mar,4,79
20090321,21/03/2009,2009,3,21,March,Mar,7,80
20100321,21/03/2010,2010,3,21,March,Mar,1,80
20110321,21/03/2011,2011,3,21,March,Mar,2,80
20120321,21/03/2012,2012,3,21,March,Mar,4,81
20130321,21/03/2013,2013,3,21,March,Mar,5,80
20140321,21/03/2014,2014,3,21,March,Mar,6,80
20150321,21/03/2015,2015,3,21,March,Mar,7,80
20160321,21/03/2016,2016,3,21,March,Mar,2,81
20170321,21/03/2017,2017,3,21,March,Mar,3,80
20180321,21/03/2018,2018,3,21,March,Mar,4,80
20190321,21/03/2019,2019,3,21,March,Mar,5,80
20090322,22/03/2009,2009,3,22,March,Mar,1,81
20100322,22/03/2010,2010,3,22,March,Mar,2,81
20110322,22/03/2011,2011,3,22,March,Mar,3,81
20120322,22/03/2012,2012,3,22,March,Mar,5,82
20130322,22/03/2013,2013,3,22,March,Mar,6,81
20140322,22/03/2014,2014,3,22,March,Mar,7,81
20150322,22/03/2015,2015,3,22,March,Mar,1,81
20160322,22/03/2016,2016,3,22,March,Mar,3,82
20170322,22/03/2017,2017,3,22,March,Mar,4,81
20180322,22/03/2018,2018,3,22,March,Mar,5,81
20190322,22/03/2019,2019,3,22,March,Mar,6,81
20090323,23/03/2009,2009,3,23,March,Mar,2,82
20100323,23/03/2010,2010,3,23,March,Mar,3,82
20110323,23/03/2011,2011,3,23,March,Mar,4,82
20120323,23/03/2012,2012,3,23,March,Mar,6,83
20130323,23/03/2013,2013,3,23,March,Mar,7,82
20140323,23/03/2014,2014,3,23,March,Mar,1,82
20150323,23/03/2015,2015,3,23,March,Mar,2,82
20160323,23/03/2016,2016,3,23,March,Mar,4,83
20170323,23/03/2017,2017,3,23,March,Mar,5,82
20180323,23/03/2018,2018,3,23,March,Mar,6,82
20190323,23/03/2019,2019,3,23,March,Mar,7,82
20090324,24/03/2009,2009,3,24,March,Mar,3,83
20100324,24/03/2010,2010,3,24,March,Mar,4,83
20110324,24/03/2011,2011,3,24,March,Mar,5,83
20120324,24/03/2012,2012,3,24,March,Mar,7,84
20130324,24/03/2013,2013,3,24,March,Mar,1,83
20140324,24/03/2014,2014,3,24,March,Mar,2,83
20150324,24/03/2015,2015,3,24,March,Mar,3,83
20160324,24/03/2016,2016,3,24,March,Mar,5,84
20170324,24/03/2017,2017,3,24,March,Mar,6,83
20180324,24/03/2018,2018,3,24,March,Mar,7,83
20190324,24/03/2019,2019,3,24,March,Mar,1,83
20090325,25/03/2009,2009,3,25,March,Mar,4,84
20100325,25/03/2010,2010,3,25,March,Mar,5,84
20110325,25/03/2011,2011,3,25,March,Mar,6,84
20120325,25/03/2012,2012,3,25,March,Mar,1,85
20130325,25/03/2013,2013,3,25,March,Mar,2,84
20140325,25/03/2014,2014,3,25,March,Mar,3,84
20150325,25/03/2015,2015,3,25,March,Mar,4,84
20160325,25/03/2016,2016,3,25,March,Mar,6,85
20170325,25/03/2017,2017,3,25,March,Mar,7,84
20180325,25/03/2018,2018,3,25,March,Mar,1,84
20190325,25/03/2019,2019,3,25,March,Mar,2,84
20090326,26/03/2009,2009,3,26,March,Mar,5,85
20100326,26/03/2010,2010,3,26,March,Mar,6,85
20110326,26/03/2011,2011,3,26,March,Mar,7,85
20120326,26/03/2012,2012,3,26,March,Mar,2,86
20130326,26/03/2013,2013,3,26,March,Mar,3,85
20140326,26/03/2014,2014,3,26,March,Mar,4,85
20150326,26/03/2015,2015,3,26,March,Mar,5,85
20160326,26/03/2016,2016,3,26,March,Mar,7,86
20170326,26/03/2017,2017,3,26,March,Mar,1,85
20180326,26/03/2018,2018,3,26,March,Mar,2,85
20190326,26/03/2019,2019,3,26,March,Mar,3,85
20090327,27/03/2009,2009,3,27,March,Mar,6,86
20100327,27/03/2010,2010,3,27,March,Mar,7,86
20110327,27/03/2011,2011,3,27,March,Mar,1,86
20120327,27/03/2012,2012,3,27,March,Mar,3,87
20130327,27/03/2013,2013,3,27,March,Mar,4,86
20140327,27/03/2014,2014,3,27,March,Mar,5,86
20150327,27/03/2015,2015,3,27,March,Mar,6,86
20160327,27/03/2016,2016,3,27,March,Mar,1,87
20170327,27/03/2017,2017,3,27,March,Mar,2,86
20180327,27/03/2018,2018,3,27,March,Mar,3,86
20190327,27/03/2019,2019,3,27,March,Mar,4,86
20090328,28/03/2009,2009,3,28,March,Mar,7,87
20100328,28/03/2010,2010,3,28,March,Mar,1,87
20110328,28/03/2011,2011,3,28,March,Mar,2,87
20120328,28/03/2012,2012,3,28,March,Mar,4,88
20130328,28/03/2013,2013,3,28,March,Mar,5,87
20140328,28/03/2014,2014,3,28,March,Mar,6,87
20150328,28/03/2015,2015,3,28,March,Mar,7,87
20160328,28/03/2016,2016,3,28,March,Mar,2,88
20170328,28/03/2017,2017,3,28,March,Mar,3,87
20180328,28/03/2018,2018,3,28,March,Mar,4,87
20190328,28/03/2019,2019,3,28,March,Mar,5,87
20090329,29/03/2009,2009,3,29,March,Mar,1,88
20100329,29/03/2010,2010,3,29,March,Mar,2,88
20110329,29/03/2011,2011,3,29,March,Mar,3,88
20120329,29/03/2012,2012,3,29,March,Mar,5,89
20130329,29/03/2013,2013,3,29,March,Mar,6,88
20140329,29/03/2014,2014,3,29,March,Mar,7,88
20150329,29/03/2015,2015,3,29,March,Mar,1,88
20160329,29/03/2016,2016,3,29,March,Mar,3,89
20170329,29/03/2017,2017,3,29,March,Mar,4,88
20180329,29/03/2018,2018,3,29,March,Mar,5,88
20190329,29/03/2019,2019,3,29,March,Mar,6,88
20090330,30/03/2009,2009,3,30,March,Mar,2,89
20100330,30/03/2010,2010,3,30,March,Mar,3,89
20110330,30/03/2011,2011,3,30,March,Mar,4,89
20120330,30/03/2012,2012,3,30,March,Mar,6,90
20130330,30/03/2013,2013,3,30,March,Mar,7,89
20140330,30/03/2014,2014,3,30,March,Mar,1,89
20150330,30/03/2015,2015,3,30,March,Mar,2,89
20160330,30/03/2016,2016,3,30,March,Mar,4,90
