TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
126758,20170601,6076,242,923,1254,1121,87,754,65598
154642,20140114,11535,274,923,1254,1121,59,340,20060
159634,20090821,11980,230,923,1254,1121,21,747,15687
120403,20140414,5645,309,923,1254,1121,88,688,60544
127110,20120910,6112,222,923,1254,1121,93,97,9021
154641,20121109,11535,251,923,1254,1121,50,509,25450
113654,20090118,4652,210,914,1254,1121,69,534,36846
107160,20101104,4188,201,905,1254,1084,11,533,5863
107751,20150406,4213,238,905,1254,1084,21,71,1491
115868,20170614,5038,218,904,1254,1168,68,534,36312
116249,20150703,5095,343,904,1254,1168,6,806,4836
116425,20140107,5135,260,904,1254,1168,3,51,153
116466,20130822,5146,232,904,1254,1168,76,891,67716
116718,20170409,5198,216,904,1254,1168,12,904,10848
117014,20140905,5222,340,904,1254,1168,25,142,3550
117104,20180403,5235,218,904,1254,1168,28,1,28
117160,20130121,5240,353,904,1254,1168,17,169,2873
117250,20120427,5247,341,904,1254,1168,77,834,64218
117365,20110705,5264,306,904,1254,1168,55,366,20130
117499,20120629,5283,208,904,1254,1168,37,575,21275
117723,20150925,5312,208,904,1254,1168,66,175,11550
118227,20090428,5384,308,904,1254,1168,13,781,10153
118300,20170607,5398,309,904,1254,1168,65,417,27105
118668,20100827,5457,289,904,1254,1168,45,945,42525
119063,20161003,5506,367,904,1254,1168,66,394,26004
119179,20130815,5517,356,904,1254,1168,45,611,27495
119346,20100521,5533,369,904,1254,1168,48,986,47328
119429,20160414,5539,343,904,1254,1168,53,458,24274
119532,20180815,5558,266,904,1254,1168,27,610,16470
119588,20140124,5560,202,904,1254,1168,13,111,1443
119777,20150223,5585,324,904,1254,1168,67,938,62846
119928,20140127,5598,363,904,1254,1168,29,824,23896
119933,20180621,5601,218,904,1254,1168,15,100,1500
120059,20120507,5633,354,904,1254,1168,23,399,9177
130952,20141220,6518,273,904,1254,1168,17,302,5134
141639,20140208,8528,367,904,1254,1168,27,310,8370
142261,20150125,8677,239,904,1254,1168,73,117,8541
142460,20170401,8740,262,904,1254,1168,34,802,27268
145019,20181008,9819,370,904,1254,1168,11,344,3784
145038,20090626,9825,341,904,1254,1168,28,216,6048
145411,20171127,9922,363,904,1254,1168,96,699,67104
145781,20171105,9973,205,904,1254,1168,18,975,17550
146472,20170121,10073,326,904,1254,1168,80,278,22240
146473,20180402,10073,201,904,1254,1168,59,143,8437
147992,20120614,10604,218,904,1254,1168,16,834,13344
148170,20100508,10655,285,904,1254,1168,3,271,813
158255,20170112,11670,210,904,1254,1168,42,449,18858
158283,20110220,11672,275,904,1254,1168,42,700,29400
100182,20130331,3056,228,904,1254,1195,63,78,4914
100615,20160313,3178,243,904,1254,1195,50,777,38850
133186,20140125,6824,244,904,1254,1195,40,895,35800
159305,20141127,11972,204,904,1254,1195,39,757,29523
150760,20100828,10991,228,904,1254,1226,38,317,12046
151680,20110302,11159,230,904,1254,1226,89,751,66839
122216,20141218,5810,218,904,1254,1055,8,908,7264
122452,20180122,5839,297,904,1254,1055,17,662,11254
122494,20140619,5848,208,904,1254,1055,37,446,16502
151345,20180403,11073,289,904,1254,1226,71,600,42600
152174,20170616,11243,213,904,1254,1226,48,126,6048
153245,20130429,11388,234,904,1254,1055,10,689,6890
103557,20180810,3474,318,904,1254,1168,41,105,4305
104978,20140710,3708,258,904,1254,1168,34,261,8874
148572,20180801,10740,351,904,1254,1187,93,541,50313
151344,20120916,11077,255,904,1254,1132,70,278,19460
166491,20170621,12764,257,904,1254,1132,69,768,52992
101920,20180220,3291,244,904,1254,1195,43,779,33497
103447,20100826,3439,347,904,1254,1132,70,328,22960
103518,20151203,3465,270,904,1254,1126,20,652,13040
103646,20100907,3498,246,904,1254,1132,69,859,59271
120074,20110414,5638,289,904,1254,1159,38,907,34466
122501,20160528,5856,369,904,1254,1159,84,341,28644
123293,20130910,5861,365,904,1254,1132,95,174,16530
123294,20180323,5861,283,904,1254,1159,81,568,46008
123444,20161122,5880,297,904,1254,1132,33,683,22539
123445,20161226,5880,243,904,1254,1159,70,792,55440
123461,20090508,5889,354,904,1254,1132,52,925,48100
123462,20100824,5895,324,904,1254,1126,50,994,49700
123573,20150206,5909,216,904,1254,1132,96,186,17856
133623,20180820,6850,251,904,1254,1126,83,428,35524
106017,20101018,4052,214,904,1254,1195,76,836,63536
102586,20141118,3349,213,904,1254,1248,61,670,40870
102589,20090408,3351,326,904,1254,1248,46,418,19228
102590,20150129,3358,359,904,1254,1248,96,620,59520
103120,20161009,3407,209,904,1254,1248,30,657,19710
102583,20130717,3348,304,904,1254,1248,91,8,728
102584,20160605,3354,283,904,1254,1248,58,181,10498
102585,20120310,3349,347,904,1254,1248,55,395,21725
102587,20160328,3353,222,904,1254,1248,42,291,12222
102588,20151112,3351,367,904,1254,1248,42,536,22512
102591,20101006,3350,292,904,1254,1248,48,366,17568
102780,20130513,3372,352,904,1254,1248,35,231,8085
103112,20111007,3396,356,904,1254,1248,37,852,31524
103113,20090821,3404,220,904,1254,1248,59,694,40946
103114,20180609,3397,272,904,1254,1248,17,681,11577
103115,20100407,3405,253,904,1254,1248,88,385,33880
103116,20160907,3400,262,904,1254,1248,22,2,44
103117,20170121,3402,320,904,1254,1248,45,548,24660
103118,20110624,3418,367,904,1254,1248,17,575,9775
103119,20180424,3407,328,904,1254,1248,97,102,9894
103121,20100213,3419,365,904,1254,1248,31,960,29760
103122,20160529,3398,278,904,1254,1248,39,687,26793
131649,20150911,6646,279,904,1254,1248,69,137,9453
131657,20140627,6665,316,904,1254,1248,11,216,2376
153244,20150416,11390,287,904,1254,1248,99,276,27324
165962,20161106,12705,274,954,1253,1040,84,72,6048
107750,20120526,4214,289,952,1253,1189,68,671,45628
102364,20101022,3301,298,946,1253,1012,73,106,7738
107158,20180110,4188,236,943,1253,1084,22,122,2684
166724,20170929,12773,232,939,1253,1093,98,717,70266
166725,20100728,12774,318,939,1253,1093,77,208,16016
166726,20110626,12774,306,939,1253,1093,56,887,49672
150337,20171124,10932,370,936,1253,1093,48,263,12624
112036,20090615,4592,209,931,1253,1183,94,49,4606
112038,20100925,4595,308,931,1253,1250,44,719,31636
112035,20141126,4592,308,931,1253,1230,90,757,68130
112037,20120707,4592,224,931,1253,1250,8,137,1096
126750,20120615,6076,281,931,1253,1230,1,310,310
157792,20170516,11599,283,931,1253,1121,44,432,19008
126749,20110526,6076,208,931,1253,1230,78,392,30576
154639,20181112,11535,329,931,1253,1121,64,886,56704
157793,20120705,11598,251,931,1253,1121,89,838,74582
112544,20160910,4632,292,931,1253,1121,97,769,74593
154638,20121017,11535,272,931,1253,1121,43,471,20253
120402,20171115,5645,353,926,1253,1121,33,928,30624
158208,20110727,11659,284,925,1253,1223,59,148,8732
135924,20120126,7200,309,925,1253,1121,53,634,33602
107746,20091110,4213,309,925,1253,1093,51,286,14586
107748,20090308,4214,304,925,1253,1093,4,52,208
107155,20130803,4189,273,925,1253,1093,96,317,30432
107156,20140221,4191,285,925,1253,1093,91,494,44954
107745,20180604,4215,268,925,1253,1093,28,241,6748
108280,20171028,4259,243,925,1253,1093,23,892,20516
103446,20130710,3443,253,923,1253,1249,55,842,46310
130338,20150620,6415,268,919,1253,1165,78,527,41106
114782,20140710,4869,258,919,1253,1223,1,412,412
108281,20151104,4260,329,905,1253,1084,91,780,70980
107154,20110128,4190,289,905,1253,1024,23,821,18883
107157,20120220,4188,361,905,1253,1093,100,415,41500
107744,20170324,4212,308,905,1253,1024,100,117,11700
107747,20150303,4214,301,905,1253,1093,7,758,5306
107749,20120425,4212,227,905,1253,1084,52,766,39832
146471,20161001,10073,282,904,1253,1168,98,194,19012
150978,20130730,11027,214,904,1253,1257,15,2,30
123292,20090724,5860,214,903,1253,1250,43,252,10836
112039,20150819,4595,373,903,1253,1250,94,698,65612
166727,20180310,12774,343,903,1253,1250,12,643,7716
103517,20130303,3455,347,901,1253,1218,50,60,3000
160661,20180910,12142,238,975,1252,1146,45,531,23895
142263,20101013,8677,213,970,1252,1146,68,149,10132
141806,20160418,8572,364,970,1252,1146,32,366,11712
145784,20160409,9973,266,970,1252,1146,43,894,38442
113672,20130708,4652,296,968,1252,1121,32,121,3872
145783,20120816,9973,299,959,1252,1146,26,593,15418
103910,20181128,3533,308,953,1252,1250,88,351,30888
102372,20170503,3301,349,948,1252,1264,2,356,712
101807,20130608,3284,318,946,1252,1189,74,554,40996
101805,20120724,3283,370,944,1252,1249,28,160,4480
102371,20120403,3300,340,944,1252,1249,57,838,47766
101803,20180416,3283,210,944,1252,1093,20,235,4700
101925,20140325,3290,243,944,1252,1121,33,447,14751
102369,20180304,3300,206,944,1252,1093,5,489,2445
101802,20090622,3283,365,944,1252,1093,44,705,31020
101804,20100228,3283,248,944,1252,1249,55,658,36190
102368,20091214,3300,333,944,1252,1093,8,530,4240
102370,20110107,3300,242,944,1252,1249,32,866,27712
101806,20170227,3284,234,944,1252,1118,58,545,31610
112089,20140623,4592,255,940,1252,1084,50,135,6750
126789,20091217,6076,349,940,1252,1121,50,58,2900
126788,20150719,6076,232,940,1252,1121,81,395,31995
164286,20100330,12407,209,940,1252,1121,89,657,58473
157850,20130705,11601,320,940,1252,1158,39,175,6825
130041,20100220,6375,352,939,1252,1158,23,942,21666
130039,20090313,6374,320,939,1252,1158,29,954,27666
130040,20170402,6375,249,939,1252,1158,69,17,1173
108284,20181121,4259,343,933,1252,1110,86,75,6450
112110,20090206,4592,216,931,1252,1241,30,64,1920
113667,20110714,4652,270,931,1252,1084,79,600,47400
124375,20091010,6046,201,931,1252,1241,39,18,702
128262,20110214,6119,201,931,1252,1084,4,98,392
133397,20100531,6832,227,931,1252,1121,3,189,567
155313,20091022,11571,227,931,1252,1121,28,569,15932
157831,20110420,11599,278,931,1252,1084,75,738,55350
157842,20100722,11605,232,931,1252,1121,87,942,81954
157846,20100418,11598,297,931,1252,1121,33,624,20592
157856,20090626,11599,341,931,1252,1241,12,794,9528
159637,20111017,11980,326,931,1252,1121,91,356,32396
163242,20111008,12370,273,931,1252,1110,64,49,3136
164285,20110514,12407,274,931,1252,1249,82,34,2788
164288,20100921,12407,304,931,1252,1121,86,135,11610
112086,20130721,4592,285,931,1252,1017,4,444,1776
112092,20130711,4592,264,931,1252,1084,96,111,10656
112095,20160119,4592,284,931,1252,1249,13,89,1157
112099,20170706,4592,294,931,1252,1121,49,116,5684
112109,20140221,4592,244,931,1252,1212,95,851,80845
112289,20120628,4620,222,931,1252,1121,69,743,51267
112550,20160321,4632,220,931,1252,1084,51,243,12393
112552,20141220,4632,297,931,1252,1121,68,520,35360
113091,20170207,4640,272,931,1252,1121,36,608,21888
113671,20170209,4652,370,931,1252,1121,63,426,26838
128260,20130708,6117,326,931,1252,1084,19,805,15295
154660,20130828,11535,242,931,1252,1084,44,357,15708
154852,20170802,11556,308,931,1252,1084,13,708,9204
155268,20120104,11562,258,931,1252,1084,86,560,48160
155270,20140105,11562,262,931,1252,1121,29,126,3654
157835,20130713,11598,309,931,1252,1084,40,52,2080
157836,20120505,11602,292,931,1252,1084,43,728,31304
157839,20131029,11599,372,931,1252,1121,93,208,19344
157859,20140705,11602,314,931,1252,1241,90,326,29340
159636,20141217,11980,349,931,1252,1084,35,240,8400
159794,20170616,11986,202,931,1252,1121,64,937,59968
163237,20150121,12368,308,931,1252,1084,81,834,67554
163238,20170129,12371,361,931,1252,1084,4,215,860
163239,20170708,12369,292,931,1252,1084,61,545,33245
163240,20120530,12370,243,931,1252,1084,7,365,2555
163241,20130518,12386,369,931,1252,1084,82,992,81344
163244,20120813,12369,214,931,1252,1121,94,106,9964
163245,20151124,12370,356,931,1252,1121,28,358,10024
164283,20160131,12407,251,931,1252,1084,34,835,28390
164284,20160804,12409,329,931,1252,1084,70,122,8540
164290,20170213,12409,326,931,1252,1121,25,556,13900
126793,20100303,6076,329,931,1252,1121,66,808,53328
128271,20110701,6119,216,931,1252,1121,53,104,5512
101534,20181212,3266,290,931,1252,1121,37,811,30007
112091,20120928,4592,364,931,1252,1084,71,807,57297
126780,20181119,6079,224,931,1252,1084,83,256,21248
126782,20181101,6076,253,931,1252,1084,63,62,3906
126784,20120713,6082,301,931,1252,1121,97,42,4074
126787,20170123,6079,308,931,1252,1121,12,930,11160
128259,20180406,6117,272,931,1252,1084,34,676,22984
128266,20130626,6117,278,931,1252,1121,99,645,63855
101033,20100210,3240,345,931,1252,1121,16,639,10224
101321,20111217,3254,224,931,1252,1121,5,263,1315
101533,20111102,3266,356,931,1252,1121,57,998,56886
112108,20091227,4592,240,931,1252,1212,14,330,4620
113087,20090719,4640,352,931,1252,1017,76,147,11172
113089,20090528,4640,218,931,1252,1110,33,551,18183
128258,20091105,6117,243,931,1252,1084,31,688,21328
128265,20090121,6117,270,931,1252,1121,82,689,56498
157832,20110530,11601,278,931,1252,1084,67,514,34438
157834,20090109,11598,335,931,1252,1084,56,852,47712
157858,20101002,11598,312,931,1252,1241,92,485,44620
157860,20100517,11598,278,931,1252,1242,89,60,5340
112090,20150626,4592,224,931,1252,1084,40,152,6080
112094,20120717,4592,367,931,1252,1249,45,974,43830
112098,20160813,4592,274,931,1252,1121,70,638,44660
113088,20160811,4640,301,931,1252,1084,1,175,175
113090,20131107,4640,341,931,1252,1121,64,69,4416
113666,20130512,4652,262,931,1252,1084,100,235,23500
113670,20181212,4652,210,931,1252,1121,70,336,23520
126779,20180116,6077,314,931,1252,1084,13,742,9646
126781,20120829,6076,304,931,1252,1084,53,275,14575
126785,20180402,6077,251,931,1252,1121,56,374,20944
126792,20130910,6076,343,931,1252,1121,93,109,10137
128261,20160412,6119,232,931,1252,1084,90,778,70020
128268,20181007,6118,251,931,1252,1121,53,502,26606
154657,20180913,11537,335,931,1252,1084,27,467,12609
154659,20121201,11535,272,931,1252,1084,15,996,14940
154663,20130128,11535,222,931,1252,1121,97,104,10088
154666,20161228,11535,283,931,1252,1168,61,56,3416
154667,20120927,11535,367,931,1252,1241,29,504,14616
154853,20120129,11557,351,931,1252,1084,89,118,10502
155444,20180511,11580,208,931,1252,1084,88,279,24552
157830,20180219,11601,372,931,1252,1248,29,876,25404
157837,20151212,11598,222,931,1252,1249,21,48,1008
157841,20181205,11601,343,931,1252,1121,88,535,47080
157845,20150729,11598,285,931,1252,1121,65,958,62270
157857,20140622,11601,274,931,1252,1241,33,475,15675
164289,20130612,12409,208,931,1252,1121,39,55,2145
112087,20120128,4592,285,931,1252,1093,63,211,13293
112553,20091012,4632,204,931,1252,1158,53,912,48336
113669,20100415,4652,224,931,1252,1121,60,294,17640
126797,20100618,6083,246,931,1252,1158,19,558,10602
129649,20110314,6368,352,931,1252,1158,46,680,31280
154855,20090328,11556,260,931,1252,1158,58,155,8990
155269,20110505,11562,284,931,1252,1121,30,326,9780
155272,20090418,11564,282,931,1252,1121,86,202,17372
155273,20111207,11562,240,931,1252,1158,79,555,43845
159639,20101006,11980,234,931,1252,1158,10,878,8780
163243,20100322,12371,227,931,1252,1121,6,705,4230
163247,20110526,12371,266,931,1252,1158,52,16,832
163248,20090910,12370,290,931,1252,1158,52,727,37804
112097,20181224,4592,310,931,1252,1121,91,13,1183
112107,20131013,4592,353,931,1252,1158,67,505,33835
112292,20120821,4620,337,931,1252,1158,12,730,8760
112293,20121007,4622,284,931,1252,1158,52,73,3796
112551,20160203,4632,273,931,1252,1121,41,172,7052
113673,20171222,4652,262,931,1252,1158,99,51,5049
124374,20120428,6041,240,931,1252,1158,83,471,39093
126800,20180103,6077,285,931,1252,1158,52,623,32396
126804,20181226,6076,299,931,1252,1158,91,186,16926
128275,20180226,6117,258,931,1252,1158,42,344,14448
128279,20120412,6119,243,931,1252,1158,17,330,5610
154854,20131211,11556,364,931,1252,1121,85,948,80580
157838,20150910,11599,244,931,1252,1121,62,936,58032
157848,20141024,11599,253,931,1252,1158,49,24,1176
157852,20120204,11605,203,931,1252,1158,22,715,15730
157855,20170911,11598,304,931,1252,1158,24,105,2520
159795,20121022,11986,246,931,1252,1158,25,312,7800
163246,20170604,12368,365,931,1252,1158,31,801,24831
164287,20131008,12407,239,931,1252,1121,31,999,30969
164292,20151118,12407,361,931,1252,1158,83,226,18758
164293,20170913,12409,306,931,1252,1158,34,187,6358
101326,20170527,3261,268,931,1252,1158,38,150,5700
112106,20170905,4592,296,931,1252,1158,75,347,26025
126783,20140910,6080,249,931,1252,1121,13,396,5148
126791,20130126,6076,284,931,1252,1121,49,104,5096
126801,20110716,6079,296,931,1252,1158,21,486,10206
126803,20150121,6076,340,931,1252,1158,72,847,60984
128264,20100811,6117,361,931,1252,1121,83,720,59760
128274,20130705,6117,316,931,1252,1158,47,593,27871
101325,20170613,3261,324,931,1252,1158,2,498,996
137150,20140503,7400,361,931,1252,1158,64,133,8512
101034,20180722,3240,249,931,1252,1158,36,537,19332
101322,20130430,3254,308,931,1252,1158,96,73,7008
101324,20170918,3255,322,931,1252,1158,74,770,56980
128280,20141223,6130,209,931,1252,1158,5,756,3780
112105,20150608,4592,290,931,1252,1158,3,693,2079
112291,20130501,4620,253,931,1252,1158,57,912,51984
113094,20110603,4640,353,931,1252,1158,48,52,2496
114357,20120116,4778,364,931,1252,1158,29,102,2958
126790,20181203,6076,238,931,1252,1121,78,61,4758
126795,20151212,6102,213,931,1252,1158,66,777,51282
126796,20170909,6082,345,931,1252,1158,85,643,54655
126799,20171214,6077,345,931,1252,1158,13,837,10881
126802,20090114,6076,238,931,1252,1158,62,988,61256
128273,20130927,6117,310,931,1252,1158,64,106,6784
128276,20121006,6137,372,931,1252,1158,27,426,11502
128277,20101126,6118,232,931,1252,1158,14,933,13062
128278,20091106,6119,281,931,1252,1158,33,873,28809
154662,20120123,11535,201,931,1252,1121,58,760,44080
154665,20180906,11535,236,931,1252,1158,57,932,53124
155445,20151007,11580,210,931,1252,1158,66,618,40788
157840,20110914,11601,260,931,1252,1121,99,526,52074
157844,20161030,11598,204,931,1252,1121,40,317,12680
157851,20150822,11601,284,931,1252,1158,86,296,25456
157854,20151025,11598,273,931,1252,1158,17,940,15980
158898,20170222,11849,314,928,1252,1121,49,826,40474
113912,20180417,4705,258,927,1252,1241,3,944,2832
113911,20091014,4705,210,927,1252,1241,97,705,68385
107759,20091110,4221,244,925,1252,1212,37,867,32079
107178,20150523,4189,274,925,1252,1212,65,680,44200
107179,20180314,4191,324,925,1252,1212,71,838,59498
107760,20160121,4215,318,925,1252,1212,7,298,2086
145640,20160308,9958,234,925,1252,1250,43,117,5031
112088,20091222,4592,352,923,1252,1084,93,906,84258
133396,20101021,6832,264,923,1252,1121,70,422,29540
112096,20130209,4592,370,923,1252,1121,65,346,22490
120675,20181119,5665,253,923,1252,1121,18,538,9684
153750,20130422,11534,328,923,1252,1121,46,235,10810
128263,20090122,6117,282,923,1252,1121,45,437,19665
157833,20101212,11598,266,923,1252,1084,1,884,884
154658,20170620,11535,326,923,1252,1084,35,520,18200
101924,20130219,3290,275,923,1252,1121,47,197,9259
105754,20121011,3968,295,923,1252,1121,94,9,846
