TransactionKey,Quantity,UnitPrice,TotalPrice
101008,12.0,907,10884.0
101009,2.0,755,1510.0
101010,231.0,710,164010.0
101011,22.0,551,12122.0
101012,73.0,521,38033.0
101013,2.0,911,1822.0
101014,19.0,877,16663.0
101015,20.0,789,15780.0
101016,12.0,608,7296.0
101017,3.0,594,1782.0
101018,14.0,857,11998.0
101019,452.0,695,314140.0
101020,2.0,648,1296.0
101021,18.0,767,13806.0
101022,23.0,981,22563.0
101023,6.0,745,4470.0
101024,2.0,948,1896.0
101025,600.0,778,466800.0
101026,2.0,988,1976.0
101027,16.0,692,11072.0
101028,1.0,650,650.0
101029,1.0,585,585.0
101030,12.0,988,11856.0
101031,18.0,623,11214.0
101032,128.0,748,95744.0
101033,3.0,769,2307.0
101034,218.0,533,116194.0
101035,4.0,695,2780.0
101036,2.0,616,1232.0
101037,1.0,641,641.0
101038,2.0,502,1004.0
101039,1.0,928,928.0
101040,1.0,751,751.0
101041,16.0,753,12048.0
101042,11.0,633,6963.0
101043,29.0,585,16965.0
101044,1.0,999,999.0
101045,2.0,967,1934.0
101046,20.84,718,14963.12
101047,5.5,788,4334.0
101048,17.32,983,17025.56
101049,13.17,985,12972.45
101050,1.0,779,779.0
101051,2.0,933,1866.0
101052,3.0,564,1692.0
101053,1.0,609,609.0
101054,1.0,902,902.0
101055,85.0,585,49725.0
101056,1.0,570,570.0
101057,1.0,596,596.0
101058,1.0,913,913.0
101059,1.0,976,976.0
101060,5.0,539,2695.0
101061,17.0,780,13260.0
101062,26.0,796,20696.0
101063,18.0,666,11988.0
101064,60.0,561,33660.0
101065,1.0,971,971.0
101066,2.0,522,1044.0
101067,1.0,941,941.0
101068,1.0,511,511.0
101069,2.0,904,1808.0
101070,2.0,881,1762.0
101071,21.0,547,11487.0
101072,3.0,962,2886.0
101073,24.0,623,14952.0
101074,3.0,742,2226.0
101075,1.0,637,637.0
101076,1.0,500,500.0
101077,2.0,991,1982.0
101078,1.0,825,825.0
101079,2.0,724,1448.0
101080,2.0,972,1944.0
101081,1.0,578,578.0
101082,2.0,588,1176.0
101083,2.0,522,1044.0
101084,1.0,880,880.0
101085,1.0,577,577.0
101086,4.0,725,2900.0
101087,1.0,541,541.0
101088,1.0,768,768.0
101089,1.0,831,831.0
101090,3.0,798,2394.0
101091,3.0,696,2088.0
101092,2.0,772,1544.0
101093,35.0,633,22155.0
101094,2.0,689,1378.0
101095,16.0,737,11792.0
101096,1.0,788,788.0
101097,11.0,761,8371.0
101098,1.0,745,745.0
101099,14750.0,646,9528500.0
101100,2.0,977,1954.0
101101,1.0,769,769.0
101102,1.0,577,577.0
101103,100.0,733,73300.0
101104,1.0,775,775.0
101105,3.0,879,2637.0
101106,13.0,822,10686.0
101107,2.0,602,1204.0
101108,3.0,966,2898.0
101109,1.0,621,621.0
101110,3.0,895,2685.0
101111,1.0,728,728.0
101112,7.0,861,6027.0
101113,7.0,539,3773.0
101114,4.0,547,2188.0
101115,1.5,541,811.5
101116,168.16,974,163787.84
101117,5.0,591,2955.0
101118,10.0,954,9540.0
101119,13.0,686,8918.0
101120,4.0,509,2036.0
101121,3.0,756,2268.0
101122,433.0,855,370215.0
101123,3.0,649,1947.0
101124,1.33,536,712.88
101125,17.0,770,13090.0
101126,1066.0,980,1044680.0
101127,33.0,588,19404.0
101128,1.0,874,874.0
101129,2.0,864,1728.0
101130,6.0,652,3912.0
101131,4.0,924,3696.0
101132,33.0,775,25575.0
101133,11.0,708,7788.0
101134,2.0,648,1296.0
101135,1.0,776,776.0
101136,1.0,815,815.0
101137,2500.0,950,2375000.0
101138,10.0,880,8800.0
101139,5.0,971,4855.0
101140,5.0,512,2560.0
101141,144.0,666,95904.0
101142,7548.0,832,6279936.0
101143,1300.0,762,990600.0
101144,2.0,955,1910.0
101145,2.0,906,1812.0
101146,3.0,744,2232.0
101147,1.0,832,832.0
101148,7.0,530,3710.0
101149,2.0,976,1952.0
101150,2.0,781,1562.0
101151,2.0,637,1274.0
101152,1.0,673,673.0
101153,14.0,739,10346.0
101154,2.0,869,1738.0
101155,1.0,506,506.0
101156,1.0,938,938.0
101157,22.0,554,12188.0
101158,2.0,995,1990.0
101159,26.0,699,18174.0
101160,4654.0,622,2894788.0
101161,45.0,610,27450.0
101162,2175.0,792,1722600.0
101163,2.0,874,1748.0
101164,1030.0,726,747780.0
101165,7486.0,517,3870262.0
101166,2.0,882,1764.0
101167,1.0,883,883.0
101168,1.0,516,516.0
101169,3.0,668,2004.0
101170,2.0,579,1158.0
101171,1.0,655,655.0
101172,1.0,973,973.0
101173,67.0,948,63516.0
101174,554.0,546,302484.0
101175,42.0,673,28266.0
101176,2.0,884,1768.0
101177,2.0,781,1562.0
101178,14.0,679,9506.0
101179,2.0,547,1094.0
101180,9.0,933,8397.0
101181,2.0,545,1090.0
101182,35.4,953,33736.2
101183,109.0,504,54936.0
101184,15.0,652,9780.0
101185,3139.0,634,1990126.0
101186,95.5,871,83180.5
101187,90.0,843,75870.0
101188,44.0,809,35596.0
101189,10.0,525,5250.0
101190,14.0,741,10374.0
101191,11040.0,832,9185280.0
101192,48.0,729,34992.0
101193,24.0,576,13824.0
101194,3.0,934,2802.0
101195,100.0,990,99000.0
101196,312.0,802,250224.0
101197,1.0,809,809.0
101198,1.0,947,947.0
101199,5.0,975,4875.0
101200,1.0,700,700.0
101201,1.0,546,546.0
101202,1.0,702,702.0
101203,12.0,877,10524.0
101204,1.0,785,785.0
101205,13.0,841,10933.0
101206,1.0,958,958.0
101207,18.0,653,11754.0
101208,276.0,560,154560.0
101209,85.0,756,64260.0
101210,600.0,693,415800.0
101211,12.0,631,7572.0
101212,42.0,681,28602.0
101213,2.0,761,1522.0
101214,1.0,637,637.0
101215,117.0,896,104832.0
101216,3.0,799,2397.0
101217,16.0,562,8992.0
101218,151.0,527,79577.0
101219,1.0,917,917.0
101220,5.0,939,4695.0
101221,4.0,550,2200.0
101222,52.0,779,40508.0
101223,4.0,970,3880.0
101224,3.0,547,1641.0
101225,7.0,506,3542.0
101226,37.0,860,31820.0
101227,148.0,977,144596.0
101228,2.0,745,1490.0
101229,15.0,574,8610.0
101230,1.0,898,898.0
101231,16.0,962,15392.0
101232,3.0,513,1539.0
101233,4.0,886,3544.0
101234,20.0,536,10720.0
101235,16.0,999,15984.0
101236,2.0,823,1646.0
101237,1.0,741,741.0
101238,2.0,860,1720.0
101239,1.0,634,634.0
101240,1.0,833,833.0
101241,2.0,981,1962.0
101242,16.0,595,9520.0
101243,2.0,618,1236.0
101244,15.0,720,10800.0
101245,1.0,922,922.0
101246,6.0,857,5142.0
101247,52.0,739,38428.0
101248,283.0,782,221306.0
101249,2.0,879,1758.0
101250,4.0,886,3544.0
101251,2.0,900,1800.0
101252,15.0,584,8760.0
101253,21.0,528,11088.0
101254,412.0,615,253380.0
101255,230.0,556,127880.0
101256,2.0,881,1762.0
101257,206.0,955,196730.0
101258,9.0,507,4563.0
101259,7.0,908,6356.0
101260,3.0,722,2166.0
101261,20.0,753,15060.0
101262,4.0,861,3444.0
101263,1.0,827,827.0
101264,1.0,605,605.0
101265,2.0,927,1854.0
101266,8.0,562,4496.0
101267,1.0,545,545.0
101268,3.0,705,2115.0
101269,5.0,657,3285.0
101270,5.0,928,4640.0
101271,5.0,663,3315.0
101272,10.0,599,5990.0
101273,4.0,765,3060.0
101274,4.0,989,3956.0
101275,5.0,510,2550.0
101276,85.0,823,69955.0
101277,146.0,816,119136.0
101278,44.0,837,36828.0
101279,10.0,626,6260.0
101280,4.0,524,2096.0
101281,4.0,571,2284.0
101282,1210.0,802,970420.0
101283,5510.0,966,5322660.0
101284,220.0,950,209000.0
101285,8718.0,675,5884650.0
101286,130.0,542,70460.0
101287,7141.0,798,5698518.0
101288,3474.0,556,1931544.0
101289,3678.0,789,2901942.0
101290,3.0,656,1968.0
101291,10.0,583,5830.0
101292,37.0,523,19351.0
101293,42.0,965,40530.0
101294,3.0,781,2343.0
101295,1.0,553,553.0
101296,3100.0,543,1683300.0
101297,500.0,774,387000.0
101298,200.0,652,130400.0
101299,100.0,990,99000.0
101300,2.0,669,1338.0
101301,12.0,530,6360.0
101302,2.0,714,1428.0
101303,1.0,751,751.0
101304,3.0,518,1554.0
101305,2.0,661,1322.0
101306,19.0,673,12787.0
101307,44.0,835,36740.0
101308,13.0,957,12441.0
101309,2.0,608,1216.0
101310,1.0,955,955.0
101311,1.0,996,996.0
101312,1.0,790,790.0
101313,12.0,960,11520.0
101314,3.0,937,2811.0
101315,3.0,609,1827.0
101316,1.0,594,594.0
101317,3.0,875,2625.0
101318,10.0,895,8950.0
101319,30.0,905,27150.0
101320,4.0,1000,4000.0
101321,1.0,604,604.0
101322,10.0,635,6350.0
101323,1.0,533,533.0
101324,6.0,772,4632.0
101325,10.0,509,5090.0
101326,1.0,967,967.0
101327,12.0,964,11568.0
101328,4.0,652,2608.0
101329,10.0,836,8360.0
101330,1.0,723,723.0
101331,1.0,624,624.0
101332,30.0,521,15630.0
101333,15.0,891,13365.0
101334,33.0,735,24255.0
101335,1.0,509,509.0
101336,4.0,997,3988.0
101337,42.0,883,37086.0
101338,2.0,558,1116.0
101339,1.0,927,927.0
101340,18.0,802,14436.0
101341,1.0,709,709.0
101342,1.0,523,523.0
101343,25.0,516,12900.0
101344,2.0,858,1716.0
101345,55.0,634,34870.0
101346,3.0,589,1767.0
101347,2.0,851,1702.0
101348,8.0,616,4928.0
101349,105.0,743,78015.0
101350,1.0,681,681.0
101351,24.0,754,18096.0
101352,1.0,856,856.0
101353,4.0,790,3160.0
101354,100.0,784,78400.0
101355,2000.0,715,1430000.0
101356,20.0,720,14400.0
101357,1.0,871,871.0
101358,3913.0,987,3862131.0
101359,3600.0,792,2851200.0
101360,1300.0,813,1056900.0
101361,100.0,569,56900.0
101362,4.0,796,3184.0
101363,100.0,729,72900.0
101364,10600.0,894,9476400.0
101365,7500.0,769,5767500.0
101366,49500.0,524,25938000.0
101367,25.0,934,23350.0
101368,10710.0,558,5976180.0
101369,4.0,821,3284.0
101370,7.0,733,5131.0
101371,1.0,691,691.0
101372,1.0,593,593.0
101373,2.0,599,1198.0
101374,1.0,705,705.0
101375,125.0,869,108625.0
101376,98.0,966,94668.0
101377,6.0,838,5028.0
101378,17.0,554,9418.0
101379,21.0,551,11571.0
101380,7.0,519,3633.0
101381,22.0,714,15708.0
101382,4388.0,638,2799544.0
101383,236.0,860,202960.0
101384,3.0,508,1524.0
101385,1.0,647,647.0
101386,8.0,962,7696.0
101387,143.0,793,113399.0
101388,1.0,886,886.0
101389,22.0,607,13354.0
101390,4.0,883,3532.0
101391,23.0,924,21252.0
101392,10.53,703,7402.59
101393,18.06,602,10872.12
101394,314.0,788,247432.0
101395,300.0,507,152100.0
101396,10.0,802,8020.0
101397,300.0,971,291300.0
101398,41.0,756,30996.0
101399,262878.49,955,251048958.0
101400,18.0,945,17010.0
101401,8.0,847,6776.0
101402,1000.0,570,570000.0
101403,10.0,882,8820.0
101404,10.0,759,7590.0
101405,160.0,799,127840.0
101406,160.0,729,116640.0
101407,2.0,583,1166.0
101408,4.0,767,3068.0
101409,115.0,685,78775.0
101410,1.0,629,629.0
101411,6.0,619,3714.0
101412,1.0,666,666.0
101413,18.0,899,16182.0
101414,100.0,847,84700.0
101415,2.0,804,1608.0
101416,150.0,991,148650.0
101417,13.0,661,8593.0
101418,100.0,507,50700.0
101419,4.0,878,3512.0
101420,84.0,506,42504.0
101421,2.0,502,1004.0
101422,20.0,747,14940.0
101423,3.0,577,1731.0
101424,1.0,584,584.0
101425,30.0,913,27390.0
101426,2.0,546,1092.0
101427,5.0,666,3330.0
101428,2.0,564,1128.0
101429,17.0,903,15351.0
101430,1511.0,870,1314570.0
101431,13340.0,689,9191260.0
101432,12.0,933,11196.0
101433,5267.0,695,3660565.0
101434,0.5,721,360.5
101435,35.0,740,25900.0
101436,82.0,730,59860.0
101437,2174.0,553,1202222.0
101438,2.0,582,1164.0
101439,21.0,977,20517.0
101440,85.0,744,63240.0
101441,281.0,752,211312.0
101442,30.0,597,17910.0
101443,22.0,760,16720.0
101444,16.0,742,11872.0
101445,8.0,924,7392.0
101446,827.0,967,799709.0
101447,32.0,959,30688.0
101448,104.0,639,66456.0
101449,774.0,1000,774000.0
101450,2.0,951,1902.0
101451,2.0,678,1356.0
101452,2.0,529,1058.0
101453,4.0,843,3372.0
101454,254.0,982,249428.0
101455,1.0,856,856.0
101456,50.0,885,44250.0
101457,189.0,825,155925.0
101458,4.0,579,2316.0
101459,1.0,922,922.0
101460,1.0,953,953.0
101461,44.0,737,32428.0
101462,3.0,644,1932.0
101463,16.0,834,13344.0
101464,2.0,779,1558.0
101465,1.0,534,534.0
101466,2.0,877,1754.0
101467,523.0,651,340473.0
101468,5.0,914,4570.0
101469,1.0,916,916.0
101470,68.0,757,51476.0
101471,6.0,691,4146.0
101472,1.0,622,622.0
101473,1.0,564,564.0
101474,1.0,546,546.0
101475,10.0,881,8810.0
101476,56740.0,551,31263740.0
101477,74.0,978,72372.0
101478,2.0,880,1760.0
101479,436.0,553,241108.0
101480,2.0,522,1044.0
101481,32000.0,944,30208000.0
101482,1.0,665,665.0
101483,4300.0,926,3981800.0
101484,300.0,701,210300.0
101485,3420.0,731,2500020.0
101486,120.0,899,107880.0
101487,8.0,642,5136.0
101488,1.0,839,839.0
101489,16889.07,807,13629479.49
101490,92.0,627,57684.0
101491,410.0,548,224680.0
101492,40000.0,500,20000000.0
101493,5700.0,671,3824700.0
101494,41.0,663,27183.0
101495,654.0,753,492462.0
101496,6544.0,526,3442144.0
101497,3.0,570,1710.0
101498,3.0,672,2016.0
101499,3.0,535,1605.0
101500,24.0,584,14016.0
101501,400.0,780,312000.0
101502,32.0,747,23904.0
101503,26.0,750,19500.0
101504,8.0,662,5296.0
101505,8.0,603,4824.0
101506,6.0,875,5250.0
101507,1.0,978,978.0
101508,9.0,558,5022.0
101509,10.0,609,6090.0
101510,13.0,895,11635.0
101511,52.0,847,44044.0
101512,600.0,504,302400.0
101513,600.0,854,512400.0
101514,4.0,572,2288.0
101515,2.0,550,1100.0
101516,2.0,951,1902.0
101517,8.0,787,6296.0
101518,65.0,697,45305.0
101519,3.0,909,2727.0
101520,2.0,587,1174.0
101521,1.0,652,652.0
101522,2.0,599,1198.0
101523,1.0,645,645.0
101524,1.0,556,556.0
101525,1.0,612,612.0
101526,2.0,897,1794.0
101527,3.0,941,2823.0
101528,1.0,674,674.0
101529,2.0,851,1702.0
101530,1.0,891,891.0
101531,3.0,948,2844.0
101532,540.0,674,363960.0
101533,10.0,939,9390.0
101534,1.0,826,826.0
101535,7.0,955,6685.0
101536,3.0,918,2754.0
101537,4.0,811,3244.0
101538,1.0,962,962.0
101539,1.0,645,645.0
101540,6.0,962,5772.0
101541,6.0,521,3126.0
101542,4.0,818,3272.0
101543,2.0,939,1878.0
101544,2.0,645,1290.0
101545,3974.4,782,3107980.8
101546,2.0,853,1706.0
101547,4.0,646,2584.0
101548,4.0,843,3372.0
101549,1.0,869,869.0
101550,51.0,960,48960.0
101551,6.0,639,3834.0
101552,1.0,745,745.0
101553,1.2,995,1194.0
101554,2.9,721,2090.9
101555,1.0,673,673.0
101556,3.0,886,2658.0
101557,1.0,551,551.0
101558,106.5,798,84987.0
101559,1.0,920,920.0
101560,1.0,601,601.0
101561,1.0,893,893.0
101562,2.0,977,1954.0
101563,1.0,887,887.0
101564,1.0,691,691.0
101565,1.0,879,879.0
101566,13.0,571,7423.0
101567,154.0,879,135366.0
101568,2.0,509,1018.0
101569,1.0,509,509.0
101570,2.0,612,1224.0
101571,1.0,865,865.0
101572,7.0,707,4949.0
101573,19.0,928,17632.0
101574,1.0,782,782.0
101575,3.05,578,1762.9
101576,5.0,858,4290.0
101577,2.0,595,1190.0
101578,1.0,947,947.0
101579,52.0,770,40040.0
101580,50.0,657,32850.0
101581,5.0,544,2720.0
101582,1.0,519,519.0
101583,1.0,842,842.0
101584,2.0,608,1216.0
101585,156.0,687,107172.0
101586,1.0,845,845.0
101587,2.0,559,1118.0
101588,1.0,799,799.0
101589,1.0,831,831.0
101590,1.0,819,819.0
101591,8.0,600,4800.0
101592,0.7,708,495.6
101593,1.0,928,928.0
101594,1.0,892,892.0
101595,1.0,612,612.0
101596,2.0,911,1822.0
101597,8.0,759,6072.0
101598,22.0,914,20108.0
101599,2.0,787,1574.0
101600,1.0,978,978.0
101601,1.0,909,909.0
101602,4.0,754,3016.0
101603,32.0,803,25696.0
101604,1.0,784,784.0
101605,50.0,856,42800.0
101606,19.0,675,12825.0
101607,1.0,553,553.0
101608,5.0,854,4270.0
101609,1.0,795,795.0
101610,1.0,524,524.0
101611,8.0,831,6648.0
101612,18.194000000000006,639,11625.966
101613,1.0,972,972.0
101614,5.0,546,2730.0
101615,1.0,728,728.0
101616,14.0,515,7210.0
101617,3.0,988,2964.0
101618,8.0,957,7656.0
101619,74.0,983,72742.0
101620,2.0,924,1848.0
101621,1.0,521,521.0
101622,81.7,624,50980.8
101623,1.0,615,615.0
101624,1.0,502,502.0
101625,131.33,604,79323.32
101626,2.0,581,1162.0
101627,7.0,973,6811.0
101628,15.0,697,10455.0
101629,6.0,881,5286.0
101630,3.0,609,1827.0
101631,4.0,695,2780.0
101632,112.0,689,77168.0
101633,34.0,835,28390.0
101634,1.0,786,786.0
101635,22.0,935,20570.0
101636,3.0,920,2760.0
101637,74.0,734,54316.0
101638,60.0,553,33180.0
101639,1.0,751,751.0
101640,1.0,665,665.0
101641,1.0,840,840.0
101642,1.0,728,728.0
101643,1.0,535,535.0
101644,11.24,903,10149.72
101645,33.0,550,18150.0
101646,1.0,856,856.0
101647,2.0,519,1038.0
101648,3.0,577,1731.0
101649,6.7,667,4468.9
101650,5.0,922,4610.0
101651,74.0,648,47952.0
101652,3.0,599,1797.0
101653,17.0,689,11713.0
101654,24.0,688,16512.0
101655,1.0,697,697.0
101656,1.0,831,831.0
101657,32.0,520,16640.0
101658,2.0,639,1278.0
101659,2.0,851,1702.0
101660,1.0,877,877.0
101661,1.0,742,742.0
101662,2.0,664,1328.0
101663,222.8,918,204530.4
101664,50.0,764,38200.0
101665,64.0,997,63808.0
101666,1.0,809,809.0
101667,2.0,911,1822.0
101668,1.0,711,711.0
101669,2.0,746,1492.0
101670,208.0,671,139568.0
101671,94.0,584,54896.0
101672,2.0,775,1550.0
101673,1.0,711,711.0
101674,2.0,685,1370.0
101675,52.0,563,29276.0
101676,1.0,523,523.0
101677,1.0,530,530.0
101678,3.0,654,1962.0
101679,1.0,688,688.0
101680,7.0,987,6909.0
101681,1.0,858,858.0
101682,1.0,661,661.0
101683,1634.5,669,1093480.5
101684,0.345,559,192.855
101685,1.0,710,710.0
101686,2.0,792,1584.0
101687,1.0,965,965.0
101688,50.0,901,45050.0
101689,1.0,687,687.0
101690,4.0,854,3416.0
101691,12.0,519,6228.0
101692,1.0,778,778.0
101693,1.0,832,832.0
101694,2.0,754,1508.0
101695,36.0,849,30564.0
101696,1.0,832,832.0
101697,5.0,778,3890.0
101698,1.0,653,653.0
101699,1.1,531,584.1
101700,3.0,702,2106.0
101701,12.0,501,6012.0
101702,1.0,576,576.0
101703,360.0,527,189720.0
101704,2.0,535,1070.0
101705,1.0,865,865.0
101706,78.5,634,49769.0
101707,29.0,504,14616.0
101708,4.0,612,2448.0
101709,1.0,508,508.0
101710,52.0,841,43732.0
101711,52.0,932,48464.0
101712,1.0,982,982.0
101713,3.0,980,2940.0
101714,5.0,853,4265.0
101715,1.0,588,588.0
101716,2.0,764,1528.0
101717,15.0,872,13080.0
101718,1.0,932,932.0
101719,20.0,595,11900.0
101720,2.0,635,1270.0
101721,4.0,810,3240.0
101722,1.0,799,799.0
101723,1.0,970,970.0
101724,1.5,535,802.5
101725,1.0,998,998.0
101726,12.0,596,7152.0
101727,1.0,996,996.0
101728,3.0,960,2880.0
101729,5.0,818,4090.0
101730,22.0,537,11814.0
101731,2.0,500,1000.0
101732,4.0,604,2416.0
101733,83.0,771,63993.0
101734,24.0,770,18480.0
101735,52.0,898,46696.0
101736,1.0,656,656.0
101737,1.0,528,528.0
101738,10.0,552,5520.0
101739,2.0,771,1542.0
101740,49.0,911,44639.0
101741,10.0,898,8980.0
101742,104.0,624,64896.0
101743,8.0,626,5008.0
101744,16.0,833,13328.0
101745,5.0,563,2815.0
101746,2.0,961,1922.0
101747,5.0,569,2845.0
101748,3.0,726,2178.0
101749,1.0,767,767.0
101750,77.0,831,63987.0
101751,1.0,537,537.0
101752,3.0,922,2766.0
101753,3.0,519,1557.0
101754,21.0,957,20097.0
101755,1.0,789,789.0
101756,1.0,870,870.0
101757,9.0,664,5976.0
101758,7.0,624,4368.0
101759,1.0,917,917.0
101760,57.0,772,44004.0
101761,1.0,829,829.0
101762,106.0,727,77062.0
101763,50.0,599,29950.0
101764,11.0,888,9768.0
101765,3.0,828,2484.0
101766,1.0,822,822.0
101767,5.0,671,3355.0
101768,2.0,971,1942.0
101769,1.0,919,919.0
101770,1.0,638,638.0
101771,130.0,654,85020.0
101772,1.0,641,641.0
101773,1.0,660,660.0
101774,15.0,505,7575.0
101775,1.0,615,615.0
101776,11.0,904,9944.0
101777,52.0,793,41236.0
101778,2.0,719,1438.0
101779,52.0,640,33280.0
101780,2.0,737,1474.0
101781,0.615,700,430.5
101782,7.0,690,4830.0
101783,1.0,894,894.0
101784,52.0,993,51636.0
101785,1.0,876,876.0
101786,2.0,678,1356.0
101787,2.0,721,1442.0
101788,4.0,804,3216.0
101789,1.0,958,958.0
101790,484.0,680,329120.0
101791,300.0,518,155400.0
101792,7.0,553,3871.0
101793,4.0,976,3904.0
101794,1.0,656,656.0
101795,10.0,747,7470.0
101796,16.0,528,8448.0
101797,1.0,838,838.0
101798,2.0,987,1974.0
101799,4.0,613,2452.0
101800,3.0,980,2940.0
101801,88.0,545,47960.0
101802,17.0,640,10880.0
101803,2.0,557,1114.0
101804,2.0,640,1280.0
101805,1.0,653,653.0
101806,31.0,894,27714.0
101807,52.0,771,40092.0
101808,5.0,505,2525.0
101809,3.0,823,2469.0
101810,1.0,635,635.0
101811,11.0,651,7161.0
101812,1.0,501,501.0
101813,1.0,946,946.0
101814,1.0,528,528.0
101815,1.0,988,988.0
101816,1.0,745,745.0
101817,1.0,520,520.0
101818,1.0,842,842.0
101819,1.0,532,532.0
101820,1.0,959,959.0
101821,1.0,867,867.0
101822,1.0,545,545.0
101823,2.0,721,1442.0
101824,1.0,826,826.0
101825,6.0,821,4926.0
101826,2.0,903,1806.0
101827,2.0,716,1432.0
101828,6.0,598,3588.0
101829,2.0,899,1798.0
101830,4.0,706,2824.0
101831,1.0,576,576.0
101832,1.0,757,757.0
101833,170.0,924,157080.0
101834,5.0,882,4410.0
101835,50.0,534,26700.0
101836,2.0,998,1996.0
101837,1.0,675,675.0
101838,1.0,585,585.0
101839,1.0,851,851.0
101840,1.0,922,922.0
101841,1.0,787,787.0
101842,128.0,551,70528.0
101843,3.0,959,2877.0
101844,29.0,509,14761.0
101845,1790.0,643,1150970.0
101846,5.0,982,4910.0
101847,1.0,771,771.0
101848,1.0,989,989.0
101849,1.0,650,650.0
101850,1.0,573,573.0
101851,5.0,693,3465.0
101852,2.0,995,1990.0
101853,4.0,573,2292.0
101854,1.0,513,513.0
101855,1.0,875,875.0
101856,20.5,657,13468.5
101857,433.0,858,371514.0
101858,1.0,857,857.0
101859,2.0,939,1878.0
101860,2.0,920,1840.0
101861,1.0,531,531.0
101862,1.0,618,618.0
101863,3.0,991,2973.0
101864,1.0,763,763.0
101865,5.0,541,2705.0
101866,2.0,606,1212.0
101867,1.0,701,701.0
101868,2.0,592,1184.0
101869,5.0,944,4720.0
101870,1.0,766,766.0
101871,1.0,731,731.0
101872,34.0,647,21998.0
101873,64.0,812,51968.0
101874,1.0,770,770.0
101875,2.0,916,1832.0
101876,1.0,987,987.0
101877,2.0,790,1580.0
101878,3.0,836,2508.0
101879,1.0,726,726.0
101880,1.0,956,956.0
101881,1.0,788,788.0
101882,1.0,653,653.0
101883,1.0,913,913.0
101884,2.0,989,1978.0
101885,1.0,569,569.0
101886,1.0,516,516.0
101887,1.0,635,635.0
101888,1.5,947,1420.5
101889,35.0,617,21595.0
101890,33.0,676,22308.0
101891,1.0,985,985.0
101892,36.0,949,34164.0
101893,1.0,910,910.0
101894,1.0,545,545.0
101895,1.0,745,745.0
101896,2.0,807,1614.0
101897,2.0,1000,2000.0
101898,3.0,916,2748.0
101899,1.0,751,751.0
101900,1.0,869,869.0
101901,16.0,925,14800.0
101902,1.0,513,513.0
101903,5.0,759,3795.0
101904,1.0,639,639.0
101905,2.0,560,1120.0
101906,2.0,605,1210.0
101907,2.0,868,1736.0
101908,1.0,914,914.0
101909,96.0,582,55872.0
101910,1.0,566,566.0
101911,1.0,516,516.0
101912,1.0,508,508.0
101913,1.0,979,979.0
101914,8.0,646,5168.0
101915,50.0,582,29100.0
101916,1.0,715,715.0
101917,1.0,883,883.0
101918,1.0,865,865.0
101919,1.0,682,682.0
101920,2.0,886,1772.0
101921,2.0,658,1316.0
101922,2.0,630,1260.0
101923,1.0,574,574.0
101924,1.0,548,548.0
101925,1.0,916,916.0
101926,3.0,564,1692.0
101927,50.0,833,41650.0
101928,5.0,941,4705.0
101929,2.0,904,1808.0
101930,2.0,656,1312.0
101931,2.0,875,1750.0
101932,17.0,516,8772.0
101933,8.0,711,5688.0
101934,4.0,582,2328.0
101935,2.0,819,1638.0
101936,6.0,505,3030.0
101937,36.0,959,34524.0
101938,52.0,685,35620.0
101939,1.0,932,932.0
101940,94.0,745,70030.0
101941,6.0,672,4032.0
101942,52.0,865,44980.0
101943,25.0,544,13600.0
101944,1.0,504,504.0
101945,2.95,688,2029.6
101946,1.0,994,994.0
101947,2.0,641,1282.0
101948,8.0,914,7312.0
101949,1.0,741,741.0
101950,2.0,718,1436.0
101951,5.349,584,3123.816
101952,37.0,596,22052.0
101953,54.0,712,38448.0
101954,3.0,899,2697.0
101955,104.0,821,85384.0
101956,1.0,984,984.0
