TransactionKey,DateKey,SpecieKey,MarketingKey,TermKey,ImporterKey,ExporterKey,Quantity,UnitPrice,TotalPrice
100451,20180225,3123,333,907,1187,1250,20.0,867,17340.0
100452,20150420,3123,333,907,1192,1250,20.0,887,17740.0
100453,20090311,3124,283,904,1120,1219,1.0,786,786.0
100454,20111113,3124,334,907,1192,1250,20.0,814,16280.0
100455,20090713,3124,334,907,1250,1146,200.0,673,134600.0
100456,20170920,3125,333,907,1043,1250,50.0,903,45150.0
100457,20161116,3125,333,904,1230,1090,1.0,880,880.0
100458,20110707,3125,334,904,1250,1235,2.0,916,1832.0
100459,20180410,3126,333,904,1230,1090,1.0,800,800.0
100460,20180215,3127,333,907,1017,1250,10.0,827,8270.0
100461,20171001,3127,333,907,1043,1250,30.0,613,18390.0
100462,20130329,3127,333,907,1117,1250,10.0,791,7910.0
100463,20170621,3127,333,904,1213,1118,3.0,586,1758.0
100464,20180324,3127,333,904,1219,1118,20.0,689,13780.0
100465,20150131,3128,333,907,1017,1250,10.0,610,6100.0
100466,20111005,3128,334,907,1043,1250,10.0,869,8690.0
100467,20130225,3128,333,904,1230,1090,10.0,916,9160.0
100468,20100207,3128,334,907,1050,1146,4400.0,776,3414400.0
100469,20140506,3128,333,907,1117,1250,20.0,976,19520.0
100470,20140902,3128,333,907,1168,1250,10.0,933,9330.0
100471,20090203,3128,334,907,1250,1146,450.0,742,333900.0
100472,20130402,3129,333,904,1230,1090,1.0,891,891.0
100473,20121207,3130,333,904,1230,1090,2.0,889,1778.0
100474,20100602,3131,334,907,1017,1250,20.0,631,12620.0
100475,20100722,3131,334,907,1043,1250,40.0,571,22840.0
100476,20171031,3131,333,904,1230,1090,4.0,820,3280.0
100477,20140410,3131,333,907,1230,1250,10.0,1000,10000.0
100478,20121120,3131,333,907,1050,1250,100.0,956,95600.0
100479,20120128,3131,333,907,1081,1250,130.0,707,91910.0
100480,20110520,3131,334,907,1192,1250,20.0,501,10020.0
100481,20140626,3132,333,907,1017,1250,20.0,665,13300.0
100482,20111103,3133,334,907,1016,1250,500.0,555,277500.0
100483,20170802,3133,333,907,1043,1250,240.0,590,141600.0
100484,20170203,3133,333,904,1230,1090,2.0,751,1502.0
100485,20130417,3133,333,907,1107,1250,100.0,558,55800.0
100486,20140412,3133,333,907,1117,1250,6000.0,699,4194000.0
100487,20101112,3133,334,907,1168,1250,40.0,701,28040.0
100488,20121005,3133,333,907,1187,1250,200.0,606,121200.0
100489,20090216,3133,334,907,1192,1250,120.0,956,114720.0
100490,20160427,3133,333,907,1250,1146,600.0,662,397200.0
100491,20111101,3133,338,904,1250,1152,9.0,913,8217.0
100492,20100511,3134,286,904,1164,1250,1.0,869,869.0
100493,20111208,3135,334,907,1250,1146,600.0,922,553200.0
100494,20110126,3136,334,907,1016,1250,200.0,565,113000.0
100495,20101110,3136,334,907,1050,1250,20.0,828,16560.0
100496,20121025,3136,333,907,1223,1250,140.0,958,134120.0
100497,20110720,3136,334,907,1081,1250,100.0,605,60500.0
100498,20110804,3136,334,904,1120,1090,2.0,662,1324.0
100499,20141020,3136,333,907,1192,1250,40.0,812,32480.0
100500,20180331,3136,333,907,1250,1146,150.0,971,145650.0
100501,20140309,3137,333,907,1016,1250,100.0,814,81400.0
100502,20120908,3137,333,907,1043,1250,10.0,680,6800.0
100503,20180201,3137,333,907,1250,1146,300.0,603,180900.0
100504,20140921,3138,333,904,1230,1090,21.0,835,17535.0
100505,20111021,3138,334,907,1223,1250,20.0,848,16960.0
100506,20151124,3139,333,907,1230,1090,100.0,535,53500.0
100507,20140219,3139,333,907,1081,1250,100.0,894,89400.0
100508,20090425,3140,334,907,1043,1250,1040.0,653,679120.0
100509,20150117,3140,333,907,1081,1250,100.0,611,61100.0
100510,20100828,3140,334,907,1117,1250,1000.0,908,908000.0
100511,20131106,3140,333,907,1168,1250,20.0,731,14620.0
100512,20120222,3140,333,907,1187,1250,100.0,627,62700.0
100513,20150302,3140,333,907,1250,1146,300.0,607,182100.0
100514,20170305,3141,333,907,1230,1090,40.0,952,38080.0
100515,20130210,3141,333,907,1168,1250,10.0,539,5390.0
100516,20120216,3141,333,907,1187,1250,30.0,562,16860.0
100517,20130414,3141,333,904,1235,1250,30.0,918,27540.0
100518,20120110,3142,333,907,1016,1250,40.0,677,27080.0
100519,20100627,3142,334,907,1050,1090,30.0,622,18660.0
100520,20101123,3142,334,907,1117,1250,30.0,974,29220.0
100521,20090907,3142,334,907,1187,1250,30.0,764,22920.0
100522,20110217,3142,334,907,1250,1146,300.0,883,264900.0
100523,20160125,3142,333,904,1250,1235,1.0,709,709.0
100524,20130113,3143,333,907,1043,1250,20.0,949,18980.0
100525,20140115,3144,333,907,1230,1090,300.0,902,270600.0
100526,20180829,3144,333,907,1050,1146,2350.0,609,1431150.0
100527,20170122,3144,333,907,1250,1146,900.0,843,758700.0
100528,20180513,3145,333,907,1017,1250,20.0,981,19620.0
100529,20110114,3145,334,907,1016,1250,100.0,612,61200.0
100530,20110129,3145,334,907,1043,1250,40.0,985,39400.0
100531,20121107,3145,333,907,1230,1090,80.0,565,45200.0
100532,20101207,3145,334,907,1117,1250,1000.0,682,682000.0
100533,20140624,3145,333,907,1168,1250,40.0,781,31240.0
100534,20170712,3145,333,907,1187,1250,100.0,679,67900.0
100535,20140611,3145,333,907,1250,1146,1350.0,701,946350.0
100536,20150428,3146,333,907,1050,1146,17600.0,553,9732800.0
100537,20141101,3146,333,907,1250,1146,150.0,823,123450.0
100538,20120809,3147,333,904,1230,1090,30.0,549,16470.0
100539,20140317,3147,333,907,1230,1090,100.0,851,85100.0
100540,20150331,3147,333,907,1117,1250,2000.0,760,1520000.0
100541,20160113,3147,333,907,1250,1146,300.0,558,167400.0
100542,20101111,3148,334,907,1043,1250,20.0,950,19000.0
100543,20130720,3148,333,907,1081,1250,100.0,865,86500.0
100544,20140629,3148,333,907,1117,1250,1000.0,872,872000.0
100545,20150607,3149,333,904,1230,1090,2.0,838,1676.0
100546,20090621,3149,334,907,1223,1250,100.0,913,91300.0
100547,20100213,3149,334,907,1081,1250,100.0,714,71400.0
100548,20150207,3149,333,907,1250,1146,150.0,728,109200.0
100549,20150216,3150,333,904,1120,1090,1.0,871,871.0
100550,20120920,3151,333,904,1090,1250,100.0,629,62900.0
100551,20120117,3151,333,904,1235,1250,175.0,656,114800.0
100552,20180905,3151,333,904,1250,1235,1.0,811,811.0
100553,20160319,3152,351,904,1023,1193,3.0,891,2673.0
100554,20140124,3153,345,923,1043,1118,1.0,973,973.0
100555,20091213,3153,346,923,1230,1118,2.0,982,1964.0
100556,20160517,3153,345,923,1050,1118,6.0,735,4410.0
100557,20151216,3154,202,904,1090,1230,1.0,754,754.0
100558,20120514,3155,345,923,1081,1230,1.0,885,885.0
100559,20160802,3156,345,923,1081,1230,1.0,847,847.0
100560,20101222,3153,346,923,1081,1230,1.0,554,554.0
100561,20150501,3154,331,904,1152,1081,1.0,830,830.0
100562,20150621,3154,351,904,1193,1063,1.0,525,525.0
100563,20180527,3153,345,926,1242,1118,6.0,990,5940.0
100564,20140213,3153,345,926,1250,1118,198.1,723,143226.3
100565,20091224,3157,246,919,1024,1043,1.0,864,864.0
100566,20090130,3158,302,913,1043,1017,3.0,802,2406.0
100567,20181229,3157,324,903,1065,1094,2.0,564,1128.0
100568,20130419,3159,351,904,1193,1063,1.0,529,529.0
100569,20130310,3159,351,904,1193,1081,1.0,780,780.0
100570,20111022,3160,332,904,1230,1090,1.0,909,909.0
100571,20110210,3160,325,903,1250,1012,525.0,576,302400.0
100572,20120730,3160,353,904,1250,1016,1.0,629,629.0
100573,20120414,3160,285,902,1250,1184,10.0,574,5740.0
100574,20111010,3161,286,902,1250,1187,1.0,761,761.0
100575,20150919,3162,351,904,1223,1230,2.0,607,1214.0
100576,20150819,3162,351,904,1249,1230,3.0,779,2337.0
100577,20150302,3163,331,904,1050,1063,5.0,567,2835.0
100578,20170401,3163,351,904,1050,1063,5.0,644,3220.0
100579,20140626,3164,331,904,1050,1063,1.0,690,690.0
100580,20101208,3164,351,904,1050,1063,2.0,933,1866.0
100581,20161113,3163,351,904,1127,1063,4.0,979,3916.0
100582,20110822,3163,351,904,1143,1063,2.0,790,1580.0
100583,20180607,3164,331,904,1143,1090,2.0,917,1834.0
100584,20141009,3165,351,904,1121,1034,3.0,510,1530.0
100585,20150228,3165,353,904,1121,1034,2.0,781,1562.0
100586,20180228,3166,351,904,1043,1249,1.0,677,677.0
100587,20150418,3166,351,904,1043,1250,1.0,992,992.0
100588,20140418,3166,351,904,1063,1230,1.0,586,586.0
100589,20171223,3166,351,904,1081,1121,4.0,956,3824.0
100590,20131202,3166,351,904,1213,1090,4.0,819,3276.0
100591,20110504,3167,339,901,1232,1081,1.0,833,833.0
100592,20100424,3168,351,904,1016,1168,1.0,590,590.0
100593,20150202,3169,351,904,1230,1165,1.0,922,922.0
100594,20180329,3170,331,904,1050,1063,10.0,797,7970.0
100595,20110817,3168,351,904,1249,1230,1.0,570,570.0
100596,20090714,3168,351,904,1107,1213,2.0,831,1662.0
100597,20090206,3168,351,904,1117,1017,1.0,529,529.0
100598,20111224,3171,266,903,1117,1249,3.0,663,1989.0
100599,20090729,3169,351,904,1117,1165,1.0,671,671.0
100600,20110502,3172,202,904,1154,1017,3.0,670,2010.0
100601,20140703,3168,351,904,1168,1016,1.0,966,966.0
100602,20130624,3168,351,904,1168,1215,1.0,757,757.0
100603,20120614,3168,351,904,1210,1108,3.0,821,2463.0
100604,20160802,3171,267,903,1193,1249,0.001,949,0.949
100605,20121219,3168,351,904,1193,1137,1.0,998,998.0
100606,20130802,3168,331,904,1242,1090,10.0,645,6450.0
100607,20170728,3173,284,901,1024,1043,1.0,767,767.0
100608,20100320,3174,351,904,1193,1017,1.0,819,819.0
100609,20120516,3175,351,904,1250,1090,6.0,923,5538.0
100610,20121120,3176,351,904,1050,1063,2.0,674,1348.0
100611,20140517,3177,228,901,1126,1050,1.0,927,927.0
100612,20180316,3176,331,904,1143,1063,2.0,661,1322.0
100613,20170827,3178,351,904,1250,1043,1.0,810,810.0
100614,20181113,3178,351,904,1250,1081,4.0,722,2888.0
100615,20160313,3178,351,904,1254,1193,1.0,645,645.0
100616,20150105,3179,324,903,1090,1234,182.0,837,152334.0
100617,20130514,3180,324,903,1090,1258,91.0,610,55510.0
100618,20150822,3181,351,904,1063,1235,3.0,567,1701.0
100619,20180714,3181,310,903,1090,1258,53.0,690,36570.0
100620,20101103,3181,325,903,1090,1258,54.0,932,50328.0
100621,20150607,3182,247,919,1012,1219,1.0,787,787.0
100622,20150130,3183,351,904,1123,1254,2.0,671,1342.0
100623,20091208,3184,332,904,1090,1230,1.0,853,853.0
100624,20100206,3185,286,901,1250,1252,6.0,847,5082.0
100625,20101031,3186,229,901,1126,1050,1.0,555,555.0
100626,20111007,3187,351,904,1120,1049,8.0,504,4032.0
100627,20130726,3187,351,904,1250,1152,1.0,785,785.0
100628,20151101,3188,239,919,1118,1250,1.0,660,660.0
100629,20171022,3188,239,919,1152,1250,1.0,813,813.0
100630,20091207,3189,238,919,1152,1250,1.0,905,905.0
100631,20140611,3190,324,903,1250,1141,24.0,909,21816.0
100632,20101225,3191,325,903,1081,1250,1.0,781,781.0
100633,20150408,3192,324,903,1090,1141,117.8,622,73271.6
100634,20110211,3192,325,903,1090,1141,40.6,680,27608.0
100635,20140530,3192,324,903,1250,1141,4.0,712,2848.0
100636,20121118,3193,324,903,1090,1141,3.0,777,2331.0
100637,20150117,3194,324,903,1090,1141,11.6,623,7226.8
100638,20180128,3195,324,903,1090,1141,27.5,519,14272.5
100639,20120331,3196,324,903,1250,1141,20.0,548,10960.0
100640,20160101,3197,324,903,1090,1141,84.6,571,48306.6
100641,20160627,3197,324,903,1090,1141,72.2,957,69095.4
100642,20180911,3197,324,903,1090,1141,34.0,591,20094.0
100643,20120924,3197,310,903,1250,1090,50.0,905,45250.0
100644,20120801,3197,258,903,1250,1090,4.0,635,2540.0
100645,20110210,3197,311,903,1250,1090,10.0,783,7830.0
100646,20100421,3198,325,903,1090,1141,285.2,509,145166.8
100647,20130216,3198,324,903,1090,1141,40.8,721,29416.8
100648,20100201,3198,325,903,1090,1141,80.0,750,60000.0
100649,20170801,3199,264,903,1250,1141,286.77,638,182959.26
100650,20141203,3199,324,903,1250,1141,84.0,686,57624.0
100651,20160726,3200,324,903,1090,1141,18.4,862,15860.8
100652,20120410,3201,324,903,1250,1188,96.0,723,69408.0
100653,20110821,3202,317,903,1250,1188,1.0,964,964.0
100654,20120705,3203,324,903,1090,1141,6.0,676,4056.0
100655,20170715,3203,324,903,1090,1141,100.0,611,61100.0
100656,20160228,3204,324,903,1016,1250,5.0,869,4345.0
100657,20150513,3205,324,903,1250,1016,2.0,511,1022.0
100658,20180930,3206,340,909,1230,1081,1.0,895,895.0
100659,20100402,3207,325,903,1090,1141,100.0,893,89300.0
100660,20110924,3207,279,904,1223,1099,1.0,628,628.0
100661,20100326,3206,279,904,1223,1121,1.0,561,561.0
100662,20120608,3207,280,904,1223,1121,1.0,780,780.0
100663,20091229,3207,325,903,1081,1155,3.0,893,2679.0
100664,20180814,3207,270,904,1093,1132,1.0,838,838.0
100665,20120905,3206,301,909,1120,1090,2.0,904,1808.0
100666,20131109,3207,327,927,1120,1112,5.0,873,4365.0
100667,20150701,3207,353,904,1127,1120,17.0,916,15572.0
100668,20090508,3206,339,909,1155,1230,1.0,944,944.0
100669,20181212,3206,340,909,1232,1081,2.0,771,1542.0
100670,20110319,3207,325,904,1250,1027,2.0,836,1672.0
100671,20140825,3207,324,903,1250,1027,2.0,694,1388.0
100672,20120116,3207,324,903,1250,1034,71.0,901,63971.0
100673,20131101,3207,324,903,1250,1019,200.0,734,146800.0
100674,20131024,3207,324,903,1250,1043,47.0,783,36801.0
100675,20170117,3207,324,903,1250,1046,350.0,603,211050.0
100676,20150819,3207,324,903,1250,1169,1.0,655,655.0
100677,20140815,3207,324,903,1250,1181,1.0,676,676.0
100678,20110704,3208,325,903,1022,1081,120.0,800,96000.0
100679,20180213,3209,301,909,1043,1081,1.0,826,826.0
100680,20140911,3208,324,903,1090,1141,100.0,976,97600.0
100681,20160514,3208,324,903,1090,1253,100.0,912,91200.0
100682,20170207,3209,301,909,1081,1043,1.0,592,592.0
100683,20181107,3209,287,909,1081,1250,1.0,955,955.0
100684,20110717,3209,339,928,1081,1250,1.0,844,844.0
100685,20180825,3209,301,909,1249,1213,5.0,532,2660.0
100686,20161221,3209,301,919,1249,1213,1.0,897,897.0
100687,20101215,3209,339,909,1107,1081,1.5,979,1468.5
100688,20120508,3208,216,903,1127,1050,4.0,863,3452.0
100689,20130524,3209,354,904,1127,1213,5.0,758,3790.0
100690,20120416,3208,324,903,1188,1205,867.0,885,767295.0
100691,20150802,3208,324,903,1191,1141,2.0,643,1286.0
100692,20180127,3209,287,909,1213,1081,0.5,776,388.0
100693,20160203,3208,324,903,1250,1027,1388.0,786,1090968.0
100694,20180707,3208,324,903,1250,1019,993.0,671,666303.0
100695,20141231,3208,280,904,1250,1043,1.0,629,629.0
100696,20120111,3208,324,903,1250,1043,4.0,628,2512.0
100697,20120602,3208,324,929,1250,1058,634.0,806,511004.0
100698,20150830,3208,324,925,1250,1058,63.0,551,34713.0
100699,20161224,3208,285,930,1250,1079,1.0,960,960.0
100700,20151121,3208,324,903,1250,1079,115.0,509,58535.0
100701,20180410,3210,285,915,1250,1103,3.0,961,2883.0
100702,20110616,3208,286,930,1250,1103,1.0,654,654.0
100703,20090619,3208,286,928,1250,1103,1.0,684,684.0
100704,20150823,3208,285,915,1250,1046,2.45,735,1800.75
100705,20120726,3208,314,903,1250,1046,1400.0,617,863800.0
100706,20140528,3208,316,903,1250,1046,272.0,918,249696.0
100707,20160804,3208,324,903,1250,1046,250.0,729,182250.0
100708,20161228,3208,285,916,1250,1152,17.0,624,10608.0
100709,20131120,3208,285,930,1250,1152,2.0,644,1288.0
100710,20110817,3208,286,921,1250,1152,1.0,822,822.0
100711,20170726,3208,324,903,1250,1169,5.0,818,4090.0
100712,20111031,3208,325,903,1250,1181,86.0,903,77658.0
100713,20150712,3211,301,909,1017,1127,4.0,617,2468.0
100714,20140101,3211,340,909,1016,1249,2.0,876,1752.0
100715,20100703,3211,339,909,1230,1248,1.0,561,561.0
100716,20090412,3211,302,901,1230,1090,1.0,539,539.0
100717,20140901,3211,340,909,1230,1081,1.0,514,514.0
100718,20090419,3211,339,909,1230,1249,2.0,554,1108.0
100719,20091031,3212,339,909,1050,1081,2.0,713,1426.0
100720,20090123,3211,339,917,1050,1081,1.0,503,503.0
100721,20111002,3211,339,909,1050,1249,7.0,944,6608.0
100722,20140415,3211,337,909,1050,1250,1.0,885,885.0
100723,20170223,3211,301,901,1090,1230,1.0,691,691.0
100724,20180501,3211,340,909,1090,1230,1.0,796,796.0
100725,20160120,3211,301,909,1081,1230,24.0,585,14040.0
100726,20181124,3211,340,909,1081,1230,2.0,652,1304.0
100727,20131001,3211,340,917,1081,1230,1.0,698,698.0
100728,20121030,3212,301,909,1081,1081,0.01,949,9.49
100729,20150424,3213,301,909,1081,1081,2.0,577,1154.0
100730,20120910,3211,292,909,1081,1155,1.0,813,813.0
100731,20151028,3211,340,909,1081,1155,1.0,688,688.0
100732,20100305,3211,339,909,1249,1230,11.0,583,6413.0
100733,20090204,3211,339,909,1249,1107,2.0,560,1120.0
100734,20090424,3211,302,909,1249,1120,13.5,667,9004.5
100735,20121127,3211,340,909,1107,1081,1.0,555,555.0
100736,20170806,3211,340,909,1107,1249,63.0,635,40005.0
100737,20120503,3211,301,909,1117,1165,1.0,648,648.0
100738,20180318,3211,340,909,1121,1249,2.0,955,1910.0
100739,20150418,3211,340,909,1120,1230,1.0,973,973.0
100740,20110124,3214,302,909,1120,1249,2.0,517,1034.0
100741,20120710,3211,301,909,1120,1249,13.0,757,9841.0
100742,20120715,3211,340,909,1120,1249,2.0,735,1470.0
100743,20140911,3213,301,909,1120,1249,3.0,830,2490.0
100744,20091229,3211,339,909,1155,1081,1.0,976,976.0
100745,20131216,3211,340,917,1155,1081,1.0,768,768.0
100746,20161119,3211,287,909,1168,1081,1.0,658,658.0
100747,20151126,3213,292,930,1168,1239,2.0,677,1354.0
100748,20131005,3211,340,909,1184,1024,1.0,822,822.0
100749,20090624,3215,302,909,1084,1081,1.0,643,643.0
100750,20140601,3211,337,928,1250,1012,3.0,788,2364.0
100751,20150512,3213,285,915,1250,1025,1.5,565,847.5
100752,20131011,3211,285,909,1250,1050,1.0,704,704.0
100753,20130611,3213,285,915,1250,1053,1.0,508,508.0
100754,20110622,3211,286,917,1250,1153,1.0,702,702.0
100755,20140826,3213,285,909,1250,1153,76.0,695,52820.0
100756,20170505,3213,285,917,1250,1153,13.0,927,12051.0
100757,20130826,3213,285,928,1250,1153,63.0,672,42336.0
100758,20180207,3211,301,909,1250,1081,1.0,973,973.0
100759,20141008,3211,340,909,1250,1081,1.0,989,989.0
100760,20111110,3211,286,928,1250,1081,2.0,984,1968.0
100761,20180328,3211,287,928,1250,1081,1.0,687,687.0
100762,20090630,3211,338,928,1250,1081,2.0,680,1360.0
100763,20160911,3211,340,909,1250,1249,29.0,905,26245.0
100764,20100513,3211,286,928,1250,1249,3.0,767,2301.0
100765,20160815,3211,337,928,1250,1249,34.0,934,31756.0
100766,20110719,3211,339,928,1250,1249,8.0,818,6544.0
100767,20180614,3213,285,915,1250,1103,454.0,905,410870.0
100768,20101016,3213,286,928,1250,1103,2.0,704,1408.0
100769,20140316,3216,285,928,1250,1119,8.0,684,5472.0
100770,20111229,3211,286,928,1250,1120,1.0,778,778.0
100771,20170408,3213,285,915,1250,1046,5.0,860,4300.0
100772,20160709,3213,285,917,1250,1199,1.0,920,920.0
100773,20090609,3213,286,917,1250,1147,2.0,897,1794.0
100774,20090522,3213,286,916,1250,1152,3.0,997,2991.0
100775,20131118,3213,285,931,1250,1152,10.0,781,7810.0
100776,20170502,3213,337,931,1250,1152,1.0,772,772.0
100777,20160624,3213,285,932,1250,1152,1.0,922,922.0
100778,20141129,3213,285,928,1250,1152,5.0,709,3545.0
100779,20090914,3213,286,917,1250,1169,1.0,630,630.0
100780,20150413,3213,285,915,1250,1169,454.0,774,351396.0
100781,20180130,3213,285,915,1250,1169,16.24,924,15005.76
100782,20121211,3213,285,928,1250,1169,6.0,717,4302.0
100783,20141001,3213,285,915,1250,1181,4.0,916,3664.0
100784,20140529,3213,337,928,1250,1184,54.0,620,33480.0
100785,20120702,3211,285,917,1250,1179,5.0,570,2850.0
100786,20180218,3213,285,909,1250,1179,2.0,727,1454.0
100787,20140404,3213,285,917,1250,1179,30.0,511,15330.0
100788,20100727,3213,286,928,1250,1179,2.0,652,1304.0
100789,20100831,3213,286,933,1250,1071,22.0,903,19866.0
100790,20160121,3213,337,933,1250,1071,122.0,543,66246.0
100791,20161105,3217,340,934,1250,1242,2.0,850,1700.0
100792,20110424,3213,338,928,1250,1242,15.0,504,7560.0
100793,20160412,3213,285,917,1250,1257,7.0,766,5362.0
100794,20121102,3213,285,933,1250,1252,13.0,731,9503.0
100795,20160211,3211,287,909,1252,1090,1.0,547,547.0
100796,20140702,3218,287,901,1016,1168,1.0,912,912.0
100797,20120715,3219,324,903,1022,1081,200.0,733,146600.0
100798,20120108,3218,301,909,1043,1081,1.0,707,707.0
100799,20150821,3218,340,909,1230,1081,5.0,794,3970.0
100800,20160305,3218,340,917,1230,1081,1.0,911,911.0
100801,20161201,3218,340,934,1230,1081,1.0,956,956.0
100802,20141224,3218,340,909,1230,1107,1.0,924,924.0
100803,20181217,3218,340,928,1230,1250,1.0,605,605.0
100804,20100708,3218,339,909,1050,1249,1.0,566,566.0
100805,20150513,3218,287,909,1060,1223,1.0,596,596.0
100806,20150902,3219,287,909,1060,1223,1.0,594,594.0
100807,20130710,3218,301,909,1081,1043,1.0,591,591.0
100808,20100605,3218,339,934,1081,1230,1.0,529,529.0
100809,20141207,3218,340,909,1081,1050,1.0,969,969.0
100810,20120327,3218,340,909,1081,1107,1.0,882,882.0
100811,20161123,3218,296,909,1081,1120,7.66,920,7047.2
100812,20090912,3218,302,909,1081,1120,164.33,906,148882.98
100813,20131124,3219,292,909,1081,1239,1.0,640,640.0
100814,20170518,3218,340,909,1081,1250,5.0,833,4165.0
100815,20170829,3218,340,928,1081,1250,5.0,598,2990.0
100816,20090727,3218,339,909,1249,1230,14.0,997,13958.0
100817,20170106,3219,324,903,1249,1176,122.0,596,72712.0
100818,20160819,3218,287,912,1249,1250,11.0,556,6116.0
100819,20130901,3218,287,909,1249,1250,11.0,565,6215.0
