SpecieID,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
3325,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GQ
3326,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZW
3327,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB
3328,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK
3329,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,
3330,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,DE
3331,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,
3332,I,Equus hemionus hemionus,Mammalia,Perissodactyla,Equidae,Equus,
3333,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,
3334,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,AT
3335,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,DE
3336,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,XX
3337,I,Eschrichtius robustus,Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,
3338,I,Euphorbia ambovombensis,,Euphorbiales,Euphorbiaceae,Euphorbia,
3339,I,Euphorbia ambovombensis,,Euphorbiales,Euphorbiaceae,Euphorbia,ZA
3340,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,ZA
3341,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,
3342,I,Euphorbia decaryi,,Euphorbiales,Euphorbiaceae,Euphorbia,
3343,I,Euphorbia francoisii,,Euphorbiales,Euphorbiaceae,Euphorbia,
3344,I,Euphorbia moratii,,Euphorbiales,Euphorbiaceae,Euphorbia,
3345,I,Euphorbia quartziticola,,Euphorbiales,Euphorbiaceae,Euphorbia,
3346,I,Euphorbia tulearensis,,Euphorbiales,Euphorbiaceae,Euphorbia,
3347,I,Falco spp.,Aves,Falconiformes,Falconidae,Falco,
3348,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AT
3349,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,DE
3350,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,
3351,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB
3352,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,EE
3353,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES
3354,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,CZ
3355,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BE
3356,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,CA
3357,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE
3358,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,US
3359,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,NL
3360,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,FR
3361,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,XX
3362,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,DK
3363,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,XV
3364,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,RS
3365,I,Falco jugger,Aves,Falconiformes,Falconidae,Falco,
3366,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,AT
3367,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,DE
3368,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,
3369,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,GB
3370,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,PT
3371,I,Falco pelegrinoides babylonicus,Aves,Falconiformes,Falconidae,Falco,
3372,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,AT
3373,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DE
3374,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,HU
3375,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,SK
3376,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,
3377,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB
3378,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,BE
3379,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,CZ
3380,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES
3381,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,NL
3382,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,IE
3383,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,XX
3384,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,SI
3385,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,RS
3386,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,US
3387,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,CA
3388,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,IT
3389,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,DK
3390,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,IQ
3391,I,Falco peregrinus anatum,Aves,Falconiformes,Falconidae,Falco,
3392,I,Falco peregrinus anatum,Aves,Falconiformes,Falconidae,Falco,XX
3393,I,Falco peregrinus peregrinus,Aves,Falconiformes,Falconidae,Falco,DE
3394,I,Falco peregrinus peregrinus,Aves,Falconiformes,Falconidae,Falco,
3395,I,Falco punctatus,Aves,Falconiformes,Falconidae,Falco,
3396,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,AT
3397,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,DE
3398,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,
3399,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,CV
3400,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB
3401,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,AE
3402,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,NL
3403,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SK
3404,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,CA
3405,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,ES
3406,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GE
3407,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,US
3408,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,CZ
3409,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,DK
3410,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,SI
3411,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,FR
3412,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,BE
3413,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,IE
3414,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,MA
3415,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,XV
3416,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,ID
3417,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,LA
3418,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,RS
3419,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,XX
3420,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,
3421,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA
3422,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,XX
3423,I,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,XX
3424,I,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,
3425,I,Leopardus jacobitus,Mammalia,Carnivora,Felidae,Leopardus,
3426,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,
3427,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,XX
3428,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,
3429,I,Leopardus wiedii nicaraguae,Mammalia,Carnivora,Felidae,Leopardus,
3430,I,Lynx pardinus,Mammalia,Carnivora,Felidae,Lynx,
3431,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,
3432,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,DE
3433,I,Panthera hybrid,Mammalia,Carnivora,Felidae,Panthera,RU
3434,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,RU
3435,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,
3436,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,
3437,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,RU
3438,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,XX
3439,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,
3440,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,TZ
3441,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MZ
3442,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CD
3443,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,XX
3444,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KE
3445,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA
3446,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZW
3447,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SA
3448,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU
3449,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AO
3450,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BW
3451,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZM
3452,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ID
3453,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR
3454,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IN
3455,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,
3456,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BY
3457,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,XX
3458,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,HU
3459,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB
3460,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,FR
3461,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,RU
3462,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ES
3463,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN
3464,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US
3465,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,UZ
3466,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE
3467,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,
3468,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,DE
3469,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,RU
3470,I,Pardofelis marmorata,Mammalia,Carnivora,Felidae,Pardofelis,MY
3471,I,Pardofelis marmorata,Mammalia,Carnivora,Felidae,Pardofelis,TH
3472,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,
3473,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,DE
3474,I,Carduelis cucullata,Aves,Passeriformes,Fringillidae,Carduelis,
3475,I,Gavialis gangeticus,Reptilia,Crocodylia,Gavialidae,Gavialis,
3476,I,Batagur affinis,Reptilia,Testudines,Geoemydidae,Batagur,
3477,I,Grus americana,Aves,Gruiformes,Gruidae,Grus,
3478,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,NL
3479,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,
3480,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,DE
3481,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,IT
3482,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,GB
3483,I,Grus leucogeranus,Aves,Gruiformes,Gruidae,Grus,
3484,I,Grus nigricollis,Aves,Gruiformes,Gruidae,Grus,
3485,I,Grus nigricollis,Aves,Gruiformes,Gruidae,Grus,DE
3486,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,
3487,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,DE
3488,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,NL
3489,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,BE
3490,I,Heloderma horridum charlesbogerti,Reptilia,Sauria,Helodermatidae,Heloderma,
3491,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,RW
3492,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,
3493,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,
3494,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB
3495,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,NL
3496,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CD
3497,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,XX
3498,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,
3499,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GN
3500,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UA
3501,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CM
3502,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,
3503,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,ID
3504,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,XX
3505,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,CH
3506,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,
3507,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,XX
3508,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,ID
3509,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,
3510,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,
3511,I,Hylobates muelleri,Mammalia,Primates,Hylobatidae,Hylobates,
3512,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,
3513,I,Nomascus annamensis,Mammalia,Primates,Hylobatidae,Nomascus,
3514,I,Nomascus leucogenys,Mammalia,Primates,Hylobatidae,Nomascus,
3515,I,Nomascus siki,Mammalia,Primates,Hylobatidae,Nomascus,
3516,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,
3517,I,Brachylophus bulabula,Reptilia,Sauria,Iguanidae,Brachylophus,
3518,I,Brachylophus fasciatus,Reptilia,Sauria,Iguanidae,Brachylophus,
3519,I,Brachylophus vitiensis,Reptilia,Sauria,Iguanidae,Brachylophus,
3520,I,Cyclura collei,Reptilia,Sauria,Iguanidae,Cyclura,
3521,I,Cyclura cornuta,Reptilia,Sauria,Iguanidae,Cyclura,CZ
3522,I,Cyclura cornuta,Reptilia,Sauria,Iguanidae,Cyclura,
3523,I,Cyclura cornuta,Reptilia,Sauria,Iguanidae,Cyclura,XX
3524,I,Cyclura cychlura,Reptilia,Sauria,Iguanidae,Cyclura,
3525,I,Cyclura lewisi,Reptilia,Sauria,Iguanidae,Cyclura,
3526,I,Cyclura nubila,Reptilia,Sauria,Iguanidae,Cyclura,
3527,I,Cyclura ricordi,Reptilia,Sauria,Iguanidae,Cyclura,
3528,I,Cyclura rileyi,Reptilia,Sauria,Iguanidae,Cyclura,
3529,I,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,
3530,I,Latimeria menadoensis,Coelacanthi,Coelacanthiformes,Latimeriidae,Latimeria,XX
3531,I,Latimeria menadoensis,Coelacanthi,Coelacanthiformes,Latimeriidae,Latimeria,
3532,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,BR
3533,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,XX
3534,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,CH
3535,I,Dalbergia nigra,,Fabales,Leguminosae,Dalbergia,
3536,I,Leguminosae spp.,,Fabales,Leguminosae,,
3537,I,Eulemur collaris,Mammalia,Primates,Lemuridae,Eulemur,
3538,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,FR
3539,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,
3540,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,
3541,I,Eulemur mongoz,Mammalia,Primates,Lemuridae,Eulemur,XX
3542,I,Eulemur rubriventer,Mammalia,Primates,Lemuridae,Eulemur,
3543,I,Eulemur rubriventer,Mammalia,Primates,Lemuridae,Eulemur,PL
3544,I,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,
3545,I,Hapalemur alaotrensis,Mammalia,Primates,Lemuridae,Hapalemur,
3546,I,Hapalemur aureus,Mammalia,Primates,Lemuridae,Hapalemur,
3547,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,
3548,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BY
3549,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AT
3550,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DE
3551,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DK
3552,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,FR
3553,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,GB
3554,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,HU
3555,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,PL
3556,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,XX
3557,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,IE
3558,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,
3559,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,
3560,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,GB
3561,I,Lepilemur spp.,Mammalia,Primates,Lepilemuridae,Lepilemur,XX
3562,I,Lepilemur dorsalis,Mammalia,Primates,Lepilemuridae,Lepilemur,
3563,I,Lepilemur milanoii,Mammalia,Primates,Lepilemuridae,Lepilemur,MG
3564,I,Lepilemur mittermeieri,Mammalia,Primates,Lepilemuridae,Lepilemur,
3565,I,Lepilemur sahamalazensis,Mammalia,Primates,Lepilemuridae,Lepilemur,
3566,I,Aloe bakeri,,Liliales,Liliaceae,Aloe,
3567,I,Aloe bellatula,,Liliales,Liliaceae,Aloe,
3568,I,Aloe compressa,,Liliales,Liliaceae,Aloe,
3569,I,Aloe laeta,,Liliales,Liliaceae,Aloe,
3570,I,Aloe pillansii,,Liliales,Liliaceae,Aloe,
3571,I,Aloe pillansii,,Liliales,Liliaceae,Aloe,ZA
3572,I,Aloe polyphylla,,Liliales,Liliaceae,Aloe,
3573,I,Aloe rauhii,,Liliales,Liliaceae,Aloe,
3574,I,Nycticebus spp.,Mammalia,Primates,Lorisidae,Nycticebus,
3575,I,Nycticebus bengalensis,Mammalia,Primates,Lorisidae,Nycticebus,XX
3576,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,
3577,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,
3578,I,Loxocemus bicolor,Reptilia,Serpentes,Loxocemidae,Loxocemus,XX
3579,I,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,XX
3580,I,Picathartes gymnocephalus,Aves,Passeriformes,Muscicapidae,Picathartes,
3581,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,
3582,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,ES
3583,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,RU
3584,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,
3585,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US
3586,I,Nepenthes hybrid,,Nepenthales,Nepenthaceae,Nepenthes,
3587,I,Nepenthes khasiana,,Nepenthales,Nepenthaceae,Nepenthes,
3588,I,Nepenthes rajah,,Nepenthales,Nepenthaceae,Nepenthes,
3589,I,Aerangis ellisii,,Orchidales,Orchidaceae,Aerangis,
3590,I,Dendrobium cruentum,,Orchidales,Orchidaceae,Dendrobium,
3591,I,Laelia jongheana,,Orchidales,Orchidaceae,Laelia,
3592,I,Laelia lobata,,Orchidales,Orchidaceae,Laelia,
3593,I,Orchidaceae spp.,,Orchidales,Orchidaceae,,
3594,I,Orchidaceae hybrid,,Orchidales,Orchidaceae,,
3595,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,
3596,I,Paphiopedilum acmodontum,,Orchidales,Orchidaceae,Paphiopedilum,
3597,I,Paphiopedilum adductum,,Orchidales,Orchidaceae,Paphiopedilum,
3598,I,Paphiopedilum appletonianum,,Orchidales,Orchidaceae,Paphiopedilum,
3599,I,Paphiopedilum armeniacum,,Orchidales,Orchidaceae,Paphiopedilum,
3600,I,Paphiopedilum barbatum,,Orchidales,Orchidaceae,Paphiopedilum,
3601,I,Paphiopedilum barbigerum,,Orchidales,Orchidaceae,Paphiopedilum,
3602,I,Paphiopedilum bellatulum,,Orchidales,Orchidaceae,Paphiopedilum,
3603,I,Paphiopedilum bullenianum,,Orchidales,Orchidaceae,Paphiopedilum,
3604,I,Paphiopedilum callosum,,Orchidales,Orchidaceae,Paphiopedilum,
3605,I,Paphiopedilum charlesworthii,,Orchidales,Orchidaceae,Paphiopedilum,
3606,I,Paphiopedilum ciliolare,,Orchidales,Orchidaceae,Paphiopedilum,
3607,I,Paphiopedilum concolor,,Orchidales,Orchidaceae,Paphiopedilum,
3608,I,Paphiopedilum dayanum,,Orchidales,Orchidaceae,Paphiopedilum,
3609,I,Paphiopedilum delenatii,,Orchidales,Orchidaceae,Paphiopedilum,
3610,I,Paphiopedilum dianthum,,Orchidales,Orchidaceae,Paphiopedilum,
3611,I,Paphiopedilum druryi,,Orchidales,Orchidaceae,Paphiopedilum,
3612,I,Paphiopedilum emersonii,,Orchidales,Orchidaceae,Paphiopedilum,
3613,I,Paphiopedilum exul,,Orchidales,Orchidaceae,Paphiopedilum,
3614,I,Paphiopedilum fairrieanum,,Orchidales,Orchidaceae,Paphiopedilum,
3615,I,Paphiopedilum fowliei,,Orchidales,Orchidaceae,Paphiopedilum,
3616,I,Paphiopedilum glanduliferum,,Orchidales,Orchidaceae,Paphiopedilum,
3617,I,Paphiopedilum glaucophyllum,,Orchidales,Orchidaceae,Paphiopedilum,
3618,I,Paphiopedilum godefroyae,,Orchidales,Orchidaceae,Paphiopedilum,
3619,I,Paphiopedilum gratrixianum,,Orchidales,Orchidaceae,Paphiopedilum,
3620,I,Paphiopedilum hangianum,,Orchidales,Orchidaceae,Paphiopedilum,
3621,I,Paphiopedilum haynaldianum,,Orchidales,Orchidaceae,Paphiopedilum,
3622,I,Paphiopedilum hennisianum,,Orchidales,Orchidaceae,Paphiopedilum,
3623,I,Paphiopedilum henryanum,,Orchidales,Orchidaceae,Paphiopedilum,
3624,I,Paphiopedilum hirsutissimum,,Orchidales,Orchidaceae,Paphiopedilum,
3625,I,Paphiopedilum hookerae,,Orchidales,Orchidaceae,Paphiopedilum,
3626,I,Paphiopedilum hybrid,,Orchidales,Orchidaceae,Paphiopedilum,
3627,I,Paphiopedilum hybrid,,Orchidales,Orchidaceae,Paphiopedilum,DE
3628,I,Paphiopedilum hybrid,,Orchidales,Orchidaceae,Paphiopedilum,XX
3629,I,Paphiopedilum hybrid,,Orchidales,Orchidaceae,Paphiopedilum,TW
3630,I,Paphiopedilum insigne,,Orchidales,Orchidaceae,Paphiopedilum,
3631,I,Paphiopedilum javanicum,,Orchidales,Orchidaceae,Paphiopedilum,
3632,I,Paphiopedilum kolopakingii,,Orchidales,Orchidaceae,Paphiopedilum,
3633,I,Paphiopedilum lawrenceanum,,Orchidales,Orchidaceae,Paphiopedilum,
3634,I,Paphiopedilum liemianum,,Orchidales,Orchidaceae,Paphiopedilum,
3635,I,Paphiopedilum lowii,,Orchidales,Orchidaceae,Paphiopedilum,
3636,I,Paphiopedilum malipoense,,Orchidales,Orchidaceae,Paphiopedilum,
3637,I,Paphiopedilum mastersianum,,Orchidales,Orchidaceae,Paphiopedilum,
3638,I,Paphiopedilum micranthum,,Orchidales,Orchidaceae,Paphiopedilum,
3639,I,Paphiopedilum niveum,,Orchidales,Orchidaceae,Paphiopedilum,
3640,I,Paphiopedilum ooii,,Orchidales,Orchidaceae,Paphiopedilum,
3641,I,Paphiopedilum papuanum,,Orchidales,Orchidaceae,Paphiopedilum,
3642,I,Paphiopedilum parishii,,Orchidales,Orchidaceae,Paphiopedilum,
3643,I,Paphiopedilum philippinense,,Orchidales,Orchidaceae,Paphiopedilum,
3644,I,Paphiopedilum primulinum,,Orchidales,Orchidaceae,Paphiopedilum,
3645,I,Paphiopedilum purpuratum,,Orchidales,Orchidaceae,Paphiopedilum,
3646,I,Paphiopedilum randsii,,Orchidales,Orchidaceae,Paphiopedilum,
3647,I,Paphiopedilum rothschildianum,,Orchidales,Orchidaceae,Paphiopedilum,
3648,I,Paphiopedilum saccopetalum,,Orchidales,Orchidaceae,Paphiopedilum,
3649,I,Paphiopedilum sanderianum,,Orchidales,Orchidaceae,Paphiopedilum,
3650,I,Paphiopedilum sangii,,Orchidales,Orchidaceae,Paphiopedilum,
3651,I,Paphiopedilum spicerianum,,Orchidales,Orchidaceae,Paphiopedilum,
3652,I,Paphiopedilum stonei,,Orchidales,Orchidaceae,Paphiopedilum,
3653,I,Paphiopedilum sukhakulii,,Orchidales,Orchidaceae,Paphiopedilum,
3654,I,Paphiopedilum supardii,,Orchidales,Orchidaceae,Paphiopedilum,
3655,I,Paphiopedilum superbiens,,Orchidales,Orchidaceae,Paphiopedilum,
3656,I,Paphiopedilum tigrinum,,Orchidales,Orchidaceae,Paphiopedilum,
3657,I,Paphiopedilum tonsum,,Orchidales,Orchidaceae,Paphiopedilum,
3658,I,Paphiopedilum tranlienianum,,Orchidales,Orchidaceae,Paphiopedilum,
3659,I,Paphiopedilum urbanianum,,Orchidales,Orchidaceae,Paphiopedilum,
3660,I,Paphiopedilum venustum,,Orchidales,Orchidaceae,Paphiopedilum,
3661,I,Paphiopedilum victoria-mariae,,Orchidales,Orchidaceae,Paphiopedilum,
3662,I,Paphiopedilum victoria-regina,,Orchidales,Orchidaceae,Paphiopedilum,
3663,I,Paphiopedilum vietnamense,,Orchidales,Orchidaceae,Paphiopedilum,
3664,I,Paphiopedilum villosum,,Orchidales,Orchidaceae,Paphiopedilum,
3665,I,Paphiopedilum violascens,,Orchidales,Orchidaceae,Paphiopedilum,
3666,I,Paphiopedilum wardii,,Orchidales,Orchidaceae,Paphiopedilum,
3667,I,Peristeria elata,,Orchidales,Orchidaceae,Peristeria,
3668,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,EC
3669,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,
3670,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,PE
3671,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,
3672,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,
3673,I,Phragmipedium caricinum,,Orchidales,Orchidaceae,Phragmipedium,
3674,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,
