DateKey,Date,DateYear,DateDay,DateMonth
20170701,07/01/2017,2017,7,1
20170702,07/02/2017,2017,7,2
20170703,07/03/2017,2017,7,3
20170704,07/04/2017,2017,7,4
20170705,07/05/2017,2017,7,5
20170706,07/06/2017,2017,7,6
20170707,07/07/2017,2017,7,7
20170708,07/08/2017,2017,7,8
20170709,07/09/2017,2017,7,9
20170710,07/10/2017,2017,7,10
20170711,07/11/2017,2017,7,11
20170712,07/12/2017,2017,7,12
20170713,07/13/2017,2017,7,13
20170714,07/14/2017,2017,7,14
20170715,07/15/2017,2017,7,15
20170716,07/16/2017,2017,7,16
20170717,07/17/2017,2017,7,17
20170718,07/18/2017,2017,7,18
20170719,07/19/2017,2017,7,19
20170720,07/20/2017,2017,7,20
20170721,07/21/2017,2017,7,21
20170722,07/22/2017,2017,7,22
20170723,07/23/2017,2017,7,23
20170724,07/24/2017,2017,7,24
20170725,07/25/2017,2017,7,25
20170726,07/26/2017,2017,7,26
20170727,07/27/2017,2017,7,27
20170728,07/28/2017,2017,7,28
20170729,07/29/2017,2017,7,29
20170730,07/30/2017,2017,7,30
20170731,07/31/2017,2017,7,31
20170801,08/01/2017,2017,8,1
20170802,08/02/2017,2017,8,2
20170803,08/03/2017,2017,8,3
20170804,08/04/2017,2017,8,4
20170805,08/05/2017,2017,8,5
20170806,08/06/2017,2017,8,6
20170807,08/07/2017,2017,8,7
20170808,08/08/2017,2017,8,8
20170809,08/09/2017,2017,8,9
20170810,08/10/2017,2017,8,10
20170811,08/11/2017,2017,8,11
20170812,08/12/2017,2017,8,12
20170813,08/13/2017,2017,8,13
20170814,08/14/2017,2017,8,14
20170815,08/15/2017,2017,8,15
20170816,08/16/2017,2017,8,16
20170817,08/17/2017,2017,8,17
20170818,08/18/2017,2017,8,18
20170819,08/19/2017,2017,8,19
20170820,08/20/2017,2017,8,20
20170821,08/21/2017,2017,8,21
20170822,08/22/2017,2017,8,22
20170823,08/23/2017,2017,8,23
20170824,08/24/2017,2017,8,24
20170825,08/25/2017,2017,8,25
20170826,08/26/2017,2017,8,26
20170827,08/27/2017,2017,8,27
20170828,08/28/2017,2017,8,28
20170829,08/29/2017,2017,8,29
20170830,08/30/2017,2017,8,30
20170831,08/31/2017,2017,8,31
20170901,09/01/2017,2017,9,1
20170902,09/02/2017,2017,9,2
20170903,09/03/2017,2017,9,3
20170904,09/04/2017,2017,9,4
20170905,09/05/2017,2017,9,5
20170906,09/06/2017,2017,9,6
20170907,09/07/2017,2017,9,7
20170908,09/08/2017,2017,9,8
20170909,09/09/2017,2017,9,9
20170910,09/10/2017,2017,9,10
20170911,09/11/2017,2017,9,11
20170912,09/12/2017,2017,9,12
20170913,09/13/2017,2017,9,13
20170914,09/14/2017,2017,9,14
20170915,09/15/2017,2017,9,15
20170916,09/16/2017,2017,9,16
20170917,09/17/2017,2017,9,17
20170918,09/18/2017,2017,9,18
20170919,09/19/2017,2017,9,19
20170920,09/20/2017,2017,9,20
20170921,09/21/2017,2017,9,21
20170922,09/22/2017,2017,9,22
20170923,09/23/2017,2017,9,23
20170924,09/24/2017,2017,9,24
20170925,09/25/2017,2017,9,25
20170926,09/26/2017,2017,9,26
20170927,09/27/2017,2017,9,27
20170928,09/28/2017,2017,9,28
20170929,09/29/2017,2017,9,29
20170930,09/30/2017,2017,9,30
20171001,10/01/2017,2017,10,1
20171002,10/02/2017,2017,10,2
20171003,10/03/2017,2017,10,3
20171004,10/04/2017,2017,10,4
20171005,10/05/2017,2017,10,5
20171006,10/06/2017,2017,10,6
20171007,10/07/2017,2017,10,7
20171008,10/08/2017,2017,10,8
20171009,10/09/2017,2017,10,9
20171010,10/10/2017,2017,10,10
20171011,10/11/2017,2017,10,11
20171012,10/12/2017,2017,10,12
20171013,10/13/2017,2017,10,13
20171014,10/14/2017,2017,10,14
20171015,10/15/2017,2017,10,15
20171016,10/16/2017,2017,10,16
20171017,10/17/2017,2017,10,17
20171018,10/18/2017,2017,10,18
20171019,10/19/2017,2017,10,19
20171020,10/20/2017,2017,10,20
20171021,10/21/2017,2017,10,21
20171022,10/22/2017,2017,10,22
20171023,10/23/2017,2017,10,23
20171024,10/24/2017,2017,10,24
20171025,10/25/2017,2017,10,25
20171026,10/26/2017,2017,10,26
20171027,10/27/2017,2017,10,27
20171028,10/28/2017,2017,10,28
20171029,10/29/2017,2017,10,29
20171030,10/30/2017,2017,10,30
20171031,10/31/2017,2017,10,31
20171101,11/01/2017,2017,11,1
20171102,11/02/2017,2017,11,2
20171103,11/03/2017,2017,11,3
20171104,11/04/2017,2017,11,4
20171105,11/05/2017,2017,11,5
20171106,11/06/2017,2017,11,6
20171107,11/07/2017,2017,11,7
20171108,11/08/2017,2017,11,8
20171109,11/09/2017,2017,11,9
20171110,11/10/2017,2017,11,10
20171111,11/11/2017,2017,11,11
20171112,11/12/2017,2017,11,12
20171113,11/13/2017,2017,11,13
20171114,11/14/2017,2017,11,14
20171115,11/15/2017,2017,11,15
20171116,11/16/2017,2017,11,16
20171117,11/17/2017,2017,11,17
20171118,11/18/2017,2017,11,18
20171119,11/19/2017,2017,11,19
20171120,11/20/2017,2017,11,20
20171121,11/21/2017,2017,11,21
20171122,11/22/2017,2017,11,22
20171123,11/23/2017,2017,11,23
20171124,11/24/2017,2017,11,24
20171125,11/25/2017,2017,11,25
20171126,11/26/2017,2017,11,26
20171127,11/27/2017,2017,11,27
20171128,11/28/2017,2017,11,28
20171129,11/29/2017,2017,11,29
20171130,11/30/2017,2017,11,30
20171201,12/01/2017,2017,12,1
20171202,12/02/2017,2017,12,2
20171203,12/03/2017,2017,12,3
20171204,12/04/2017,2017,12,4
20171205,12/05/2017,2017,12,5
20171206,12/06/2017,2017,12,6
20171207,12/07/2017,2017,12,7
20171208,12/08/2017,2017,12,8
20171209,12/09/2017,2017,12,9
20171210,12/10/2017,2017,12,10
20171211,12/11/2017,2017,12,11
20171212,12/12/2017,2017,12,12
20171213,12/13/2017,2017,12,13
20171214,12/14/2017,2017,12,14
20171215,12/15/2017,2017,12,15
20171216,12/16/2017,2017,12,16
20171217,12/17/2017,2017,12,17
20171218,12/18/2017,2017,12,18
20171219,12/19/2017,2017,12,19
20171220,12/20/2017,2017,12,20
20171221,12/21/2017,2017,12,21
20171222,12/22/2017,2017,12,22
20171223,12/23/2017,2017,12,23
20171224,12/24/2017,2017,12,24
20171225,12/25/2017,2017,12,25
20171226,12/26/2017,2017,12,26
20171227,12/27/2017,2017,12,27
20171228,12/28/2017,2017,12,28
20171229,12/29/2017,2017,12,29
20171230,12/30/2017,2017,12,30
20171231,12/31/2017,2017,12,31
20180101,01/01/2018,2018,1,1
20180102,01/02/2018,2018,1,2
20180103,01/03/2018,2018,1,3
20180104,01/04/2018,2018,1,4
20180105,01/05/2018,2018,1,5
20180106,01/06/2018,2018,1,6
20180107,01/07/2018,2018,1,7
20180108,01/08/2018,2018,1,8
20180109,01/09/2018,2018,1,9
20180110,01/10/2018,2018,1,10
20180111,01/11/2018,2018,1,11
20180112,01/12/2018,2018,1,12
20180113,01/13/2018,2018,1,13
20180114,01/14/2018,2018,1,14
20180115,01/15/2018,2018,1,15
20180116,01/16/2018,2018,1,16
20180117,01/17/2018,2018,1,17
20180118,01/18/2018,2018,1,18
20180119,01/19/2018,2018,1,19
20180120,01/20/2018,2018,1,20
20180121,01/21/2018,2018,1,21
20180122,01/22/2018,2018,1,22
20180123,01/23/2018,2018,1,23
20180124,01/24/2018,2018,1,24
20180125,01/25/2018,2018,1,25
20180126,01/26/2018,2018,1,26
20180127,01/27/2018,2018,1,27
20180128,01/28/2018,2018,1,28
20180129,01/29/2018,2018,1,29
20180130,01/30/2018,2018,1,30
20180131,01/31/2018,2018,1,31
20180201,02/01/2018,2018,2,1
20180202,02/02/2018,2018,2,2
20180203,02/03/2018,2018,2,3
20180204,02/04/2018,2018,2,4
20180205,02/05/2018,2018,2,5
20180206,02/06/2018,2018,2,6
20180207,02/07/2018,2018,2,7
20180208,02/08/2018,2018,2,8
20180209,02/09/2018,2018,2,9
20180210,02/10/2018,2018,2,10
20180211,02/11/2018,2018,2,11
20180212,02/12/2018,2018,2,12
20180213,02/13/2018,2018,2,13
20180214,02/14/2018,2018,2,14
20180215,02/15/2018,2018,2,15
20180216,02/16/2018,2018,2,16
20180217,02/17/2018,2018,2,17
20180218,02/18/2018,2018,2,18
20180219,02/19/2018,2018,2,19
20180220,02/20/2018,2018,2,20
20180221,02/21/2018,2018,2,21
20180222,02/22/2018,2018,2,22
20180223,02/23/2018,2018,2,23
20180224,02/24/2018,2018,2,24
20180225,02/25/2018,2018,2,25
20180226,02/26/2018,2018,2,26
20180227,02/27/2018,2018,2,27
20180228,02/28/2018,2018,2,28
20180301,03/01/2018,2018,3,1
20180302,03/02/2018,2018,3,2
20180303,03/03/2018,2018,3,3
20180304,03/04/2018,2018,3,4
20180305,03/05/2018,2018,3,5
20180306,03/06/2018,2018,3,6
20180307,03/07/2018,2018,3,7
20180308,03/08/2018,2018,3,8
20180309,03/09/2018,2018,3,9
20180310,03/10/2018,2018,3,10
20180311,03/11/2018,2018,3,11
20180312,03/12/2018,2018,3,12
20180313,03/13/2018,2018,3,13
20180314,03/14/2018,2018,3,14
20180315,03/15/2018,2018,3,15
20180316,03/16/2018,2018,3,16
20180317,03/17/2018,2018,3,17
20180318,03/18/2018,2018,3,18
20180319,03/19/2018,2018,3,19
20180320,03/20/2018,2018,3,20
20180321,03/21/2018,2018,3,21
20180322,03/22/2018,2018,3,22
20180323,03/23/2018,2018,3,23
20180324,03/24/2018,2018,3,24
20180325,03/25/2018,2018,3,25
20180326,03/26/2018,2018,3,26
20180327,03/27/2018,2018,3,27
20180328,03/28/2018,2018,3,28
20180329,03/29/2018,2018,3,29
20180330,03/30/2018,2018,3,30
20180331,03/31/2018,2018,3,31
20180401,04/01/2018,2018,4,1
20180402,04/02/2018,2018,4,2
20180403,04/03/2018,2018,4,3
20180404,04/04/2018,2018,4,4
20180405,04/05/2018,2018,4,5
20180406,04/06/2018,2018,4,6
20180407,04/07/2018,2018,4,7
20180408,04/08/2018,2018,4,8
20180409,04/09/2018,2018,4,9
20180410,04/10/2018,2018,4,10
20180411,04/11/2018,2018,4,11
20180412,04/12/2018,2018,4,12
20180413,04/13/2018,2018,4,13
20180414,04/14/2018,2018,4,14
20180415,04/15/2018,2018,4,15
20180416,04/16/2018,2018,4,16
20180417,04/17/2018,2018,4,17
20180418,04/18/2018,2018,4,18
20180419,04/19/2018,2018,4,19
20180420,04/20/2018,2018,4,20
20180421,04/21/2018,2018,4,21
20180422,04/22/2018,2018,4,22
20180423,04/23/2018,2018,4,23
20180424,04/24/2018,2018,4,24
20180425,04/25/2018,2018,4,25
20180426,04/26/2018,2018,4,26
20180427,04/27/2018,2018,4,27
20180428,04/28/2018,2018,4,28
20180429,04/29/2018,2018,4,29
20180430,04/30/2018,2018,4,30
20180501,05/01/2018,2018,5,1
20180502,05/02/2018,2018,5,2
20180503,05/03/2018,2018,5,3
20180504,05/04/2018,2018,5,4
20180505,05/05/2018,2018,5,5
20180506,05/06/2018,2018,5,6
20180507,05/07/2018,2018,5,7
20180508,05/08/2018,2018,5,8
20180509,05/09/2018,2018,5,9
20180510,05/10/2018,2018,5,10
20180511,05/11/2018,2018,5,11
20180512,05/12/2018,2018,5,12
20180513,05/13/2018,2018,5,13
20180514,05/14/2018,2018,5,14
20180515,05/15/2018,2018,5,15
20180516,05/16/2018,2018,5,16
20180517,05/17/2018,2018,5,17
20180518,05/18/2018,2018,5,18
20180519,05/19/2018,2018,5,19
20180520,05/20/2018,2018,5,20
20180521,05/21/2018,2018,5,21
20180522,05/22/2018,2018,5,22
20180523,05/23/2018,2018,5,23
20180524,05/24/2018,2018,5,24
20180525,05/25/2018,2018,5,25
20180526,05/26/2018,2018,5,26
20180527,05/27/2018,2018,5,27
20180528,05/28/2018,2018,5,28
20180529,05/29/2018,2018,5,29
20180530,05/30/2018,2018,5,30
20180531,05/31/2018,2018,5,31
20180601,06/01/2018,2018,6,1
20180602,06/02/2018,2018,6,2
20180603,06/03/2018,2018,6,3
20180604,06/04/2018,2018,6,4
20180605,06/05/2018,2018,6,5
20180606,06/06/2018,2018,6,6
20180607,06/07/2018,2018,6,7
20180608,06/08/2018,2018,6,8
20180609,06/09/2018,2018,6,9
20180610,06/10/2018,2018,6,10
20180611,06/11/2018,2018,6,11
20180612,06/12/2018,2018,6,12
20180613,06/13/2018,2018,6,13
20180614,06/14/2018,2018,6,14
20180615,06/15/2018,2018,6,15
20180616,06/16/2018,2018,6,16
20180617,06/17/2018,2018,6,17
20180618,06/18/2018,2018,6,18
20180619,06/19/2018,2018,6,19
20180620,06/20/2018,2018,6,20
20180621,06/21/2018,2018,6,21
20180622,06/22/2018,2018,6,22
20180623,06/23/2018,2018,6,23
20180624,06/24/2018,2018,6,24
20180625,06/25/2018,2018,6,25
20180626,06/26/2018,2018,6,26
20180627,06/27/2018,2018,6,27
20180628,06/28/2018,2018,6,28
20180629,06/29/2018,2018,6,29
20180630,06/30/2018,2018,6,30
20180701,07/01/2018,2018,7,1
20180702,07/02/2018,2018,7,2
20180703,07/03/2018,2018,7,3
20180704,07/04/2018,2018,7,4
20180705,07/05/2018,2018,7,5
20180706,07/06/2018,2018,7,6
20180707,07/07/2018,2018,7,7
20180708,07/08/2018,2018,7,8
20180709,07/09/2018,2018,7,9
20180710,07/10/2018,2018,7,10
20180711,07/11/2018,2018,7,11
20180712,07/12/2018,2018,7,12
20180713,07/13/2018,2018,7,13
20180714,07/14/2018,2018,7,14
20180715,07/15/2018,2018,7,15
20180716,07/16/2018,2018,7,16
20180717,07/17/2018,2018,7,17
20180718,07/18/2018,2018,7,18
20180719,07/19/2018,2018,7,19
20180720,07/20/2018,2018,7,20
20180721,07/21/2018,2018,7,21
20180722,07/22/2018,2018,7,22
20180723,07/23/2018,2018,7,23
20180724,07/24/2018,2018,7,24
20180725,07/25/2018,2018,7,25
20180726,07/26/2018,2018,7,26
20180727,07/27/2018,2018,7,27
20180728,07/28/2018,2018,7,28
20180729,07/29/2018,2018,7,29
20180730,07/30/2018,2018,7,30
20180731,07/31/2018,2018,7,31
20180801,08/01/2018,2018,8,1
20180802,08/02/2018,2018,8,2
20180803,08/03/2018,2018,8,3
20180804,08/04/2018,2018,8,4
20180805,08/05/2018,2018,8,5
20180806,08/06/2018,2018,8,6
20180807,08/07/2018,2018,8,7
20180808,08/08/2018,2018,8,8
20180809,08/09/2018,2018,8,9
20180810,08/10/2018,2018,8,10
20180811,08/11/2018,2018,8,11
20180812,08/12/2018,2018,8,12
20180813,08/13/2018,2018,8,13
20180814,08/14/2018,2018,8,14
20180815,08/15/2018,2018,8,15
20180816,08/16/2018,2018,8,16
20180817,08/17/2018,2018,8,17
20180818,08/18/2018,2018,8,18
20180819,08/19/2018,2018,8,19
20180820,08/20/2018,2018,8,20
20180821,08/21/2018,2018,8,21
20180822,08/22/2018,2018,8,22
20180823,08/23/2018,2018,8,23
20180824,08/24/2018,2018,8,24
20180825,08/25/2018,2018,8,25
20180826,08/26/2018,2018,8,26
20180827,08/27/2018,2018,8,27
20180828,08/28/2018,2018,8,28
20180829,08/29/2018,2018,8,29
20180830,08/30/2018,2018,8,30
20180831,08/31/2018,2018,8,31
20180901,09/01/2018,2018,9,1
20180902,09/02/2018,2018,9,2
20180903,09/03/2018,2018,9,3
20180904,09/04/2018,2018,9,4
20180905,09/05/2018,2018,9,5
20180906,09/06/2018,2018,9,6
20180907,09/07/2018,2018,9,7
20180908,09/08/2018,2018,9,8
20180909,09/09/2018,2018,9,9
20180910,09/10/2018,2018,9,10
20180911,09/11/2018,2018,9,11
20180912,09/12/2018,2018,9,12
20180913,09/13/2018,2018,9,13
20180914,09/14/2018,2018,9,14
20180915,09/15/2018,2018,9,15
20180916,09/16/2018,2018,9,16
20180917,09/17/2018,2018,9,17
20180918,09/18/2018,2018,9,18
20180919,09/19/2018,2018,9,19
20180920,09/20/2018,2018,9,20
20180921,09/21/2018,2018,9,21
20180922,09/22/2018,2018,9,22
20180923,09/23/2018,2018,9,23
20180924,09/24/2018,2018,9,24
20180925,09/25/2018,2018,9,25
20180926,09/26/2018,2018,9,26
20180927,09/27/2018,2018,9,27
20180928,09/28/2018,2018,9,28
20180929,09/29/2018,2018,9,29
20180930,09/30/2018,2018,9,30
20181001,10/01/2018,2018,10,1
20181002,10/02/2018,2018,10,2
20181003,10/03/2018,2018,10,3
20181004,10/04/2018,2018,10,4
20181005,10/05/2018,2018,10,5
20181006,10/06/2018,2018,10,6
20181007,10/07/2018,2018,10,7
20181008,10/08/2018,2018,10,8
20181009,10/09/2018,2018,10,9
20181010,10/10/2018,2018,10,10
20181011,10/11/2018,2018,10,11
20181012,10/12/2018,2018,10,12
20181013,10/13/2018,2018,10,13
20181014,10/14/2018,2018,10,14
20181015,10/15/2018,2018,10,15
20181016,10/16/2018,2018,10,16
20181017,10/17/2018,2018,10,17
20181018,10/18/2018,2018,10,18
20181019,10/19/2018,2018,10,19
20181020,10/20/2018,2018,10,20
20181021,10/21/2018,2018,10,21
20181022,10/22/2018,2018,10,22
20181023,10/23/2018,2018,10,23
20181024,10/24/2018,2018,10,24
20181025,10/25/2018,2018,10,25
20181026,10/26/2018,2018,10,26
20181027,10/27/2018,2018,10,27
20181028,10/28/2018,2018,10,28
20181029,10/29/2018,2018,10,29
20181030,10/30/2018,2018,10,30
20181031,10/31/2018,2018,10,31
20181101,11/01/2018,2018,11,1
20181102,11/02/2018,2018,11,2
20181103,11/03/2018,2018,11,3
20181104,11/04/2018,2018,11,4
20181105,11/05/2018,2018,11,5
20181106,11/06/2018,2018,11,6
20181107,11/07/2018,2018,11,7
20181108,11/08/2018,2018,11,8
20181109,11/09/2018,2018,11,9
20181110,11/10/2018,2018,11,10
20181111,11/11/2018,2018,11,11
20181112,11/12/2018,2018,11,12
20181113,11/13/2018,2018,11,13
20181114,11/14/2018,2018,11,14
20181115,11/15/2018,2018,11,15
20181116,11/16/2018,2018,11,16
20181117,11/17/2018,2018,11,17
20181118,11/18/2018,2018,11,18
20181119,11/19/2018,2018,11,19
20181120,11/20/2018,2018,11,20
20181121,11/21/2018,2018,11,21
20181122,11/22/2018,2018,11,22
20181123,11/23/2018,2018,11,23
20181124,11/24/2018,2018,11,24
20181125,11/25/2018,2018,11,25
20181126,11/26/2018,2018,11,26
20181127,11/27/2018,2018,11,27
20181128,11/28/2018,2018,11,28
20181129,11/29/2018,2018,11,29
20181130,11/30/2018,2018,11,30
20181201,12/01/2018,2018,12,1
20181202,12/02/2018,2018,12,2
20181203,12/03/2018,2018,12,3
20181204,12/04/2018,2018,12,4
20181205,12/05/2018,2018,12,5
20181206,12/06/2018,2018,12,6
20181207,12/07/2018,2018,12,7
20181208,12/08/2018,2018,12,8
20181209,12/09/2018,2018,12,9
20181210,12/10/2018,2018,12,10
20181211,12/11/2018,2018,12,11
20181212,12/12/2018,2018,12,12
20181213,12/13/2018,2018,12,13
20181214,12/14/2018,2018,12,14
20181215,12/15/2018,2018,12,15
20181216,12/16/2018,2018,12,16
20181217,12/17/2018,2018,12,17
20181218,12/18/2018,2018,12,18
20181219,12/19/2018,2018,12,19
20181220,12/20/2018,2018,12,20
20181221,12/21/2018,2018,12,21
20181222,12/22/2018,2018,12,22
20181223,12/23/2018,2018,12,23
20181224,12/24/2018,2018,12,24
20181225,12/25/2018,2018,12,25
20181226,12/26/2018,2018,12,26
20181227,12/27/2018,2018,12,27
20181228,12/28/2018,2018,12,28
20181229,12/29/2018,2018,12,29
20181230,12/30/2018,2018,12,30
20181231,12/31/2018,2018,12,31
20190101,01/01/2019,2019,1,1
20190102,01/02/2019,2019,1,2
20190103,01/03/2019,2019,1,3
20190104,01/04/2019,2019,1,4
20190105,01/05/2019,2019,1,5
20190106,01/06/2019,2019,1,6
20190107,01/07/2019,2019,1,7
20190108,01/08/2019,2019,1,8
20190109,01/09/2019,2019,1,9
20190110,01/10/2019,2019,1,10
20190111,01/11/2019,2019,1,11
20190112,01/12/2019,2019,1,12
20190113,01/13/2019,2019,1,13
20190114,01/14/2019,2019,1,14
20190115,01/15/2019,2019,1,15
20190116,01/16/2019,2019,1,16
20190117,01/17/2019,2019,1,17
20190118,01/18/2019,2019,1,18
20190119,01/19/2019,2019,1,19
20190120,01/20/2019,2019,1,20
20190121,01/21/2019,2019,1,21
20190122,01/22/2019,2019,1,22
20190123,01/23/2019,2019,1,23
20190124,01/24/2019,2019,1,24
20190125,01/25/2019,2019,1,25
20190126,01/26/2019,2019,1,26
20190127,01/27/2019,2019,1,27
20190128,01/28/2019,2019,1,28
20190129,01/29/2019,2019,1,29
20190130,01/30/2019,2019,1,30
20190131,01/31/2019,2019,1,31
20190201,02/01/2019,2019,2,1
20190202,02/02/2019,2019,2,2
20190203,02/03/2019,2019,2,3
20190204,02/04/2019,2019,2,4
20190205,02/05/2019,2019,2,5
20190206,02/06/2019,2019,2,6
20190207,02/07/2019,2019,2,7
20190208,02/08/2019,2019,2,8
20190209,02/09/2019,2019,2,9
20190210,02/10/2019,2019,2,10
20190211,02/11/2019,2019,2,11
20190212,02/12/2019,2019,2,12
20190213,02/13/2019,2019,2,13
20190214,02/14/2019,2019,2,14
20190215,02/15/2019,2019,2,15
20190216,02/16/2019,2019,2,16
20190217,02/17/2019,2019,2,17
20190218,02/18/2019,2019,2,18
20190219,02/19/2019,2019,2,19
20190220,02/20/2019,2019,2,20
20190221,02/21/2019,2019,2,21
20190222,02/22/2019,2019,2,22
20190223,02/23/2019,2019,2,23
20190224,02/24/2019,2019,2,24
20190225,02/25/2019,2019,2,25
20190226,02/26/2019,2019,2,26
20190227,02/27/2019,2019,2,27
20190228,02/28/2019,2019,2,28
20190301,03/01/2019,2019,3,1
20190302,03/02/2019,2019,3,2
20190303,03/03/2019,2019,3,3
20190304,03/04/2019,2019,3,4
20190305,03/05/2019,2019,3,5
20190306,03/06/2019,2019,3,6
20190307,03/07/2019,2019,3,7
20190308,03/08/2019,2019,3,8
20190309,03/09/2019,2019,3,9
20190310,03/10/2019,2019,3,10
20190311,03/11/2019,2019,3,11
20190312,03/12/2019,2019,3,12
20190313,03/13/2019,2019,3,13
20190314,03/14/2019,2019,3,14
20190315,03/15/2019,2019,3,15
20190316,03/16/2019,2019,3,16
20190317,03/17/2019,2019,3,17
20190318,03/18/2019,2019,3,18
20190319,03/19/2019,2019,3,19
20190320,03/20/2019,2019,3,20
20190321,03/21/2019,2019,3,21
20190322,03/22/2019,2019,3,22
20190323,03/23/2019,2019,3,23
20190324,03/24/2019,2019,3,24
20190325,03/25/2019,2019,3,25
20190326,03/26/2019,2019,3,26
20190327,03/27/2019,2019,3,27
20190328,03/28/2019,2019,3,28
20190329,03/29/2019,2019,3,29
20190330,03/30/2019,2019,3,30
20190331,03/31/2019,2019,3,31
20190401,04/01/2019,2019,4,1
20190402,04/02/2019,2019,4,2
20190403,04/03/2019,2019,4,3
20190404,04/04/2019,2019,4,4
20190405,04/05/2019,2019,4,5
20190406,04/06/2019,2019,4,6
20190407,04/07/2019,2019,4,7
20190408,04/08/2019,2019,4,8
20190409,04/09/2019,2019,4,9
20190410,04/10/2019,2019,4,10
20190411,04/11/2019,2019,4,11
20190412,04/12/2019,2019,4,12
20190413,04/13/2019,2019,4,13
20190414,04/14/2019,2019,4,14
20190415,04/15/2019,2019,4,15
20190416,04/16/2019,2019,4,16
20190417,04/17/2019,2019,4,17
20190418,04/18/2019,2019,4,18
20190419,04/19/2019,2019,4,19
20190420,04/20/2019,2019,4,20
20190421,04/21/2019,2019,4,21
20190422,04/22/2019,2019,4,22
20190423,04/23/2019,2019,4,23
20190424,04/24/2019,2019,4,24
20190425,04/25/2019,2019,4,25
20190426,04/26/2019,2019,4,26
20190427,04/27/2019,2019,4,27
20190428,04/28/2019,2019,4,28
20190429,04/29/2019,2019,4,29
20190430,04/30/2019,2019,4,30
20190501,05/01/2019,2019,5,1
20190502,05/02/2019,2019,5,2
20190503,05/03/2019,2019,5,3
20190504,05/04/2019,2019,5,4
20190505,05/05/2019,2019,5,5
20190506,05/06/2019,2019,5,6
20190507,05/07/2019,2019,5,7
20190508,05/08/2019,2019,5,8
20190509,05/09/2019,2019,5,9
20190510,05/10/2019,2019,5,10
20190511,05/11/2019,2019,5,11
20190512,05/12/2019,2019,5,12
20190513,05/13/2019,2019,5,13
20190514,05/14/2019,2019,5,14
20190515,05/15/2019,2019,5,15
20190516,05/16/2019,2019,5,16
20190517,05/17/2019,2019,5,17
20190518,05/18/2019,2019,5,18
20190519,05/19/2019,2019,5,19
20190520,05/20/2019,2019,5,20
20190521,05/21/2019,2019,5,21
20190522,05/22/2019,2019,5,22
20190523,05/23/2019,2019,5,23
20190524,05/24/2019,2019,5,24
20190525,05/25/2019,2019,5,25
20190526,05/26/2019,2019,5,26
20190527,05/27/2019,2019,5,27
20190528,05/28/2019,2019,5,28
20190529,05/29/2019,2019,5,29
20190530,05/30/2019,2019,5,30
20190531,05/31/2019,2019,5,31
20190601,06/01/2019,2019,6,1
20190602,06/02/2019,2019,6,2
20190603,06/03/2019,2019,6,3
20190604,06/04/2019,2019,6,4
20190605,06/05/2019,2019,6,5
20190606,06/06/2019,2019,6,6
20190607,06/07/2019,2019,6,7
20190608,06/08/2019,2019,6,8
20190609,06/09/2019,2019,6,9
20190610,06/10/2019,2019,6,10
20190611,06/11/2019,2019,6,11
20190612,06/12/2019,2019,6,12
20190613,06/13/2019,2019,6,13
20190614,06/14/2019,2019,6,14
20190615,06/15/2019,2019,6,15
20190616,06/16/2019,2019,6,16
20190617,06/17/2019,2019,6,17
20190618,06/18/2019,2019,6,18
20190619,06/19/2019,2019,6,19
20190620,06/20/2019,2019,6,20
20190621,06/21/2019,2019,6,21
20190622,06/22/2019,2019,6,22
20190623,06/23/2019,2019,6,23
20190624,06/24/2019,2019,6,24
20190625,06/25/2019,2019,6,25
20190626,06/26/2019,2019,6,26
20190627,06/27/2019,2019,6,27
20190628,06/28/2019,2019,6,28
20190629,06/29/2019,2019,6,29
20190630,06/30/2019,2019,6,30
20190701,07/01/2019,2019,7,1
20190702,07/02/2019,2019,7,2
20190703,07/03/2019,2019,7,3
20190704,07/04/2019,2019,7,4
20190705,07/05/2019,2019,7,5
20190706,07/06/2019,2019,7,6
20190707,07/07/2019,2019,7,7
20190708,07/08/2019,2019,7,8
20190709,07/09/2019,2019,7,9
20190710,07/10/2019,2019,7,10
20190711,07/11/2019,2019,7,11
20190712,07/12/2019,2019,7,12
20190713,07/13/2019,2019,7,13
20190714,07/14/2019,2019,7,14
20190715,07/15/2019,2019,7,15
20190716,07/16/2019,2019,7,16
20190717,07/17/2019,2019,7,17
20190718,07/18/2019,2019,7,18
20190719,07/19/2019,2019,7,19
20190720,07/20/2019,2019,7,20
20190721,07/21/2019,2019,7,21
20190722,07/22/2019,2019,7,22
20190723,07/23/2019,2019,7,23
20190724,07/24/2019,2019,7,24
20190725,07/25/2019,2019,7,25
20190726,07/26/2019,2019,7,26
20190727,07/27/2019,2019,7,27
20190728,07/28/2019,2019,7,28
20190729,07/29/2019,2019,7,29
20190730,07/30/2019,2019,7,30
20190731,07/31/2019,2019,7,31
20190801,08/01/2019,2019,8,1
20190802,08/02/2019,2019,8,2
20190803,08/03/2019,2019,8,3
20190804,08/04/2019,2019,8,4
20190805,08/05/2019,2019,8,5
20190806,08/06/2019,2019,8,6
20190807,08/07/2019,2019,8,7
20190808,08/08/2019,2019,8,8
20190809,08/09/2019,2019,8,9
20190810,08/10/2019,2019,8,10
20190811,08/11/2019,2019,8,11
20190812,08/12/2019,2019,8,12
20190813,08/13/2019,2019,8,13
20190814,08/14/2019,2019,8,14
20190815,08/15/2019,2019,8,15
