,TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
420,106080,20091227,4088,328,901,1256,1209,93.0,832,77376.0
421,106087,20090918,4093,234,901,1256,1209,47.0,91,4277.0
422,106103,20090202,4100,274,901,1256,1209,72.0,810,58320.0
423,106130,20110626,4115,202,901,1256,1209,71.0,453,32163.0
424,106208,20090123,4161,204,901,1256,1209,14.0,294,4116.0
425,131653,20111021,6663,312,901,1256,1209,19.0,77,1463.0
426,131665,20110622,6670,248,901,1256,1209,100.0,679,67900.0
427,131675,20110624,6678,343,901,1256,1209,1.0,874,874.0
428,100001,20170514,3002,361,901,1256,1209,6.0,75,450.0
429,100005,20121104,3004,220,901,1256,1209,89.0,196,17444.0
430,102781,20160920,3385,326,901,1256,1209,5.0,311,1555.0
431,106019,20150305,4061,351,901,1256,1209,25.0,705,17625.0
432,106076,20161004,4085,277,901,1256,1209,5.0,520,2600.0
433,106121,20140919,4106,333,901,1256,1209,76.0,420,31920.0
434,106127,20130503,4112,333,901,1256,1209,40.0,798,31920.0
435,106133,20180722,4118,316,901,1256,1209,60.0,218,13080.0
436,106134,20150512,4119,285,901,1256,1209,63.0,826,52038.0
437,106135,20170315,4120,224,901,1256,1209,60.0,749,44940.0
438,106162,20140611,4137,270,901,1256,1209,36.0,739,26604.0
439,106196,20161214,4151,351,901,1256,1209,14.0,987,13818.0
440,106203,20140404,4157,356,901,1256,1209,44.0,356,15664.0
441,106215,20170827,4165,370,901,1256,1209,84.0,26,2184.0
442,106240,20131103,4170,227,901,1256,1209,98.0,478,46844.0
443,131650,20181231,6661,295,901,1256,1209,37.0,644,23828.0
444,131658,20150510,6666,309,901,1256,1209,70.0,823,57610.0
445,131671,20180810,6674,234,901,1256,1209,55.0,509,27995.0
446,148280,20121013,10689,239,901,1256,1209,9.0,772,6948.0
447,148573,20100922,10740,213,979,1254,1187,18.0,46,828.0
448,165072,20100123,12574,328,967,1254,1146,20.0,969,19380.0
449,165071,20150206,12574,349,967,1254,1146,45.0,137,6165.0
450,107161,20121018,4188,292,943,1254,1084,91.0,587,53417.0
451,154640,20141203,11535,285,940,1254,1084,21.0,658,13818.0
452,166728,20180520,12773,343,939,1254,1093,60.0,87,5220.0
453,166729,20140728,12774,218,939,1254,1093,61.0,409,24949.0
454,150292,20111125,10926,303,937,1254,1168,55.0,786,43230.0
455,113829,20130704,4687,210,937,1254,1168,49.0,624,30576.0
456,150314,20140118,10928,262,937,1254,1168,81.0,924,74844.0
457,150339,20120807,10932,324,936,1254,1093,25.0,508,12700.0
458,150338,20160121,10932,220,936,1254,1093,100.0,699,69900.0
459,112046,20090615,4592,289,931,1254,1121,91.0,129,11739.0
460,112042,20120701,4592,304,931,1254,1084,71.0,474,33654.0
461,112546,20150831,4632,309,931,1254,1121,18.0,435,7830.0
462,113653,20140826,4652,203,931,1254,1121,58.0,279,16182.0
463,113656,20130109,4653,244,931,1254,1121,5.0,140,700.0
464,127111,20171126,6112,356,931,1254,1121,8.0,427,3416.0
465,130038,20120709,6376,354,931,1254,1121,94.0,673,63262.0
466,155262,20160405,11562,349,931,1254,1084,79.0,183,14457.0
467,155263,20121114,11562,202,931,1254,1121,62.0,638,39556.0
468,157794,20170808,11599,218,931,1254,1223,33.0,987,32571.0
469,157796,20171011,11599,202,931,1254,1121,15.0,844,12660.0
470,159349,20161127,11974,213,931,1254,1121,36.0,895,32220.0
471,159839,20150105,11997,347,931,1254,1121,28.0,115,3220.0
472,113743,20170406,4664,248,931,1254,1121,69.0,684,47196.0
473,126751,20151104,6079,337,931,1254,1084,94.0,78,7332.0
474,126753,20170221,6076,264,931,1254,1084,79.0,304,24016.0
475,126757,20170814,6079,249,931,1254,1121,56.0,130,7280.0
476,126762,20180113,6076,296,931,1254,1121,24.0,145,3480.0
477,128239,20160630,6117,296,931,1254,1121,52.0,951,49452.0
478,101032,20140522,3240,351,931,1254,1121,79.0,321,25359.0
479,101530,20120206,3266,277,931,1254,1084,44.0,597,26268.0
480,101531,20160213,3266,351,931,1254,1121,79.0,922,72838.0
481,113081,20110304,4640,227,931,1254,1121,65.0,844,54860.0
482,126752,20110812,6076,289,931,1254,1084,54.0,649,35046.0
483,126754,20101113,6085,282,931,1254,1121,97.0,527,51119.0
484,128236,20100116,6119,240,931,1254,1084,38.0,478,18164.0
485,157799,20110925,11598,262,931,1254,1121,1.0,82,82.0
486,112041,20150712,4592,242,931,1254,1084,70.0,478,33460.0
487,126756,20150703,6077,343,931,1254,1121,11.0,149,1639.0
488,126761,20161026,6076,264,931,1254,1121,59.0,988,58292.0
489,128238,20151113,6117,281,931,1254,1121,41.0,991,40631.0
490,128240,20170122,6118,274,931,1254,1121,94.0,677,63638.0
491,128241,20130709,6119,343,931,1254,1121,23.0,458,10534.0
492,154644,20151123,11535,318,931,1254,1121,28.0,781,21868.0
493,157797,20170505,11601,351,931,1254,1121,14.0,781,10934.0
494,113652,20100124,4652,361,931,1254,1121,75.0,206,15450.0
495,157795,20110726,11599,304,931,1254,1121,2.0,993,1986.0
496,112045,20170617,4592,214,931,1254,1121,6.0,394,2364.0
497,112545,20130502,4632,275,931,1254,1121,30.0,404,12120.0
498,163226,20180728,12370,359,931,1254,1121,22.0,381,8382.0
499,112044,20170518,4592,278,931,1254,1121,23.0,423,9729.0
500,126760,20150112,6076,258,931,1254,1121,100.0,210,21000.0
501,154643,20140904,11535,260,931,1254,1121,40.0,253,10120.0
502,155441,20180526,11580,227,931,1254,1121,38.0,331,12578.0
503,157798,20101221,11598,273,931,1254,1121,50.0,548,27400.0
504,107159,20170723,4188,257,925,1254,1093,40.0,414,16560.0
505,120404,20091021,5645,361,923,1254,1121,69.0,84,5796.0
506,112040,20161229,4592,329,923,1254,1084,97.0,419,40643.0
507,112043,20140620,4592,279,923,1254,1121,46.0,778,35788.0
508,113655,20141213,4653,242,923,1254,1121,70.0,114,7980.0
509,133395,20141008,6832,328,923,1254,1121,25.0,973,24325.0
510,126759,20110427,6076,364,923,1254,1121,49.0,6,294.0
511,113742,20160306,4664,299,923,1254,1084,80.0,787,62960.0
512,128237,20120824,6117,264,923,1254,1121,15.0,540,8100.0
513,126755,20091013,6077,289,923,1254,1121,21.0,838,17598.0
514,126758,20170601,6076,242,923,1254,1121,87.0,754,65598.0
515,154642,20140114,11535,274,923,1254,1121,59.0,340,20060.0
516,159634,20090821,11980,230,923,1254,1121,21.0,747,15687.0
517,120403,20140414,5645,309,923,1254,1121,88.0,688,60544.0
518,127110,20120910,6112,222,923,1254,1121,93.0,97,9021.0
519,154641,20121109,11535,251,923,1254,1121,50.0,509,25450.0
520,113654,20090118,4652,210,914,1254,1121,69.0,534,36846.0
521,107160,20101104,4188,201,905,1254,1084,11.0,533,5863.0
522,107751,20150406,4213,238,905,1254,1084,21.0,71,1491.0
523,115868,20170614,5038,218,904,1254,1168,68.0,534,36312.0
524,116249,20150703,5095,343,904,1254,1168,6.0,806,4836.0
525,116425,20140107,5135,260,904,1254,1168,3.0,51,153.0
526,116466,20130822,5146,232,904,1254,1168,76.0,891,67716.0
527,116718,20170409,5198,216,904,1254,1168,12.0,904,10848.0
528,117014,20140905,5222,340,904,1254,1168,25.0,142,3550.0
529,117104,20180403,5235,218,904,1254,1168,28.0,1,28.0
530,117160,20130121,5240,353,904,1254,1168,17.0,169,2873.0
531,117250,20120427,5247,341,904,1254,1168,77.0,834,64218.0
532,117365,20110705,5264,306,904,1254,1168,55.0,366,20130.0
533,117499,20120629,5283,208,904,1254,1168,37.0,575,21275.0
534,117723,20150925,5312,208,904,1254,1168,66.0,175,11550.0
535,118227,20090428,5384,308,904,1254,1168,13.0,781,10153.0
536,118300,20170607,5398,309,904,1254,1168,65.0,417,27105.0
537,118668,20100827,5457,289,904,1254,1168,45.0,945,42525.0
538,119063,20161003,5506,367,904,1254,1168,66.0,394,26004.0
539,119179,20130815,5517,356,904,1254,1168,45.0,611,27495.0
540,119346,20100521,5533,369,904,1254,1168,48.0,986,47328.0
541,119429,20160414,5539,343,904,1254,1168,53.0,458,24274.0
542,119532,20180815,5558,266,904,1254,1168,27.0,610,16470.0
543,119588,20140124,5560,202,904,1254,1168,13.0,111,1443.0
544,119777,20150223,5585,324,904,1254,1168,67.0,938,62846.0
545,119928,20140127,5598,363,904,1254,1168,29.0,824,23896.0
546,119933,20180621,5601,218,904,1254,1168,15.0,100,1500.0
547,120059,20120507,5633,354,904,1254,1168,23.0,399,9177.0
548,130952,20141220,6518,273,904,1254,1168,17.0,302,5134.0
549,141639,20140208,8528,367,904,1254,1168,27.0,310,8370.0
550,142261,20150125,8677,239,904,1254,1168,73.0,117,8541.0
551,142460,20170401,8740,262,904,1254,1168,34.0,802,27268.0
552,145019,20181008,9819,370,904,1254,1168,11.0,344,3784.0
553,145038,20090626,9825,341,904,1254,1168,28.0,216,6048.0
554,145411,20171127,9922,363,904,1254,1168,96.0,699,67104.0
555,145781,20171105,9973,205,904,1254,1168,18.0,975,17550.0
556,146472,20170121,10073,326,904,1254,1168,80.0,278,22240.0
557,146473,20180402,10073,201,904,1254,1168,59.0,143,8437.0
558,147992,20120614,10604,218,904,1254,1168,16.0,834,13344.0
559,148170,20100508,10655,285,904,1254,1168,3.0,271,813.0
560,158255,20170112,11670,210,904,1254,1168,42.0,449,18858.0
561,158283,20110220,11672,275,904,1254,1168,42.0,700,29400.0
562,100182,20130331,3056,228,904,1254,1195,63.0,78,4914.0
563,100615,20160313,3178,243,904,1254,1195,50.0,777,38850.0
564,133186,20140125,6824,244,904,1254,1195,40.0,895,35800.0
565,159305,20141127,11972,204,904,1254,1195,39.0,757,29523.0
566,150760,20100828,10991,228,904,1254,1226,38.0,317,12046.0
567,151680,20110302,11159,230,904,1254,1226,89.0,751,66839.0
568,122216,20141218,5810,218,904,1254,1055,8.0,908,7264.0
569,122452,20180122,5839,297,904,1254,1055,17.0,662,11254.0
570,122494,20140619,5848,208,904,1254,1055,37.0,446,16502.0
571,151345,20180403,11073,289,904,1254,1226,71.0,600,42600.0
572,152174,20170616,11243,213,904,1254,1226,48.0,126,6048.0
573,153245,20130429,11388,234,904,1254,1055,10.0,689,6890.0
574,103557,20180810,3474,318,904,1254,1168,41.0,105,4305.0
575,104978,20140710,3708,258,904,1254,1168,34.0,261,8874.0
576,148572,20180801,10740,351,904,1254,1187,93.0,541,50313.0
577,151344,20120916,11077,255,904,1254,1132,70.0,278,19460.0
578,166491,20170621,12764,257,904,1254,1132,69.0,768,52992.0
579,101920,20180220,3291,244,904,1254,1195,43.0,779,33497.0
580,103447,20100826,3439,347,904,1254,1132,70.0,328,22960.0
581,103518,20151203,3465,270,904,1254,1126,20.0,652,13040.0
582,103646,20100907,3498,246,904,1254,1132,69.0,859,59271.0
583,120074,20110414,5638,289,904,1254,1159,38.0,907,34466.0
584,122501,20160528,5856,369,904,1254,1159,84.0,341,28644.0
585,123293,20130910,5861,365,904,1254,1132,95.0,174,16530.0
586,123294,20180323,5861,283,904,1254,1159,81.0,568,46008.0
587,123444,20161122,5880,297,904,1254,1132,33.0,683,22539.0
588,123445,20161226,5880,243,904,1254,1159,70.0,792,55440.0
589,123461,20090508,5889,354,904,1254,1132,52.0,925,48100.0
590,123462,20100824,5895,324,904,1254,1126,50.0,994,49700.0
591,123573,20150206,5909,216,904,1254,1132,96.0,186,17856.0
592,133623,20180820,6850,251,904,1254,1126,83.0,428,35524.0
593,106017,20101018,4052,214,904,1254,1195,76.0,836,63536.0
594,102586,20141118,3349,213,904,1254,1248,61.0,670,40870.0
595,102589,20090408,3351,326,904,1254,1248,46.0,418,19228.0
596,102590,20150129,3358,359,904,1254,1248,96.0,620,59520.0
597,103120,20161009,3407,209,904,1254,1248,30.0,657,19710.0
598,102583,20130717,3348,304,904,1254,1248,91.0,8,728.0
599,102584,20160605,3354,283,904,1254,1248,58.0,181,10498.0
600,102585,20120310,3349,347,904,1254,1248,55.0,395,21725.0
601,102587,20160328,3353,222,904,1254,1248,42.0,291,12222.0
602,102588,20151112,3351,367,904,1254,1248,42.0,536,22512.0
603,102591,20101006,3350,292,904,1254,1248,48.0,366,17568.0
604,102780,20130513,3372,352,904,1254,1248,35.0,231,8085.0
605,103112,20111007,3396,356,904,1254,1248,37.0,852,31524.0
606,103113,20090821,3404,220,904,1254,1248,59.0,694,40946.0
607,103114,20180609,3397,272,904,1254,1248,17.0,681,11577.0
608,103115,20100407,3405,253,904,1254,1248,88.0,385,33880.0
609,103116,20160907,3400,262,904,1254,1248,22.0,2,44.0
610,103117,20170121,3402,320,904,1254,1248,45.0,548,24660.0
611,103118,20110624,3418,367,904,1254,1248,17.0,575,9775.0
612,103119,20180424,3407,328,904,1254,1248,97.0,102,9894.0
613,103121,20100213,3419,365,904,1254,1248,31.0,960,29760.0
614,103122,20160529,3398,278,904,1254,1248,39.0,687,26793.0
615,131649,20150911,6646,279,904,1254,1248,69.0,137,9453.0
616,131657,20140627,6665,316,904,1254,1248,11.0,216,2376.0
617,153244,20150416,11390,287,904,1254,1248,99.0,276,27324.0
618,165962,20161106,12705,274,954,1253,1040,84.0,72,6048.0
619,107750,20120526,4214,289,952,1253,1189,68.0,671,45628.0
620,102364,20101022,3301,298,946,1253,1012,73.0,106,7738.0
621,107158,20180110,4188,236,943,1253,1084,22.0,122,2684.0
622,166724,20170929,12773,232,939,1253,1093,98.0,717,70266.0
623,166725,20100728,12774,318,939,1253,1093,77.0,208,16016.0
624,166726,20110626,12774,306,939,1253,1093,56.0,887,49672.0
625,150337,20171124,10932,370,936,1253,1093,48.0,263,12624.0
626,112036,20090615,4592,209,931,1253,1183,94.0,49,4606.0
627,112038,20100925,4595,308,931,1253,1250,44.0,719,31636.0
628,112035,20141126,4592,308,931,1253,1230,90.0,757,68130.0
629,112037,20120707,4592,224,931,1253,1250,8.0,137,1096.0
630,126750,20120615,6076,281,931,1253,1230,1.0,310,310.0
631,157792,20170516,11599,283,931,1253,1121,44.0,432,19008.0
632,126749,20110526,6076,208,931,1253,1230,78.0,392,30576.0
633,154639,20181112,11535,329,931,1253,1121,64.0,886,56704.0
634,157793,20120705,11598,251,931,1253,1121,89.0,838,74582.0
635,112544,20160910,4632,292,931,1253,1121,97.0,769,74593.0
636,154638,20121017,11535,272,931,1253,1121,43.0,471,20253.0
637,120402,20171115,5645,353,926,1253,1121,33.0,928,30624.0
638,158208,20110727,11659,284,925,1253,1223,59.0,148,8732.0
639,135924,20120126,7200,309,925,1253,1121,53.0,634,33602.0
640,107746,20091110,4213,309,925,1253,1093,51.0,286,14586.0
641,107748,20090308,4214,304,925,1253,1093,4.0,52,208.0
642,107155,20130803,4189,273,925,1253,1093,96.0,317,30432.0
643,107156,20140221,4191,285,925,1253,1093,91.0,494,44954.0
644,107745,20180604,4215,268,925,1253,1093,28.0,241,6748.0
645,108280,20171028,4259,243,925,1253,1093,23.0,892,20516.0
646,103446,20130710,3443,253,923,1253,1249,55.0,842,46310.0
647,130338,20150620,6415,268,919,1253,1165,78.0,527,41106.0
648,114782,20140710,4869,258,919,1253,1223,1.0,412,412.0
649,108281,20151104,4260,329,905,1253,1084,91.0,780,70980.0
650,107154,20110128,4190,289,905,1253,1024,23.0,821,18883.0
651,107157,20120220,4188,361,905,1253,1093,100.0,415,41500.0
652,107744,20170324,4212,308,905,1253,1024,100.0,117,11700.0
653,107747,20150303,4214,301,905,1253,1093,7.0,758,5306.0
654,107749,20120425,4212,227,905,1253,1084,52.0,766,39832.0
655,146471,20161001,10073,282,904,1253,1168,98.0,194,19012.0
656,150978,20130730,11027,214,904,1253,1257,15.0,2,30.0
657,123292,20090724,5860,214,903,1253,1250,43.0,252,10836.0
658,112039,20150819,4595,373,903,1253,1250,94.0,698,65612.0
659,166727,20180310,12774,343,903,1253,1250,12.0,643,7716.0
660,103517,20130303,3455,347,901,1253,1218,50.0,60,3000.0
661,160661,20180910,12142,238,975,1252,1146,45.0,531,23895.0
662,142263,20101013,8677,213,970,1252,1146,68.0,149,10132.0
663,141806,20160418,8572,364,970,1252,1146,32.0,366,11712.0
664,145784,20160409,9973,266,970,1252,1146,43.0,894,38442.0
665,113672,20130708,4652,296,968,1252,1121,32.0,121,3872.0
666,145783,20120816,9973,299,959,1252,1146,26.0,593,15418.0
667,103910,20181128,3533,308,953,1252,1250,88.0,351,30888.0
668,102372,20170503,3301,349,948,1252,1264,2.0,356,712.0
669,101807,20130608,3284,318,946,1252,1189,74.0,554,40996.0
670,101805,20120724,3283,370,944,1252,1249,28.0,160,4480.0
671,102371,20120403,3300,340,944,1252,1249,57.0,838,47766.0
672,101803,20180416,3283,210,944,1252,1093,20.0,235,4700.0
673,101925,20140325,3290,243,944,1252,1121,33.0,447,14751.0
674,102369,20180304,3300,206,944,1252,1093,5.0,489,2445.0
675,101802,20090622,3283,365,944,1252,1093,44.0,705,31020.0
676,101804,20100228,3283,248,944,1252,1249,55.0,658,36190.0
677,102368,20091214,3300,333,944,1252,1093,8.0,530,4240.0
678,102370,20110107,3300,242,944,1252,1249,32.0,866,27712.0
679,101806,20170227,3284,234,944,1252,1118,58.0,545,31610.0
680,112089,20140623,4592,255,940,1252,1084,50.0,135,6750.0
681,126789,20091217,6076,349,940,1252,1121,50.0,58,2900.0
682,126788,20150719,6076,232,940,1252,1121,81.0,395,31995.0
683,164286,20100330,12407,209,940,1252,1121,89.0,657,58473.0
684,157850,20130705,11601,320,940,1252,1158,39.0,175,6825.0
685,130041,20100220,6375,352,939,1252,1158,23.0,942,21666.0
686,130039,20090313,6374,320,939,1252,1158,29.0,954,27666.0
687,130040,20170402,6375,249,939,1252,1158,69.0,17,1173.0
688,108284,20181121,4259,343,933,1252,1110,86.0,75,6450.0
689,112110,20090206,4592,216,931,1252,1241,30.0,64,1920.0
690,113667,20110714,4652,270,931,1252,1084,79.0,600,47400.0
691,124375,20091010,6046,201,931,1252,1241,39.0,18,702.0
692,128262,20110214,6119,201,931,1252,1084,4.0,98,392.0
693,133397,20100531,6832,227,931,1252,1121,3.0,189,567.0
694,155313,20091022,11571,227,931,1252,1121,28.0,569,15932.0
695,157831,20110420,11599,278,931,1252,1084,75.0,738,55350.0
696,157842,20100722,11605,232,931,1252,1121,87.0,942,81954.0
697,157846,20100418,11598,297,931,1252,1121,33.0,624,20592.0
698,157856,20090626,11599,341,931,1252,1241,12.0,794,9528.0
699,159637,20111017,11980,326,931,1252,1121,91.0,356,32396.0
700,163242,20111008,12370,273,931,1252,1110,64.0,49,3136.0
701,164285,20110514,12407,274,931,1252,1249,82.0,34,2788.0
702,164288,20100921,12407,304,931,1252,1121,86.0,135,11610.0
703,112086,20130721,4592,285,931,1252,1017,4.0,444,1776.0
704,112092,20130711,4592,264,931,1252,1084,96.0,111,10656.0
705,112095,20160119,4592,284,931,1252,1249,13.0,89,1157.0
706,112099,20170706,4592,294,931,1252,1121,49.0,116,5684.0
707,112109,20140221,4592,244,931,1252,1212,95.0,851,80845.0
708,112289,20120628,4620,222,931,1252,1121,69.0,743,51267.0
709,112550,20160321,4632,220,931,1252,1084,51.0,243,12393.0
710,112552,20141220,4632,297,931,1252,1121,68.0,520,35360.0
711,113091,20170207,4640,272,931,1252,1121,36.0,608,21888.0
712,113671,20170209,4652,370,931,1252,1121,63.0,426,26838.0
713,128260,20130708,6117,326,931,1252,1084,19.0,805,15295.0
714,154660,20130828,11535,242,931,1252,1084,44.0,357,15708.0
715,154852,20170802,11556,308,931,1252,1084,13.0,708,9204.0
716,155268,20120104,11562,258,931,1252,1084,86.0,560,48160.0
717,155270,20140105,11562,262,931,1252,1121,29.0,126,3654.0
718,157835,20130713,11598,309,931,1252,1084,40.0,52,2080.0
719,157836,20120505,11602,292,931,1252,1084,43.0,728,31304.0
720,157839,20131029,11599,372,931,1252,1121,93.0,208,19344.0
721,157859,20140705,11602,314,931,1252,1241,90.0,326,29340.0
722,159636,20141217,11980,349,931,1252,1084,35.0,240,8400.0
723,159794,20170616,11986,202,931,1252,1121,64.0,937,59968.0
724,163237,20150121,12368,308,931,1252,1084,81.0,834,67554.0
725,163238,20170129,12371,361,931,1252,1084,4.0,215,860.0
726,163239,20170708,12369,292,931,1252,1084,61.0,545,33245.0
727,163240,20120530,12370,243,931,1252,1084,7.0,365,2555.0
728,163241,20130518,12386,369,931,1252,1084,82.0,992,81344.0
729,163244,20120813,12369,214,931,1252,1121,94.0,106,9964.0
730,163245,20151124,12370,356,931,1252,1121,28.0,358,10024.0
731,164283,20160131,12407,251,931,1252,1084,34.0,835,28390.0
732,164284,20160804,12409,329,931,1252,1084,70.0,122,8540.0
733,164290,20170213,12409,326,931,1252,1121,25.0,556,13900.0
734,126793,20100303,6076,329,931,1252,1121,66.0,808,53328.0
735,128271,20110701,6119,216,931,1252,1121,53.0,104,5512.0
736,101534,20181212,3266,290,931,1252,1121,37.0,811,30007.0
737,112091,20120928,4592,364,931,1252,1084,71.0,807,57297.0
738,126780,20181119,6079,224,931,1252,1084,83.0,256,21248.0
739,126782,20181101,6076,253,931,1252,1084,63.0,62,3906.0
740,126784,20120713,6082,301,931,1252,1121,97.0,42,4074.0
741,126787,20170123,6079,308,931,1252,1121,12.0,930,11160.0
742,128259,20180406,6117,272,931,1252,1084,34.0,676,22984.0
743,128266,20130626,6117,278,931,1252,1121,99.0,645,63855.0
744,101033,20100210,3240,345,931,1252,1121,16.0,639,10224.0
745,101321,20111217,3254,224,931,1252,1121,5.0,263,1315.0
746,101533,20111102,3266,356,931,1252,1121,57.0,998,56886.0
747,112108,20091227,4592,240,931,1252,1212,14.0,330,4620.0
748,113087,20090719,4640,352,931,1252,1017,76.0,147,11172.0
749,113089,20090528,4640,218,931,1252,1110,33.0,551,18183.0
750,128258,20091105,6117,243,931,1252,1084,31.0,688,21328.0
751,128265,20090121,6117,270,931,1252,1121,82.0,689,56498.0
752,157832,20110530,11601,278,931,1252,1084,67.0,514,34438.0
753,157834,20090109,11598,335,931,1252,1084,56.0,852,47712.0
