TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
113655,20141213,4653,345,923,1254,1121,5,599,2995
133395,20141008,6832,345,923,1254,1121,2,962,1924
126759,20110427,6076,342,923,1254,1121,81,897,72657
113742,20160306,4664,341,923,1254,1084,18,682,12276
128237,20120824,6117,341,923,1254,1121,31,916,28396
126755,20091013,6077,332,923,1254,1121,45,807,36315
126758,20170601,6076,331,923,1254,1121,2,846,1692
154642,20140114,11535,331,923,1254,1121,47,754,35438
159634,20090821,11980,293,923,1254,1121,2,995,1990
120403,20140414,5645,292,923,1254,1121,7,791,5537
127110,20120910,6112,292,923,1254,1121,1,737,737
154641,20121109,11535,282,923,1254,1121,1,687,687
113654,20090118,4652,346,914,1254,1121,16,589,9424
107160,20101104,4188,332,905,1254,1084,5.84,770,4496.8
107751,20150406,4213,331,905,1254,1084,0.26,759,197.34
115868,20170614,5038,364,904,1254,1168,6,986,5916
116249,20150703,5095,364,904,1254,1168,73,955,69715
116425,20140107,5135,364,904,1254,1168,5,930,4650
116466,20130822,5146,364,904,1254,1168,5,607,3035
116718,20170409,5198,364,904,1254,1168,22,892,19624
117014,20140905,5222,364,904,1254,1168,5,928,4640
117104,20180403,5235,364,904,1254,1168,77,692,53284
117160,20130121,5240,364,904,1254,1168,5,579,2895
117250,20120427,5247,364,904,1254,1168,102,605,61710
117365,20110705,5264,364,904,1254,1168,68,562,38216
117499,20120629,5283,364,904,1254,1168,8,701,5608
117723,20150925,5312,364,904,1254,1168,20,958,19160
118227,20090428,5384,364,904,1254,1168,14,565,7910
118300,20170607,5398,364,904,1254,1168,56,942,52752
118668,20100827,5457,364,904,1254,1168,58,706,40948
119063,20161003,5506,364,904,1254,1168,43,583,25069
119179,20130815,5517,364,904,1254,1168,30,541,16230
119346,20100521,5533,364,904,1254,1168,23,674,15502
119429,20160414,5539,364,904,1254,1168,6,869,5214
119532,20180815,5558,364,904,1254,1168,4,812,3248
119588,20140124,5560,364,904,1254,1168,66,834,55044
119777,20150223,5585,364,904,1254,1168,4,616,2464
119928,20140127,5598,364,904,1254,1168,272,508,138176
119933,20180621,5601,364,904,1254,1168,18,876,15768
120059,20120507,5633,364,904,1254,1168,14,749,10486
130952,20141220,6518,364,904,1254,1168,100,752,75200
141639,20140208,8528,364,904,1254,1168,42,666,27972
142261,20150125,8677,364,904,1254,1168,38,598,22724
142460,20170401,8740,364,904,1254,1168,44,985,43340
145019,20181008,9819,364,904,1254,1168,30,686,20580
145038,20090626,9825,364,904,1254,1168,10,905,9050
145411,20171127,9922,364,904,1254,1168,18,554,9972
145781,20171105,9973,364,904,1254,1168,30,554,16620
146472,20170121,10073,364,904,1254,1168,3482,908,3161656
146473,20180402,10073,364,904,1254,1168,10,945,9450
147992,20120614,10604,364,904,1254,1168,60,899,53940
148170,20100508,10655,364,904,1254,1168,13,540,7020
158255,20170112,11670,364,904,1254,1168,12,776,9312
158283,20110220,11672,364,904,1254,1168,12,684,8208
100182,20130331,3056,351,904,1254,1195,1,577,577
100615,20160313,3178,351,904,1254,1195,1,645,645
133186,20140125,6824,351,904,1254,1195,3,797,2391
159305,20141127,11972,351,904,1254,1195,2,645,1290
150760,20100828,10991,346,904,1254,1226,100,661,66100
151680,20110302,11159,346,904,1254,1226,6,552,3312
122216,20141218,5810,345,904,1254,1055,20,653,13060
122452,20180122,5839,345,904,1254,1055,20,705,14100
122494,20140619,5848,345,904,1254,1055,20,817,16340
151345,20180403,11073,345,904,1254,1226,5,1000,5000
152174,20170616,11243,345,904,1254,1226,33,816,26928
153245,20130429,11388,345,904,1254,1055,300,713,213900
103557,20180810,3474,331,904,1254,1168,26,582,15132
104978,20140710,3708,331,904,1254,1168,8,923,7384
148572,20180801,10740,331,904,1254,1187,120,613,73560
151344,20120916,11077,306,904,1254,1132,1,962,962
166491,20170621,12764,304,904,1254,1132,1,508,508
101920,20180220,3291,301,904,1254,1195,2,886,1772
103447,20100826,3439,296,904,1254,1132,2,845,1690
103518,20151203,3465,296,904,1254,1126,2,680,1360
103646,20100907,3498,296,904,1254,1132,1,518,518
120074,20110414,5638,296,904,1254,1159,1,991,991
122501,20160528,5856,296,904,1254,1159,2,774,1548
123293,20130910,5861,296,904,1254,1132,1,762,762
123294,20180323,5861,296,904,1254,1159,1,897,897
123444,20161122,5880,296,904,1254,1132,1,948,948
123445,20161226,5880,296,904,1254,1159,1,698,698
123461,20090508,5889,296,904,1254,1132,2,666,1332
123462,20100824,5895,296,904,1254,1126,1,987,987
123573,20150206,5909,296,904,1254,1132,1,582,582
133623,20180820,6850,296,904,1254,1126,1,992,992
106017,20101018,4052,284,904,1254,1195,1,864,864
102586,20141118,3349,283,904,1254,1248,3,838,2514
102589,20090408,3351,283,904,1254,1248,1,927,927
102590,20150129,3358,283,904,1254,1248,2,995,1990
103120,20161009,3407,283,904,1254,1248,13,717,9321
102583,20130717,3348,282,904,1254,1248,5,938,4690
102584,20160605,3354,282,904,1254,1248,2,626,1252
102585,20120310,3349,282,904,1254,1248,10,718,7180
102587,20160328,3353,282,904,1254,1248,63,957,60291
102588,20151112,3351,282,904,1254,1248,15,698,10470
102591,20101006,3350,282,904,1254,1248,8,519,4152
102780,20130513,3372,282,904,1254,1248,2,511,1022
103112,20111007,3396,282,904,1254,1248,4,537,2148
103113,20090821,3404,282,904,1254,1248,2,839,1678
103114,20180609,3397,282,904,1254,1248,7,597,4179
103115,20100407,3405,282,904,1254,1248,5,964,4820
103116,20160907,3400,282,904,1254,1248,14,541,7574
103117,20170121,3402,282,904,1254,1248,1,734,734
103118,20110624,3418,282,904,1254,1248,1,954,954
103119,20180424,3407,282,904,1254,1248,2,846,1692
103121,20100213,3419,282,904,1254,1248,2,944,1888
103122,20160529,3398,282,904,1254,1248,7,922,6454
131649,20150911,6646,282,904,1254,1248,10,803,8030
131657,20140627,6665,282,904,1254,1248,660,668,440880
153244,20150416,11390,282,904,1254,1248,1,603,603
165962,20161106,12705,329,954,1253,1040,160897,585,94124745
107750,20120526,4214,331,952,1253,1189,18,549,9882
102364,20101022,3301,368,946,1253,1012,52,579,30108
107158,20180110,4188,331,943,1253,1084,4.70E-05,720,0.03384
166724,20170929,12773,335,939,1253,1093,1060,894,947640
166725,20100728,12774,332,939,1253,1093,1,879,879
166726,20110626,12774,332,939,1253,1093,31,798,24738
150337,20171124,10932,329,936,1253,1093,0.0159,792,12.5928
112036,20090615,4592,346,931,1253,1183,4,581,2324
112038,20100925,4595,346,931,1253,1250,1696,523,887008
112035,20141126,4592,345,931,1253,1230,9,798,7182
112037,20120707,4592,345,931,1253,1250,1431,585,837135
126750,20120615,6076,345,931,1253,1230,3,678,2034
157792,20170516,11599,345,931,1253,1121,2,974,1948
126749,20110526,6076,332,931,1253,1230,6,909,5454
154639,20181112,11535,331,931,1253,1121,2,847,1694
157793,20120705,11598,331,931,1253,1121,1,523,523
112544,20160910,4632,292,931,1253,1121,2,865,1730
154638,20121017,11535,282,931,1253,1121,2,780,1560
120402,20171115,5645,345,926,1253,1121,4.95,849,4202.55
158208,20110727,11659,346,925,1253,1223,10,881,8810
135924,20120126,7200,345,925,1253,1121,10,522,5220
107746,20091110,4213,332,925,1253,1093,0.03,740,22.2
107748,20090308,4214,332,925,1253,1093,0.013,807,10.491
107155,20130803,4189,331,925,1253,1093,10.62693,947,10063.70271
107156,20140221,4191,331,925,1253,1093,47.86693,632,30251.89976
107745,20180604,4215,331,925,1253,1093,2.6143,812,2122.8116
108280,20171028,4259,331,925,1253,1093,0.09,834,75.06
103446,20130710,3443,340,923,1253,1249,1,538,538
130338,20150620,6415,247,919,1253,1165,1,738,738
114782,20140710,4869,239,919,1253,1223,1,802,802
108281,20151104,4260,335,905,1253,1084,15.09,734,11076.06
107154,20110128,4190,332,905,1253,1024,430.765,662,285166.43
107157,20120220,4188,331,905,1253,1093,8,706,5648
107744,20170324,4212,331,905,1253,1024,6.85,840,5754
107747,20150303,4214,331,905,1253,1093,1.344,834,1120.896
107749,20120425,4212,331,905,1253,1084,0.48,865,415.2
146471,20161001,10073,364,904,1253,1168,125,783,97875
150978,20130730,11027,290,904,1253,1257,2,542,1084
123292,20090724,5860,332,903,1253,1250,1550,874,1354700
112039,20150819,4595,270,903,1253,1250,410,590,241900
166727,20180310,12774,262,903,1253,1250,129,875,112875
103517,20130303,3455,282,901,1253,1218,1,958,958
160661,20180910,12142,345,975,1252,1146,100,983,98300
142263,20101013,8677,330,970,1252,1146,100,547,54700
141806,20160418,8572,329,970,1252,1146,650,756,491400
145784,20160409,9973,329,970,1252,1146,1050,682,716100
113672,20130708,4652,345,968,1252,1121,32,830,26560
145783,20120816,9973,329,959,1252,1146,3000,626,1878000
103910,20181128,3533,287,953,1252,1250,2,544,1088
102372,20170503,3301,287,948,1252,1264,7,590,4130
101807,20130608,3284,340,946,1252,1189,52,771,40092
101805,20120724,3283,340,944,1252,1249,1,653,653
102371,20120403,3300,340,944,1252,1249,2,634,1268
101803,20180416,3283,301,944,1252,1093,2,557,1114
101925,20140325,3290,301,944,1252,1121,1,916,916
102369,20180304,3300,301,944,1252,1093,6,727,4362
101802,20090622,3283,288,944,1252,1093,17,640,10880
101804,20100228,3283,288,944,1252,1249,2,640,1280
102368,20091214,3300,288,944,1252,1093,8,728,5824
102370,20110107,3300,288,944,1252,1249,2,960,1920
101806,20170227,3284,287,944,1252,1118,31,894,27714
112089,20140623,4592,345,940,1252,1084,4,853,3412
126789,20091217,6076,342,940,1252,1121,1,747,747
126788,20150719,6076,331,940,1252,1121,1,591,591
164286,20100330,12407,293,940,1252,1121,1,846,846
157850,20130705,11601,282,940,1252,1158,1,530,530
130041,20100220,6375,346,939,1252,1158,4,782,3128
130039,20090313,6374,293,939,1252,1158,3,600,1800
130040,20170402,6375,292,939,1252,1158,16,682,10912
108284,20181121,4259,331,933,1252,1110,1108,757,838756
112110,20090206,4592,346,931,1252,1241,187515,564,105758460
113667,20110714,4652,346,931,1252,1084,47,988,46436
124375,20091010,6046,346,931,1252,1241,1780,986,1755080
128262,20110214,6119,346,931,1252,1084,9,855,7695
133397,20100531,6832,346,931,1252,1121,8,901,7208
155313,20091022,11571,346,931,1252,1121,1,990,990
157831,20110420,11599,346,931,1252,1084,519,993,515367
157842,20100722,11605,346,931,1252,1121,2,958,1916
157846,20100418,11598,346,931,1252,1121,3,779,2337
157856,20090626,11599,346,931,1252,1241,465,844,392460
159637,20111017,11980,346,931,1252,1121,1,702,702
163242,20111008,12370,346,931,1252,1110,8,521,4168
164285,20110514,12407,346,931,1252,1249,5,695,3475
164288,20100921,12407,346,931,1252,1121,7,973,6811
112086,20130721,4592,345,931,1252,1017,17,930,15810
112092,20130711,4592,345,931,1252,1084,2106.99,851,1793048.49
112095,20160119,4592,345,931,1252,1249,18,986,17748
112099,20170706,4592,345,931,1252,1121,467,726,339042
112109,20140221,4592,345,931,1252,1212,137,647,88639
112289,20120628,4620,345,931,1252,1121,3,530,1590
112550,20160321,4632,345,931,1252,1084,30.83,713,21981.79
112552,20141220,4632,345,931,1252,1121,34,987,33558
113091,20170207,4640,345,931,1252,1121,1,654,654
113671,20170209,4652,345,931,1252,1121,78,854,66612
128260,20130708,6117,345,931,1252,1084,1,806,806
154660,20130828,11535,345,931,1252,1084,3,576,1728
154852,20170802,11556,345,931,1252,1084,119,956,113764
155268,20120104,11562,345,931,1252,1084,452,798,360696
155270,20140105,11562,345,931,1252,1121,14,760,10640
157835,20130713,11598,345,931,1252,1084,2,704,1408
157836,20120505,11602,345,931,1252,1084,1,877,877
157839,20131029,11599,345,931,1252,1121,142,922,130924
157859,20140705,11602,345,931,1252,1241,3127,925,2892475
159636,20141217,11980,345,931,1252,1084,80,589,47120
159794,20170616,11986,345,931,1252,1121,4,780,3120
163237,20150121,12368,345,931,1252,1084,3,859,2577
163238,20170129,12371,345,931,1252,1084,140.5,711,99895.5
163239,20170708,12369,345,931,1252,1084,2,660,1320
163240,20120530,12370,345,931,1252,1084,61,520,31720
163241,20130518,12386,345,931,1252,1084,1,816,816
163244,20120813,12369,345,931,1252,1121,12,772,9264
163245,20151124,12370,345,931,1252,1121,1,816,816
164283,20160131,12407,345,931,1252,1084,205.46,503,103346.38
164284,20160804,12409,345,931,1252,1084,44.5,744,33108
164290,20170213,12409,345,931,1252,1121,11,649,7139
126793,20100303,6076,342,931,1252,1121,48,657,31536
128271,20110701,6119,342,931,1252,1121,2,865,1730
101534,20181212,3266,341,931,1252,1121,1,826,826
112091,20120928,4592,341,931,1252,1084,56,541,30296
126780,20181119,6079,341,931,1252,1084,3,822,2466
126782,20181101,6076,341,931,1252,1084,75.75,949,71886.75
126784,20120713,6082,341,931,1252,1121,4,786,3144
126787,20170123,6079,341,931,1252,1121,13,658,8554
128259,20180406,6117,341,931,1252,1084,102.49,554,56779.46
128266,20130626,6117,341,931,1252,1121,5,673,3365
101033,20100210,3240,334,931,1252,1121,3,769,2307
101321,20111217,3254,334,931,1252,1121,1,604,604
101533,20111102,3266,334,931,1252,1121,10,939,9390
112108,20091227,4592,332,931,1252,1212,4,954,3816
113087,20090719,4640,332,931,1252,1017,2,589,1178
113089,20090528,4640,332,931,1252,1110,2,719,1438
128258,20091105,6117,332,931,1252,1084,106,829,87874
128265,20090121,6117,332,931,1252,1121,4,637,2548
157832,20110530,11601,332,931,1252,1084,319,680,216920
157834,20090109,11598,332,931,1252,1084,1657.5,774,1282905
157858,20101002,11598,332,931,1252,1241,234,715,167310
157860,20100517,11598,332,931,1252,1242,14,637,8918
112090,20150626,4592,331,931,1252,1084,52.33,792,41445.36
112094,20120717,4592,331,931,1252,1249,1,881,881
112098,20160813,4592,331,931,1252,1121,1,998,998
113088,20160811,4640,331,931,1252,1084,1,512,512
113090,20131107,4640,331,931,1252,1121,42,733,30786
113666,20130512,4652,331,931,1252,1084,2,517,1034
113670,20181212,4652,331,931,1252,1121,44,651,28644
126779,20180116,6077,331,931,1252,1084,39.41,726,28611.66
126781,20120829,6076,331,931,1252,1084,74.5,982,73159
126785,20180402,6077,331,931,1252,1121,17,598,10166
126792,20130910,6076,331,931,1252,1121,117,848,99216
128261,20160412,6119,331,931,1252,1084,29,537,15573
128268,20181007,6118,331,931,1252,1121,5,592,2960
154657,20180913,11537,331,931,1252,1084,23,948,21804
154659,20121201,11535,331,931,1252,1084,1939.83,604,1171657.32
154663,20130128,11535,331,931,1252,1121,64,530,33920
154666,20161228,11535,331,931,1252,1168,2,673,1346
154667,20120927,11535,331,931,1252,1241,1,983,983
154853,20120129,11557,331,931,1252,1084,3,972,2916
155444,20180511,11580,331,931,1252,1084,1,655,655
157830,20180219,11601,331,931,1252,1248,4,760,3040
157837,20151212,11598,331,931,1252,1249,1,561,561
157841,20181205,11601,331,931,1252,1121,5,530,2650
157845,20150729,11598,331,931,1252,1121,99,947,93753
157857,20140622,11601,331,931,1252,1241,71,710,50410
164289,20130612,12409,331,931,1252,1121,1,909,909
112087,20120128,4592,296,931,1252,1093,4,966,3864
112553,20091012,4632,293,931,1252,1158,107,699,74793
113669,20100415,4652,293,931,1252,1121,1,556,556
126797,20100618,6083,293,931,1252,1158,3,881,2643
129649,20110314,6368,293,931,1252,1158,3,875,2625
154855,20090328,11556,293,931,1252,1158,12,624,7488
155269,20110505,11562,293,931,1252,1121,2,587,1174
155272,20090418,11564,293,931,1252,1121,1,644,644
155273,20111207,11562,293,931,1252,1158,19,992,18848
159639,20101006,11980,293,931,1252,1158,20,823,16460
163243,20100322,12371,293,931,1252,1121,2,882,1764
163247,20110526,12371,293,931,1252,1158,215,700,150500
163248,20090910,12370,293,931,1252,1158,159,720,114480
112097,20181224,4592,292,931,1252,1121,10,916,9160
112107,20131013,4592,292,931,1252,1158,1994,708,1411752
112292,20120821,4620,292,931,1252,1158,12,916,10992
112293,20121007,4622,292,931,1252,1158,1,735,735
112551,20160203,4632,292,931,1252,1121,4,914,3656
113673,20171222,4652,292,931,1252,1158,619,941,582479
124374,20120428,6041,292,931,1252,1158,15,778,11670
126800,20180103,6077,292,931,1252,1158,3,627,1881
126804,20181226,6076,292,931,1252,1158,5,577,2885
128275,20180226,6117,292,931,1252,1158,3,674,2022
128279,20120412,6119,292,931,1252,1158,4,806,3224
154854,20131211,11556,292,931,1252,1121,2,659,1318
157838,20150910,11599,292,931,1252,1121,4,813,3252
157848,20141024,11599,292,931,1252,1158,500,819,409500
157852,20120204,11605,292,931,1252,1158,1,746,746
157855,20170911,11598,292,931,1252,1158,4,708,2832
159795,20121022,11986,292,931,1252,1158,14,729,10206
163246,20170604,12368,292,931,1252,1158,17,654,11118
164287,20131008,12407,292,931,1252,1121,7,802,5614
164292,20151118,12407,292,931,1252,1158,308,815,251020
164293,20170913,12409,292,931,1252,1158,29,785,22765
101326,20170527,3261,290,931,1252,1158,1,967,967
112106,20170905,4592,289,931,1252,1158,31,999,30969
126783,20140910,6080,289,931,1252,1121,1,614,614
126791,20130126,6076,289,931,1252,1121,1,984,984
126801,20110716,6079,289,931,1252,1158,4,563,2252
126803,20150121,6076,289,931,1252,1158,290,726,210540
128264,20100811,6117,289,931,1252,1121,2,785,1570
128274,20130705,6117,289,931,1252,1158,120,586,70320
101325,20170613,3261,287,931,1252,1158,10,509,5090
137150,20140503,7400,287,931,1252,1158,1,858,858
101034,20180722,3240,283,931,1252,1158,218,533,116194
101322,20130430,3254,283,931,1252,1158,10,635,6350
101324,20170918,3255,283,931,1252,1158,6,772,4632
128280,20141223,6130,283,931,1252,1158,2,733,1466
112105,20150608,4592,282,931,1252,1158,380,789,299820
112291,20130501,4620,282,931,1252,1158,36,901,32436
113094,20110603,4640,282,931,1252,1158,118,721,85078
114357,20120116,4778,282,931,1252,1158,3,833,2499
126790,20181203,6076,282,931,1252,1121,2,718,1436
126795,20151212,6102,282,931,1252,1158,1,622,622
126796,20170909,6082,282,931,1252,1158,1,822,822
126799,20171214,6077,282,931,1252,1158,119,879,104601
126802,20090114,6076,282,931,1252,1158,195,595,116025
128273,20130927,6117,282,931,1252,1158,66,785,51810
128276,20121006,6137,282,931,1252,1158,2,966,1932
128277,20101126,6118,282,931,1252,1158,43,824,35432
128278,20091106,6119,282,931,1252,1158,25,964,24100
154662,20120123,11535,282,931,1252,1121,18,764,13752
154665,20180906,11535,282,931,1252,1158,578,912,527136
155445,20151007,11580,282,931,1252,1158,7,737,5159
157840,20110914,11601,282,931,1252,1121,3,914,2742
157844,20161030,11598,282,931,1252,1121,3,865,2595
157851,20150822,11601,282,931,1252,1158,116,809,93844
157854,20151025,11598,282,931,1252,1158,735,593,435855
158898,20170222,11849,345,928,1252,1121,17,856,14552
113912,20180417,4705,345,927,1252,1241,92321,778,71825738
113911,20091014,4705,211,927,1252,1241,5000,765,3825000
107759,20091110,4221,332,925,1252,1212,0.023,885,20.355
107178,20150523,4189,331,925,1252,1212,0.447,976,436.272
107179,20180314,4191,331,925,1252,1212,8.279,522,4321.638
107760,20160121,4215,331,925,1252,1212,0.363,955,346.665
145640,20160308,9958,329,925,1252,1250,655,969,634695
112088,20091222,4592,346,923,1252,1084,1,684,684
133396,20101021,6832,346,923,1252,1121,13,558,7254
112096,20130209,4592,345,923,1252,1121,4,686,2744
120675,20181119,5665,345,923,1252,1121,3,521,1563
